UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
44,13.70576,37,Male,None,High,Lagging,Low,0.7575758,2.75,NaN,2,36
36,13.79793,56,Male,None,High,Lagging,Low,0.8064516,3,NaN,2.5,33
39,14.38527,40,Female,None,Low,Immediate,Low,0.7621951,2.75,NaN,2,34
37,14.43523,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,NaN,2.25,35
331,14.48642,20,Male,None,Low,Immediate,Low,0.6666667,2.5,NaN,2.5,34
324,15.427,27,Male,None,High,Immediate,Low,0.7042254,3,NaN,2.5,36
43,15.73125,58,Female,None,High,Lagging,Low,0.8156607,2.75,NaN,2,36
306,17.71356,42,Male,None,Medium,Immediate,Low,0.7662836,2.5,NaN,2.25,34
211,18.94691,20,Female,None,Medium,Immediate,High,0.6993007,2.25,NaN,2,34
327,19.20522,27,Male,None,Low,Immediate,Low,0.7042254,2.5,NaN,2.25,35
295,19.35231,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,NaN,2.25,33
156,22.21754,27,Female,None,High,Immediate,High,0.7072136,2,NaN,2,37
333,22.4273,50,Male,None,Medium,Immediate,Low,0.7843137,2.5,NaN,2.5,36
330,22.72997,20,Male,None,Medium,Immediate,Low,0.6666667,2.5,NaN,2.5,36
367,22.77965,20,Female,None,Medium,Immediate,Low,0.6993007,2.5,NaN,2.25,36
212,22.77965,20,Female,None,High,Lagging,Medium,0.6993007,2.75,NaN,1.75,34
84,23.32472,20,Male,None,High,Immediate,Low,0.6666667,2.25,NaN,2,36
258,24.35178,21,Male,None,High,Immediate,Low,0.6734006,2.5,NaN,1.75,37
304,24.35178,20,Female,None,High,Lagging,Low,0.6993007,3,NaN,2.5,36
374,24.56632,40,Female,WheelChair,Low,Immediate,Medium,0.8468834,2.5,NaN,1.5,36
376,25.16302,20,Female,None,Medium,Immediate,Medium,0.6993007,2.5,NaN,2,36
143,25.31561,24,Male,None,Medium,Immediate,Low,0.6944444,2.5,NaN,2.25,37
207,25.46887,20,Female,None,High,Lagging,Low,0.6993007,3,NaN,2,34
161,26.01854,36,Female,None,Low,Lagging,Low,0.7194245,3,NaN,2.25,34
321,26.01854,20,Female,None,Medium,Lagging,Low,0.6993007,3,NaN,2.5,35
46,26.01854,48,Male,None,High,Lagging,Low,0.7874016,2.75,NaN,2.25,33
20,26.29943,20,Female,WalkingStick,High,Lagging,Low,0.8227067,2.75,NaN,2.25,37
286,26.60074,34,Male,None,High,Immediate,Low,0.7462686,2.75,NaN,1.75,36
289,27.09849,20,Male,None,High,Immediate,Low,0.6666667,2.25,NaN,2,36
339,27.55641,85,Male,None,High,Immediate,Low,1,3,NaN,2.25,37
157,28.005,61,Female,None,Low,Lagging,Low,0.8223684,3,NaN,2.25,33
348,28.27505,35,Female,None,Medium,Immediate,Low,0.723589,2.5,NaN,2.25,36
280,28.27505,32,Male,None,High,Immediate,Low,0.729927,2.25,NaN,1.75,35
308,28.97061,29,Male,None,High,Lagging,Low,0.7194245,2.25,NaN,2,37
370,29.53259,29,Female,None,High,Immediate,Low,0.7168459,2.5,NaN,2.25,36
317,29.68279,39,Female,None,Medium,Lagging,Low,0.7407407,2.5,NaN,2,37
347,30.20526,41,Female,None,Low,Immediate,Low,0.761035,2.5,NaN,2,33
11,30.82952,65,Male,None,High,Lagging,Low,0.8333333,2.75,NaN,2.25,33
325,31.78193,20,Male,None,Low,Lagging,Low,0.6666667,2.5,NaN,2.25,35
225,32.55563,20,Female,None,Medium,Lagging,Medium,0.6993007,2.25,NaN,2,30
125,32.65567,43,Male,None,Medium,Lagging,Low,0.7722008,2.75,NaN,2.25,35
352,32.99736,20,Female,None,Low,Immediate,Medium,0.6993007,2.5,NaN,2,36
296,32.99736,35,Male,None,High,Lagging,Low,0.7407407,2.5,NaN,2,35
250,33.25218,36,Female,None,Low,Immediate,Low,0.7194245,2.5,NaN,2.25,33
38,33.74818,28,Male,None,Low,Lagging,Low,0.7117438,2.75,NaN,2.25,33
127,34.58782,45,Male,None,High,Lagging,Low,0.7692308,3,NaN,2.25,34
112,34.99192,30,Male,None,High,Immediate,Medium,0.7142857,2.5,NaN,1.75,36
313,35.29217,36,Male,None,Medium,Lagging,Medium,0.7490637,2.25,NaN,2,33
158,35.49546,34,Female,None,High,Lagging,High,0.7215007,2.5,NaN,2,36
109,35.541,20,Male,None,High,Immediate,Medium,0.6666667,2.25,NaN,2.25,34
174,35.59468,20,Female,None,High,Immediate,Low,0.6993007,2.25,NaN,2,35
99,35.63806,42,Female,None,High,Immediate,Low,0.7639419,2.75,NaN,2.25,36
248,35.7527,40,Male,None,High,Immediate,Low,0.7547169,2.5,NaN,2,32
153,36.15972,20,Male,None,Medium,Immediate,Medium,0.6666667,2.75,NaN,2.25,36
124,36.25544,70,Female,None,Low,Lagging,Low,0.8643043,2.75,NaN,1.75,35
13,36.89986,20,Female,None,High,Lagging,Low,0.6993007,3,NaN,2,35
310,37.05639,62,Female,None,High,Lagging,Low,0.8237233,2.5,NaN,2,34
255,37.26229,20,Male,None,High,Lagging,Low,0.6666667,3,NaN,2.25,36
105,37.46044,20,Male,None,High,Lagging,Medium,0.6666667,2.25,NaN,2,35
176,37.46044,22,Female,None,Medium,Lagging,Low,0.7042254,2.75,NaN,2.5,36
319,37.60861,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,NaN,1.75,36
162,37.81426,37,Male,None,Medium,Lagging,Low,0.7575758,3,NaN,2,35
171,38.16558,20,Male,None,Medium,Immediate,Low,0.6666667,2.5,NaN,2.25,36
336,38.16558,20,Female,None,High,Lagging,High,0.6993007,2.5,NaN,1.25,33
282,38.5189,28,Male,None,High,Lagging,High,0.7117438,1.75,NaN,1.5,32
273,39.06536,20,Male,None,High,Immediate,Low,0.6666667,2.5,NaN,2.25,36
277,39.16567,39,Male,None,High,Lagging,Low,0.7751938,2.5,NaN,2.25,34
307,39.26387,31,Male,None,Medium,Lagging,Medium,0.7220216,2.75,NaN,2.75,35
155,39.31537,65,Male,None,High,Immediate,Low,0.8333333,2.75,NaN,2,35
298,39.82705,51,Male,None,High,Lagging,Medium,0.7905138,2.5,NaN,1.75,36
320,40.31927,22,Female,None,Low,Lagging,Medium,0.7042254,2.5,NaN,1.5,32
94,40.31927,32,Male,None,Low,Lagging,Low,0.729927,3,NaN,2.25,36
141,40.36873,32,Male,None,High,Immediate,Low,0.729927,2.5,NaN,2.25,37
74,41.06792,20,Female,None,Low,Lagging,Low,0.6993007,2.5,NaN,2,34
334,41.41165,60,Female,None,High,Lagging,Low,0.8130081,2.75,NaN,2.25,34
163,41.57364,34,Female,None,Low,Immediate,Medium,0.7215007,2.75,NaN,2,36
300,41.91664,20,Male,None,Medium,Lagging,High,0.6666667,2.25,NaN,2,37
165,42.36384,20,Male,None,High,Lagging,Medium,0.6666667,2.5,NaN,2.25,31
354,42.91297,20,Male,None,Medium,Lagging,Low,0.6666667,2.5,NaN,2.25,35
297,43.06231,20,Male,None,High,Lagging,Low,0.6666667,2.5,NaN,2,35
98,43.85921,65,Female,None,Medium,Lagging,Low,0.8354219,2.5,NaN,2,33
145,43.85921,20,Female,None,Medium,Lagging,Low,0.6993007,2.5,NaN,2,35
