UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
31,61.17495,71,Male,None,Low,Lagging,Low,0.877193,2.75,2.479508,2,35
356,61.17495,21,Female,None,Medium,Lagging,Medium,0.7012623,2.5,2.094262,2.25,34
116,62.28958,33,Male,None,High,Lagging,Low,0.7380074,2.75,2.391129,2.5,35
350,62.3555,61,Male,None,Medium,Lagging,Low,0.8196721,2.5,2.285714,2.5,35
102,63.58734,93,Female,None,Medium,Immediate,Low,1.149425,3,2.359375,1.75,34
128,63.68874,80,Male,None,High,Lagging,Low,0.952381,3,2.632813,2.5,33
308,63.9865,77,Male,None,High,Lagging,Low,0.9259259,2.75,2.472656,2,34
42,64.35905,61,Male,None,High,Lagging,Low,0.8196721,2.25,1.984615,2.25,33
59,64.77448,34,Male,None,High,Lagging,Low,0.7462686,2.75,2.165385,2,36
352,64.97478,69,Male,None,Low,Lagging,Low,0.862069,2.75,2.311538,2.25,36
93,64.97478,84,Female,None,Medium,Lagging,Low,0.9587728,3,2.365385,2,33
142,65.87415,34,Female,None,Low,Lagging,Low,0.7215007,2.5,2.007576,1.5,36
316,66.34979,59,Male,None,High,Lagging,Low,0.8264462,3,2.746269,2.5,35
52,66.34979,31,Male,None,Medium,Lagging,Low,0.7220216,2.75,2.268657,2.75,31
172,66.46799,68,Female,None,High,Lagging,Low,0.8547009,2.5,2.242537,1.75,35
223,66.86838,23,Male,None,Medium,Lagging,Low,0.6872852,2.75,2.354478,1.75,34
90,67.16574,31,Male,None,Low,Lagging,Low,0.7220216,3,2.320895,2.25,34
337,67.66917,90,Male,None,Low,Lagging,Low,1.111111,2.75,2.356618,2.25,35
63,67.76624,45,Female,None,Medium,Lagging,High,0.7722008,2.25,1.900735,1.5,33
328,68.83457,62,Female,None,High,Lagging,Low,0.8237233,2.25,2.097826,1.75,32
67,69.13412,99,Male,None,High,Lagging,Low,1.315789,2.75,2.228261,2.25,35
227,69.33448,49,Female,None,Medium,Lagging,Low,0.7905138,2.75,2.514286,2.75,33
346,70.03532,33,Male,None,High,Immediate,Low,0.7380074,3,2.621428,2.5,31
131,70.29242,55,Male,None,High,Lagging,Medium,0.8,2.75,2.292857,1.75,32
8,70.96684,86,Male,None,Medium,Immediate,Low,1.010101,3,2.341549,3,36
349,71.60704,91,Male,None,Medium,Lagging,Low,1.123595,2.75,2.402778,2.5,35
70,72.26311,31,Male,None,Medium,Lagging,Low,0.7220216,2.75,2.253472,2.5,33
365,72.33152,45,Female,None,Medium,Lagging,High,0.7722008,2.25,1.90411,2.25,33
196,72.46268,23,Male,None,High,Immediate,Low,0.6872852,2.75,2.263699,2.75,34
274,73.06306,46,Male,WheelChair,High,Lagging,High,0.8613265,2.5,2.130137,1.75,34
197,73.36464,44,Male,None,High,Immediate,Low,0.7782102,3,2.297297,2.75,34
240,74.0628,49,Male,None,Low,Lagging,Low,0.7936508,3,2.442568,2.25,35
181,74.35182,57,Male,None,High,Lagging,High,0.8130081,2.5,1.843333,2,34
339,74.56917,27,Male,None,Medium,Immediate,Low,0.7042254,3,2.663333,2.5,34
132,75.46559,90,Female,None,High,Lagging,Medium,1.052632,2.75,2.197368,2,35
139,75.46559,78,Female,None,High,Lagging,Low,0.9276438,2.75,2.358553,1.75,34
216,76.06915,78,Male,None,Medium,Lagging,Low,0.9345794,3,2.476974,2.25,34
98,76.31722,54,Male,None,Low,Immediate,Medium,0.8097166,2.75,2.460526,2.25,34
119,77.01842,78,Female,None,High,Lagging,Medium,0.9276438,2.75,2.25974,2.5,34
26,77.91872,60,Female,None,Medium,Lagging,Low,0.8130081,3,2.23718,2.5,36
77,78.55509,33,Male,None,Medium,Lagging,Low,0.7380074,2.75,2.287975,2.25,34
45,80.29592,75,Female,None,Medium,Immediate,Low,0.9082652,3,2.3875,2.75,36
360,80.3955,60,Female,None,Medium,Lagging,Low,0.8130081,3,2.712963,3,34
149,80.96212,56,Male,None,High,Lagging,Medium,0.8064516,2.75,2.052469,2,36
293,80.96212,33,Male,None,Low,Lagging,Low,0.7380074,3,2.814815,2.5,33
146,82.0632,45,Female,None,Medium,Lagging,Low,0.7722008,2.75,2.439024,2.25,34
222,82.31451,43,Male,None,Low,Lagging,Low,0.7722008,2.75,2.405488,2,35
232,82.91118,95,Female,None,High,Lagging,Low,1.25,2.75,2.25,2.75,36
106,83.11166,46,Male,None,Low,Immediate,Low,0.7751938,3,2.439759,2.25,35
271,83.41212,84,Female,None,High,Lagging,High,0.9587728,2.5,1.973214,2,32
267,83.71177,84,Male,None,Low,Lagging,Medium,0.990099,2,1.848214,2,34
46,83.71177,72,Male,None,Medium,Lagging,Medium,0.8849558,2.5,1.949405,2,32
127,84.01102,64,Male,None,Medium,Lagging,High,0.8403361,2.5,2.181548,2.25,36
34,84.55829,55,Female,None,Low,Lagging,Low,0.8,2.5,2.061765,2.25,35
291,85.75775,63,Male,None,Medium,Lagging,Low,0.8333333,2.75,2.267442,2,36
30,86.05778,21,Female,None,High,Lagging,Medium,0.7012623,2.75,2.502907,1.75,35
253,86.30872,25,Male,None,Low,Lagging,Low,0.6896551,2.75,2.290698,1.75,32
151,86.41039,96,Male,None,Low,Immediate,Low,1.265823,2.75,2.100575,2,36
242,86.70848,34,Female,None,High,Lagging,Low,0.7215007,3,2.327586,2.5,34
244,86.80977,96,Male,None,High,Lagging,Low,1.265823,2.75,2.247126,2.75,35
225,87.60778,55,Male,None,Low,Lagging,Low,0.8,2.75,2.536932,2.5,33
153,88.24484,75,Female,None,Low,Lagging,Low,0.9082652,2.75,2.298295,2.25,33
158,88.34464,95,Female,None,Medium,Lagging,Low,1.25,2.75,2.16573,1.5,35
120,88.84329,30,Male,None,Medium,Lagging,Low,0.7142857,2.75,2.522472,2.25,36
204,89.04577,23,Female,None,High,Lagging,Low,0.691085,2.75,2.19382,2,33
107,89.24308,62,Male,None,Medium,Lagging,Low,0.8264462,2.5,2.089888,2.25,35
136,89.74395,49,Female,None,Medium,Lagging,Low,0.7905138,2.75,2.272222,2.5,34
89,89.94368,84,Female,None,Low,Immediate,Low,0.9587728,3,2.380556,2.25,35
156,90.88237,46,Female,None,High,Lagging,Medium,0.7794232,2.25,1.881868,1.75,35
188,90.88237,27,Male,None,High,Lagging,Low,0.7042254,2.75,2.126374,2,34
202,91.08125,45,Female,None,Low,Lagging,Low,0.7722008,3,2.381868,2.5,34
272,91.28184,70,Female,None,Low,Lagging,Low,0.8643043,2.5,2.151099,1.75,33
334,91.48061,96,Female,None,Medium,Lagging,Medium,1.388889,2.75,2.179348,2.25,34
211,91.78239,59,Male,None,High,Lagging,Low,0.8264462,3,2.483696,2,36
112,92.297,49,Female,None,Low,Immediate,Low,0.7905138,2.75,2.315217,1.75,34
359,92.39475,81,Female,None,Medium,Lagging,Low,0.9433963,3,2.712366,2.5,35
65,93.39635,87,Male,None,High,Lagging,High,1.020408,2.25,1.851064,1.5,34
124,94.79984,39,Female,None,Low,Immediate,Low,0.7407407,3,2.25,2.25,35
231,95.09824,33,Male,None,Medium,Lagging,Medium,0.7380074,2.5,2.197368,2,33
68,96.50002,98,Male,None,Low,Immediate,Low,1.298701,2.75,2.090206,2,35
303,96.50002,56,Male,None,Medium,Lagging,Low,0.8064516,2.75,2.435567,1.75,35
4,98.49828,65,Female,None,Low,Lagging,Low,0.8354219,2.75,2.292929,2,36
79,99.19756,48,Male,WheelChair,Medium,Lagging,Low,0.7874016,2.5,2.318182,2,36
233,99.59883,48,Female,None,High,Lagging,Low,0.7849293,2.75,2.3825,2.75,34
224,100.3902,33,Female,None,Medium,Lagging,Medium,0.7204611,2.75,2.450495,2.5,34
109,101.0476,77,Male,None,Low,Immediate,Medium,0.9259259,2.5,2.04703,1.75,35
82,101.0476,60,Female,None,Medium,Lagging,Low,0.8130081,3,2.472772,2.75,36
108,101.0476,88,Female,None,Medium,Lagging,Low,1.01833,3,2.65099,2.5,34
270,101.4522,25,Male,None,Medium,Lagging,Low,0.6896551,2.75,2.375,2.5,34
177,101.7519,77,Female,None,Low,Lagging,Low,0.9225093,2.75,2.372549,2,36
144,103.2696,91,Male,None,Medium,Lagging,Medium,1.123595,2.25,1.86165,1.5,34
80,103.4696,74,Female,WheelChair,Medium,Lagging,High,0.90009,2.25,1.75,1.75,34
343,103.9701,97,Male,None,High,Lagging,Medium,1.282051,2.5,2.012019,1.75,32
154,104.5829,49,Male,None,Low,Lagging,Low,0.7936508,3,2.397619,3,35
262,105.1816,88,Female,None,High,Immediate,Low,1.01833,3,2.435714,2.25,35
179,105.2812,55,Female,None,Medium,Lagging,Low,0.8,3,2.680952,2.75,35
165,105.7805,87,Female,None,Low,Lagging,Low,1,3,2.773585,2.5,36
129,105.9803,65,Female,None,High,Lagging,Medium,0.8354219,2.5,2.146226,1.5,33
92,106.9888,49,Female,None,Medium,Immediate,Low,0.7905138,3,2.469626,2,34
123,107.6891,98,Female,None,Medium,Lagging,Low,1.587302,3,2.261574,1.75,35
125,108.2736,84,Female,None,Medium,Immediate,Low,0.9587728,3,2.479167,2,34
315,108.3758,85,Female,None,High,Lagging,Low,0.9633911,2.75,2.192661,1.5,34
201,108.3758,30,Male,None,Medium,Immediate,Low,0.7142857,3,2.431193,2,35
190,109.0727,29,Female,None,Medium,Lagging,Low,0.7168459,2.75,2.21789,2.5,33
210,109.2765,39,Male,None,Low,Lagging,Low,0.7751938,2.75,2.224771,2.25,34
122,109.7735,63,Female,None,Medium,Lagging,Low,0.8319467,3,2.520455,2.25,36
71,111.6267,92,Male,None,Low,Lagging,Low,1.136364,3,2.370536,2.5,34
2,112.2836,55,Female,None,Low,Lagging,Low,0.8,2.75,2.229911,2,35
175,114.385,76,Male,None,High,Lagging,Low,0.9174312,3,2.326087,2,35
99,114.6853,61,Male,None,Low,Lagging,Low,0.8196721,3,2.502174,2.5,34
191,115.0749,52,Male,None,Low,Lagging,Low,0.7968128,3,2.384783,2.25,33
248,115.688,21,Male,None,Low,Immediate,Low,0.6734006,2.75,2.336207,1.75,36
168,116.255,63,Female,None,Low,Lagging,High,0.8319467,2.5,2.053879,2.25,34
18,116.3557,53,Male,None,Medium,Lagging,Low,0.8032128,2.75,2.40812,2.25,36
27,117.6555,67,Male,None,Low,Lagging,Low,0.8474576,2.75,2.209746,2,32
176,118.2263,77,Male,None,Medium,Lagging,Low,0.9259259,2.75,2.364407,2.25,36
48,118.2263,69,Female,None,Medium,Immediate,Low,0.8605852,3,2.504237,2.75,35
53,119.0268,59,Male,None,High,Lagging,Low,0.8264462,2.75,2.426471,2.5,35
114,119.3252,56,Female,None,Low,Lagging,Low,0.8064516,2.75,2.152083,2.25,36
363,119.4246,84,Male,None,Medium,Lagging,Low,0.990099,3,2.577083,2.5,35
171,119.7257,35,Female,None,Low,Lagging,Low,0.723589,3,2.364583,2.75,35
23,120.1845,66,Male,None,Low,Lagging,Low,0.8403361,3,2.716667,2.5,34
54,122.9805,44,Female,None,Low,Lagging,High,0.7806401,2.25,1.656504,1.75,35
118,123.4812,29,Male,WheelChair,Medium,Immediate,Low,0.7194245,2.75,2.306452,2,36
140,123.5782,20,Male,None,Low,Lagging,Low,0.6666667,2.5,2.159274,2.5,33
110,123.8795,96,Female,WheelChair,Low,Lagging,Low,1.388889,3,2.578629,2,34
239,125.1555,85,Female,None,Medium,Lagging,Low,0.9633911,3,2.162,2.5,32
75,126.0537,74,Female,None,Medium,Lagging,Low,0.90009,2.75,2.291667,2.5,32
268,126.2234,69,Male,None,Low,Immediate,Low,0.862069,3,2.337301,2,36
266,127.0237,49,Female,None,High,Lagging,Low,0.7905138,3,2.427165,2,34
342,127.1236,98,Female,None,Medium,Lagging,High,1.587302,2.25,1.858268,2,33
314,128.0235,22,Male,None,Low,Lagging,Low,0.6802721,3,2.394531,2.75,35
100,128.8702,92,Female,None,High,Lagging,Low,1.123595,3,2.757752,2.5,33
186,129.0732,84,Male,None,Medium,Lagging,Low,0.990099,2.75,2.162791,2.5,32
47,129.5717,25,Female,None,Low,Lagging,Low,0.7017544,3,2.363461,2.5,35
3,129.9722,55,Female,None,Low,Immediate,Low,0.8,2.75,2.109615,2,36
287,130.8505,77,Male,None,Low,Lagging,Low,0.9259259,2.75,2.272901,2,34
218,131.048,49,Female,None,Low,Lagging,Medium,0.7905138,2.75,2.196565,2,35
7,131.8491,93,Male,None,High,Lagging,Low,1.149425,3,2.498106,2.25,32
152,133.4906,29,Female,None,Low,Lagging,Low,0.7168459,3,2.354478,2,34
256,134.9289,35,Male,None,Low,Lagging,Low,0.7407407,2.75,2.22963,2.25,35
20,135.329,99,Female,None,High,Lagging,Low,1.785714,3,2.341912,2,35
305,135.8288,44,Female,None,Medium,Lagging,Low,0.7806401,3,2.476103,2.25,35
178,136.1702,86,Female,None,Low,Lagging,Low,0.9803922,2.75,2.174632,1.75,34
206,136.7688,73,Male,None,High,Lagging,Low,0.8928571,3,2.408759,2.5,32
236,137.769,58,Male,None,Medium,Lagging,Low,0.8196721,2.75,2.394928,2.25,33
76,138.9254,21,Female,None,Low,Lagging,Low,0.7012623,3,2.402878,2.25,35
332,139.6264,70,Female,None,Low,Lagging,Medium,0.8643043,2.25,1.833929,1.75,35
229,139.7245,43,Male,None,High,Lagging,Low,0.7722008,2.75,2.425,2.25,35
297,140.0257,40,Male,None,Low,Lagging,Low,0.7547169,3,2.6875,2.5,34
259,140.7325,92,Female,None,High,Lagging,Medium,1.123595,2.75,2.299645,2,34
265,141.2321,44,Female,None,High,Lagging,Low,0.7806401,2.75,2.446809,2,36
275,142.0307,34,Male,None,High,Lagging,Low,0.7462686,2.75,2.316901,1.5,32
333,145.086,62,Female,None,Low,Immediate,Low,0.8237233,2.75,2.105172,2,35
15,145.1881,67,Female,None,Low,Lagging,Low,0.8474576,2.75,2.203448,2.25,36
69,145.5866,95,Male,None,Low,Lagging,Low,1.25,2.75,2.169521,1.75,34
39,148.9619,93,Male,None,Medium,Immediate,Low,1.149425,2.75,2.256711,1.75,34
121,149.8616,90,Female,None,Medium,Lagging,Low,1.052632,3,2.45,1.75,34
249,150.774,29,Female,None,Low,Lagging,Low,0.7168459,3,2.480132,1.75,33
38,150.774,75,Female,None,Medium,Lagging,Low,0.9082652,2.75,2.238411,1.5,34
113,151.7735,78,Female,None,Medium,Lagging,Low,0.9276438,2.75,2.258224,2,35
302,152.4948,69,Male,None,Low,Immediate,Low,0.862069,2.75,2.192811,2,35
173,153.1931,83,Female,WheelChair,High,Lagging,Low,0.9541985,3,2.285948,2.25,35
55,153.1931,35,Female,WheelChair,Medium,Lagging,Low,0.723589,3,2.318627,2,35
101,153.8938,81,Female,None,Medium,Lagging,Low,0.9433963,2.75,2.358766,1.5,36
283,154.8364,83,Male,None,High,Lagging,Low,0.9803922,2.75,2.346774,2,33
340,155.1371,60,Female,WheelChair,Low,Lagging,Low,0.8130081,2.75,2.416129,2,35
111,155.5375,71,Male,None,Low,Lagging,Low,0.877193,2.75,2.3125,1.75,34
193,156.6512,71,Male,None,Low,Lagging,Low,0.877193,2.75,2.326433,2,34
235,157.8499,92,Female,None,Medium,Lagging,Low,1.123595,3,2.677215,2.5,35
159,160.3695,69,Male,None,Low,Lagging,High,0.862069,2,1.515528,1.25,32
344,163.1872,29,Female,None,High,Lagging,Low,0.7168459,3,2.625767,2.5,34
367,164.5945,70,Male,None,Medium,Lagging,Low,0.8695652,3,2.571212,2.25,36
241,165.7945,32,Female,None,Low,Immediate,Low,0.7158197,3,2.662651,2.25,35
261,167.1055,28,Female,None,High,Lagging,Low,0.7092199,3,2.693114,2,35
137,167.9053,60,Female,WheelChair,Low,Lagging,Low,0.9033424,3,2.3125,2.25,34
310,168.2296,70,Male,None,Low,Lagging,Low,0.8695652,3,2.604167,2.75,33
341,170.0309,77,Male,None,Low,Lagging,Low,0.9259259,3,2.475,2.25,34
278,171.787,57,Male,None,High,Lagging,Low,0.8130081,3,2.633721,2.5,34
50,173.4896,55,Female,None,Low,Lagging,Medium,0.8,2.75,2.191092,2,33
258,174.0909,45,Female,None,Low,Lagging,Medium,0.7722008,2.75,2.29454,2,33
41,174.8919,71,Male,None,Low,Immediate,Medium,0.877193,2.75,2.177143,2,36
19,175.5931,93,Female,None,Medium,Lagging,Low,1.149425,2.75,2.349432,1.75,35
150,176.3943,44,Male,None,High,Lagging,Low,0.7782102,3,2.590395,2.75,35
194,177.5941,42,Female,None,High,Lagging,Low,0.7639419,2.75,2.365169,2,33
22,178.4185,24,Male,None,High,Lagging,Low,0.6944444,3,2.527933,2.5,35
161,183.1767,73,Female,None,Low,Lagging,Low,0.8912656,2.75,2.218579,2,33
279,183.3743,53,Female,None,Low,Lagging,Low,0.8038585,3,2.486413,2.25,35
81,183.5749,68,Female,None,Low,Immediate,Low,0.8547009,2.75,2.232337,2,34
37,184.1756,52,Male,None,Low,Lagging,Low,0.7968128,3,2.17663,2,34
105,186.2742,94,Male,None,Medium,Lagging,Low,1.162791,2.75,2.330645,2,36
192,186.2742,62,Male,None,Medium,Lagging,Low,0.8264462,3,2.510753,2.75,33
353,187.5743,75,Male,None,Low,Lagging,Medium,0.9090909,2.75,2.06117,2,34
49,188.4752,40,Male,None,Low,Lagging,Low,0.7547169,3,2.310847,2.5,36
117,188.5768,22,Male,None,Low,Lagging,Medium,0.6802721,2.75,2.190476,2.5,32
366,189.8758,78,Male,None,Low,Lagging,Low,0.9345794,2.5,2.098684,1.5,36
347,190.0762,62,Male,None,Medium,Lagging,Low,0.8264462,3,2.452631,1.75,35
21,190.6209,42,Male,None,Low,Lagging,High,0.7662836,2.5,2.170157,1.75,36
40,191.2203,51,Male,None,Medium,Lagging,Low,0.7905138,3,2.494764,2,33
213,192.3252,39,Male,None,Low,Lagging,Low,0.7751938,3,2.455959,2,36
330,193.425,73,Male,None,High,Lagging,Low,0.8928571,2.75,2.393041,2,35
33,193.725,52,Male,None,Low,Lagging,Low,0.7968128,2.5,2.158505,2,36
16,194.6241,99,Male,None,Medium,Lagging,Low,1.315789,2.75,2.279487,2,34
280,194.6241,93,Male,None,Low,Lagging,Low,1.149425,2.75,2.384615,2,35
