UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
228,14.72514,31,Male,None,Low,Immediate,Low,0.7220216,2.5,2.000153,2,35
344,16.75519,20,Male,None,Medium,Immediate,Low,0.6666667,2.25,2.22644,2.25,31
299,16.75519,20,Male,None,High,Immediate,Low,0.6666667,2.5,2.497047,2.5,33
286,17.25914,31,Female,None,Medium,Immediate,Medium,0.7107321,2.5,1.758385,1.75,33
327,18.04422,26,Female,None,High,Immediate,Low,0.7042254,2.5,1.949245,2,33
307,18.04422,20,Female,None,Medium,Immediate,Low,0.6993007,2.25,2.015442,2,32
270,18.71585,20,Male,None,High,Immediate,Medium,0.6666667,2,1.626499,1.75,34
310,19.42529,41,Female,None,Low,Immediate,Low,0.761035,3,2.381818,2.25,31
301,19.80563,20,Male,None,Low,Immediate,High,0.6666667,2,1.684571,1.75,34
167,20.80974,20,Male,None,Low,Lagging,Medium,0.6666667,2.75,1.78914,1.75,33
345,23.12945,32,Male,WheelChair,Medium,Immediate,Low,0.81103,2.5,2.242217,2.25,33
297,23.12945,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,2.328601,2.25,33
223,23.12945,20,Male,None,Low,Immediate,Low,0.6666667,2.5,2.250075,2.25,33
269,24.34959,57,Female,None,Low,Immediate,Low,0.8116883,2.5,2.499969,2.5,34
352,24.34959,55,Female,None,Medium,Immediate,Low,0.8,2.75,2.033204,2,33
36,25.29082,20,Male,None,Low,Lagging,Medium,0.6666667,2.5,1.75647,1.75,33
165,25.54435,64,Female,WheelChair,High,Immediate,Low,0.9298001,3,2.453217,2.5,35
332,25.72459,20,Male,None,Medium,Immediate,Low,0.6666667,3,1.859627,1.75,32
170,26.02472,20,Male,None,High,Lagging,Low,0.6666667,3,2.511948,2.5,32
225,26.02472,20,Female,None,High,Lagging,Low,0.6993007,3,2.05986,2,31
71,26.52656,25,Female,None,Medium,Immediate,Low,0.7017544,2.5,2.03019,2,31
320,26.76292,20,Male,None,High,Lagging,Medium,0.6666667,2.25,1.653572,1.5,35
330,26.76292,20,Female,None,Medium,Immediate,Low,0.6993007,2.5,2.24942,2.25,34
168,26.90967,74,Male,None,High,Lagging,Low,0.9009009,3,2.351661,2.25,32
292,27.36041,42,Female,None,Low,Lagging,Low,0.7639419,3,2.316374,2.25,32
305,27.49682,32,Male,None,Low,Lagging,Low,0.729927,2.75,1.579163,1.5,32
117,27.49682,68,Female,None,Low,Immediate,Low,0.8547009,2.5,1.984619,2,34
28,27.96103,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.507869,2.75,34
222,28.62001,20,Female,None,High,Lagging,Low,0.6993007,2.75,2.49807,2.5,32
171,28.62001,21,Male,None,High,Lagging,Medium,0.6734006,2.75,1.868666,2,32
315,28.62001,44,Male,None,Low,Immediate,Low,0.7782102,3,2.40564,2.5,34
7,28.84301,51,Male,None,High,Immediate,High,0.7905138,2,1.593843,1.5,31
274,28.99229,20,Female,None,Medium,Immediate,Low,0.6993007,3,2.00988,2,33
334,29.14302,20,Female,None,High,Immediate,High,0.6993007,2.25,2.006836,2,35
313,29.29206,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.280153,2.25,33
323,29.58071,20,Female,None,Medium,Immediate,Low,0.6993007,2.75,2.299744,2.25,33
138,29.89224,20,Male,None,High,Lagging,Low,0.6666667,2.75,1.753925,1.75,33
240,30.50643,23,Female,None,High,Immediate,Low,0.691085,2.25,2,2,32
87,30.50643,44,Female,None,High,Immediate,Low,0.7806401,2.5,2.009667,2,33
329,30.50643,55,Female,None,Low,Immediate,Low,0.8,2.75,2.192382,2.25,32
214,31.99384,46,Male,None,High,Immediate,High,0.7751938,2.25,1.500244,1.5,33
311,31.99384,24,Female,None,Medium,Lagging,Low,0.7062147,2.75,2.562744,2.75,32
85,31.99384,20,Female,None,High,Immediate,Medium,0.6993007,2.25,1.999255,2,34
230,31.99384,20,Male,None,High,Lagging,Low,0.6666667,2.25,1.951145,2,34
162,31.99384,64,Female,None,Low,Lagging,Medium,0.8368201,2.5,1.750187,1.75,34
298,31.99384,20,Female,None,High,Lagging,Medium,0.6993007,2.5,1.99701,2,34
303,31.99384,37,Male,None,Medium,Lagging,Medium,0.7575758,2.25,2.24898,2.25,33
40,32.76038,29,Female,WheelChair,High,Lagging,High,0.7964954,2.25,1.594726,1.5,31
126,32.76038,20,Female,None,High,Lagging,Low,0.6993007,2.75,2.248164,2.25,34
293,32.76038,33,Male,None,Medium,Lagging,Medium,0.7380074,2.5,2.498993,2.5,34
321,32.76038,60,Male,None,Medium,Lagging,Low,0.8130081,2.75,2.377292,2.5,35
88,32.76038,30,Male,None,Low,Lagging,Low,0.7142857,3,2.2501,2.5,35
95,33.00998,20,Female,None,High,Lagging,Low,0.6993007,2.75,2.276421,2.25,33
306,33.27724,20,Female,None,High,Lagging,Low,0.6993007,2.5,2.334914,2.5,34
318,34.6369,20,Female,None,Low,Lagging,Low,0.6993007,2.5,1.741098,1.75,34
287,35.43998,35,Male,None,High,Lagging,Low,0.7407407,2.75,1.820392,1.75,34
256,35.839,20,Male,None,High,Lagging,Low,0.6666667,3,2.484609,2.5,34
312,36.10274,50,Female,None,High,Lagging,High,0.7874016,2,1.696102,1.75,34
78,36.65292,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,2.255333,2.25,33
115,36.91869,20,Female,WheelChair,High,Lagging,Low,0.7770008,2.75,2,2,31
277,37.32082,43,Male,None,Medium,Lagging,Low,0.7722008,2.75,1.869171,1.75,35
163,37.56662,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.242401,2.25,34
106,37.71978,22,Female,None,High,Immediate,Low,0.7042254,2.75,2.261963,2.25,34
300,37.98896,20,Male,None,High,Lagging,Low,0.6666667,2.25,1.750977,1.75,33
266,38.91969,20,Male,None,Medium,Lagging,Low,0.6666667,2.25,1.97451,2,34
336,39.45321,29,Male,None,High,Lagging,Low,0.7194245,2.75,1.984333,2,35
14,39.45321,20,Male,WalkingStick,Low,Immediate,Low,0.7843137,2.75,1.765814,1.75,34
290,39.56772,20,Female,None,High,Lagging,Medium,0.6993007,2.25,2.096924,2,34
119,39.87728,67,Female,None,High,Lagging,Low,0.8474576,2.75,1.50391,1.5,32
285,39.87728,64,Male,None,Medium,Lagging,Low,0.8403361,2.75,2.500683,2.75,34
15,40.46819,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,1.969238,2,32
23,41.63441,26,Male,None,High,Immediate,Low,0.6968641,2.75,2.249759,2.25,34
137,41.63441,42,Female,None,Medium,Lagging,Low,0.7639419,2.75,2.256839,2.25,33
349,41.63441,36,Female,None,High,Lagging,Low,0.7194245,3,2.253418,2.25,35
280,41.96585,20,Male,None,Low,Immediate,Low,0.6666667,2.5,2.310332,2.25,33
304,42.05658,43,Male,None,High,Lagging,Medium,0.7722008,2.5,1.984253,2,35
331,42.05658,20,Female,None,Medium,Lagging,Low,0.6993007,2.5,1.996109,2,35
100,42.43742,20,Female,None,High,Lagging,Low,0.6993007,2.5,2.359955,2.5,35
319,42.59876,20,Male,None,High,Lagging,Low,0.6666667,2.75,1.775726,1.75,34
288,43.30804,66,Female,None,High,Lagging,Low,0.8403361,2.75,2.5802,2.75,34
