UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
174,64.91961,44,Male,None,High,Lagging,Medium,0.7782102,2.25,2.027778,1.75,34
177,65.50483,30,Female,None,Low,Lagging,Low,0.7117438,2.5,1.956349,1.5,37
173,66.26162,40,Female,None,Low,Lagging,Low,0.7621951,2.5,2.046875,2,35
335,66.4184,35,Female,None,Medium,Lagging,Medium,0.723589,2.75,1.992188,1.5,37
51,66.58567,61,Male,None,Medium,Lagging,High,0.8196721,2.25,1.960938,1.5,37
42,67.0187,38,Female,None,Low,Immediate,Low,0.7204611,2.75,2.273077,1.5,37
245,67.26701,71,Female,None,High,Lagging,Low,0.8741258,2.5,2.273077,2.25,36
325,67.50936,48,Female,None,Medium,Lagging,Low,0.7849293,2.5,2.230769,2.25,37
230,68.2758,87,Male,None,Low,Lagging,Medium,1.020408,2.75,2.079545,2,35
327,69.60734,38,Male,None,Low,Immediate,Low,0.7662836,3,2.55597,2,36
128,69.60734,95,Female,None,High,Lagging,Low,1.25,3,2.399254,2.25,36
121,70.61354,57,Male,None,Medium,Lagging,Low,0.8130081,3,2.680147,2.25,37
338,71.28274,25,Male,WheelChair,Low,Lagging,Low,0.7662835,2.5,2.221014,2.5,36
243,71.76553,90,Female,None,Low,Lagging,Low,1.052632,2.75,2.196429,2.25,37
249,72.35832,39,Male,None,Medium,Lagging,Low,0.7751938,2.25,2.125,2.25,37
5,72.45763,72,Female,None,Low,Immediate,Low,0.8833923,2.75,2.107143,1.75,36
144,73.50916,52,Female,None,Medium,Immediate,Low,0.7980846,2.5,2.130282,2.25,37
246,73.50916,47,Female,None,High,Lagging,Low,0.78125,2.25,2.084507,2,36
289,73.78902,25,Female,None,Medium,Immediate,High,0.7017544,2,1.618056,1.5,36
24,74.31841,35,Female,None,Low,Immediate,High,0.723589,1.75,1.586806,1.75,36
320,74.56604,72,Male,None,High,Lagging,High,0.8849558,2.25,1.520833,2,36
307,75.22739,69,Female,None,Low,Lagging,Medium,0.8605852,2.5,2.113014,1.5,37
185,76.6402,35,Male,None,High,Lagging,Low,0.7407407,3,2.043919,2.25,36
288,76.79314,30,Male,WheelChair,Medium,Lagging,Low,0.7936508,2.5,2.056667,2,36
319,77.30527,58,Female,None,High,Lagging,High,0.8156607,2.5,1.88,2,37
36,78.97804,82,Female,None,Medium,Lagging,Low,0.9487666,3,2.597403,2.5,36
86,79.97496,85,Female,None,High,Lagging,Low,0.9633911,3,2.541667,2,34
7,80.60214,27,Male,None,Low,Lagging,High,0.7042254,2.5,2.230769,1.75,36
44,80.60214,46,Male,None,High,Lagging,Low,0.7751938,2.75,2.557692,2,36
141,82.01307,37,Male,None,Medium,Lagging,Low,0.7575758,3,2.321875,2.25,36
111,82.26124,20,Female,None,High,Lagging,Low,0.6993007,3,2.69375,2.75,35
225,83.35361,71,Female,None,Medium,Immediate,High,0.8741258,2.5,1.910494,1.5,37
250,83.35361,96,Female,None,Medium,Lagging,High,1.388889,2,1.537037,1.25,38
22,83.65508,51,Female,None,High,Immediate,Low,0.7936508,3,2.521342,2.5,35
385,84.31907,70,Male,None,High,Lagging,Low,0.8695652,2.75,2.332317,2,35
199,84.31907,58,Female,None,High,Immediate,Low,0.8156607,2.5,2.17378,2.5,36
92,84.38361,57,Male,None,High,Lagging,Low,0.8130081,3,2.509146,2.25,35
361,84.83176,45,Male,None,Medium,Immediate,Low,0.7692308,2.75,2.325301,2,37
277,84.83176,26,Female,None,High,Lagging,High,0.7042254,2,1.807229,1.75,36
85,84.99504,46,Male,None,High,Lagging,High,0.7751938,2.25,1.957831,1.75,37
94,85.66192,42,Female,None,High,Lagging,Low,0.7639419,3,2.357143,2.25,36
304,85.83106,91,Female,None,High,Lagging,High,1.086957,2.5,1.943452,2,38
339,86.30281,24,Female,None,Low,Lagging,Low,0.7062147,3,2.568452,2.5,37
83,86.30281,62,Male,None,High,Lagging,Low,0.8264462,2.75,2.401786,2,37
12,86.55187,41,Female,None,Low,Lagging,Low,0.761035,2.75,2.321429,2.25,37
88,86.97443,89,Female,None,High,Lagging,Low,1.02459,2.75,2.35,2,37
371,87.22702,66,Female,None,Medium,Lagging,Low,0.8403361,3,2.755882,2.5,36
293,87.5507,31,Female,None,Medium,Lagging,High,0.7107321,2.25,1.7,1.75,37
300,87.71996,34,Male,None,Medium,Lagging,High,0.7462686,2.25,1.686046,1.5,37
370,89.03054,90,Male,None,Medium,Lagging,Low,1.111111,2.75,2.215517,2.75,35
8,89.03054,72,Male,WalkingStick,Medium,Lagging,Low,1.041124,3,2.456897,2,36
285,89.52733,46,Female,None,Low,Lagging,Medium,0.7794232,2.5,1.902299,2,36
2,90.24698,93,Female,None,Medium,Lagging,Low,1.149425,3,2.366477,2.25,34
292,90.33052,55,Male,None,High,Lagging,Low,0.8,3,2.241477,2.25,37
95,90.66694,82,Male,None,Low,Lagging,Low,0.9708738,2.75,2.162921,2,36
301,90.92278,84,Female,None,High,Lagging,Low,0.9587728,2.5,2.123595,2.5,36
47,91.99886,77,Female,None,Low,Immediate,Low,0.9225093,3,2.527778,2.25,37
14,92.21516,73,Female,None,Medium,Lagging,Low,0.8912656,2.75,2.405555,2.25,36
90,92.21516,70,Male,None,High,Lagging,Medium,0.8695652,2.5,2.202778,2,36
35,92.38151,70,Male,None,Medium,Immediate,Low,0.8695652,2.75,2.402778,2,37
115,93.22677,89,Male,None,High,Immediate,Low,1.041667,3,2.244505,2.5,36
27,93.64551,81,Male,None,Medium,Lagging,Medium,0.9615385,2.25,2.019231,2,37
279,93.89831,78,Male,None,Low,Lagging,Low,0.9345794,2.75,2.163043,2.5,37
117,93.9939,51,Male,None,High,Lagging,Low,0.7905138,3,2.269022,1.75,35
53,94.62817,61,Male,None,High,Lagging,Low,0.8196721,3,2.557065,2.25,34
229,94.87891,32,Female,None,Low,Lagging,Low,0.7158197,2.75,2.330645,2.25,37
52,95.21791,79,Female,None,High,Immediate,Low,0.9328358,2.75,2.231183,2.25,37
291,95.46048,81,Male,None,Medium,Lagging,Low,0.9615385,2.75,2.317204,2.75,36
148,95.71776,29,Male,WalkingStick,Low,Lagging,Low,0.8463817,2.5,2.191489,2.25,35
16,96.0453,24,Female,None,Medium,Lagging,Low,0.7062147,2.5,2.220745,1.5,36
382,96.26817,42,Female,None,High,Lagging,Low,0.7639419,3,2.361702,2,36
4,96.43707,65,Female,None,Low,Lagging,Low,0.8354219,3,2.343085,2.25,36
376,96.92944,64,Male,None,Low,Lagging,Medium,0.8403361,2.5,2.05,2.5,37
124,97.34943,89,Male,None,Low,Lagging,Low,1.041667,2.5,2.110526,2,36
119,97.42992,67,Female,None,High,Lagging,Low,0.8474576,3,2.418421,1.75,36
63,97.6023,46,Female,None,High,Lagging,Low,0.7794232,3,2.439474,2.25,38
150,98.01861,41,Female,None,High,Lagging,Low,0.761035,2.75,2.229167,2.75,35
126,98.22091,87,Male,None,High,Lagging,Low,1.020408,2.75,2.127604,1.5,37
228,98.22091,43,Male,None,High,Lagging,Low,0.7722008,2.75,2.177083,2.5,35
70,98.46806,68,Male,None,Low,Lagging,High,0.8547009,2.25,1.677083,1.75,35
71,98.78374,35,Male,None,Medium,Lagging,Low,0.7407407,2.75,2.309278,2.5,36
322,98.8877,94,Male,None,High,Lagging,Low,1.162791,3,2.492268,2.25,38
290,98.8877,78,Female,None,High,Immediate,Low,0.9276438,2.75,2.257732,2.75,32
337,99.6403,28,Female,None,Medium,Lagging,Low,0.7092199,3,2.502577,2.5,37
113,99.71644,84,Female,None,Low,Lagging,Low,0.9587728,3,2.505102,2,38
255,99.88324,74,Male,None,Low,Lagging,Low,0.9009009,2.75,2.303571,2.5,36
176,100.5001,32,Female,None,Low,Lagging,Low,0.7158197,3,2.579082,2.5,35
278,100.8324,88,Male,None,High,Lagging,Low,1.030928,2.25,2.070707,2.25,35
133,101.3277,23,Male,None,High,Lagging,Medium,0.6872852,2.5,2.333333,2,33
340,101.3277,29,Male,None,Medium,Immediate,Low,0.7194245,3,2.426768,3,37
188,101.3277,76,Male,None,Low,Lagging,Medium,0.9174312,2.5,2.108586,2.25,35
276,101.8291,83,Male,None,Medium,Lagging,Medium,0.9803922,2.5,1.925,2.5,36
352,101.993,58,Male,WheelChair,Medium,Lagging,Low,0.9107468,3,2.4425,2,37
334,102.6093,46,Male,None,Low,Lagging,Low,0.7751938,3,2.6825,2.25,36
73,102.6817,74,Male,None,Low,Lagging,Low,0.9009009,2.5,2.210396,2.5,35
21,103.1422,62,Female,None,High,Lagging,Medium,0.8237233,2.75,2.428218,2.5,36
310,103.3921,89,Female,None,Low,Lagging,Low,1.02459,2.75,2.299505,2,37
216,103.4809,40,Male,None,Medium,Lagging,Low,0.7547169,3,2.361386,2.5,36
283,103.8902,81,Female,None,Low,Lagging,Low,0.9433963,2.75,2.110294,2.5,36
191,104.2733,80,Male,None,High,Immediate,High,0.952381,2.5,1.637255,1.75,34
164,104.2733,97,Female,None,Low,Immediate,Low,1.470588,2.25,1.953431,2,36
309,104.2733,83,Female,None,Low,Lagging,Low,0.9541985,2.75,2.242647,2.25,36
364,104.5362,41,Male,None,Medium,Lagging,Low,0.7604563,2.75,2.504902,2.25,37
20,104.7573,81,Male,None,High,Lagging,Medium,0.9615385,2.75,2.269418,2,36
305,105.1152,67,Male,None,Low,Lagging,Low,0.8474576,2.75,2.182039,2.25,35
383,105.2862,59,Female,None,High,Lagging,Low,0.8223684,3,2.43932,1.75,37
156,105.447,43,Male,None,Low,Lagging,High,0.7722008,2.25,1.890777,1.75,38
125,105.6992,85,Female,None,Medium,Immediate,Low,0.9633911,2.75,2.473558,2.75,38
3,105.87,40,Female,None,Medium,Lagging,Low,0.7621951,2.75,2.331731,2.25,37
166,105.87,82,Male,None,High,Immediate,Low,0.9708738,2.5,1.971154,2.25,36
264,105.9515,94,Female,None,Medium,Lagging,Low,1.176471,3,2.514423,2.25,38
37,106.4613,50,Female,None,Low,Lagging,High,0.7874016,2.5,1.915865,1.75,38
149,106.7101,43,Male,None,High,Immediate,Low,0.7722008,2.75,2.309524,2,36
192,106.7962,88,Female,None,High,Lagging,Low,1.01833,2.75,2.257143,1.75,35
162,107.3852,42,Female,None,Low,Lagging,Medium,0.7639419,2.25,1.857143,2,36
17,109.0509,66,Female,None,High,Lagging,Low,0.8403361,3,2.567757,1.75,37
87,109.1359,65,Female,None,Medium,Lagging,Low,0.8354219,3,2.560748,2.5,38
256,109.2142,24,Male,None,Low,Immediate,Low,0.6944444,2.5,2.107477,1.75,35
374,109.8034,95,Female,None,Medium,Lagging,Low,1.25,2.75,2.319444,1.75,37
116,109.8034,35,Female,None,Medium,Lagging,Low,0.723589,3,2.363426,2.75,37
18,110.4695,64,Female,None,High,Lagging,Medium,0.8368201,2.75,2.303241,1.75,37
132,110.972,38,Female,None,Medium,Lagging,Low,0.7204611,2.75,2.272936,2,36
79,111.6287,81,Female,None,Low,Lagging,Low,0.9433963,2.75,2.227064,2.25,36
175,111.7766,23,Male,None,High,Lagging,Low,0.6872852,3,2.584091,2.25,36
152,112.0495,23,Male,None,High,Immediate,Medium,0.6872852,2.75,2.220454,1.5,36
257,112.224,74,Female,None,Low,Lagging,Low,0.90009,2.75,2.229545,2,37
208,112.224,62,Male,None,Medium,Lagging,High,0.8264462,2.5,1.970455,1.75,36
165,112.224,38,Female,None,Low,Immediate,Low,0.7204611,3,2.459091,2,37
262,112.7285,48,Female,None,Medium,Lagging,Low,0.7849293,3,2.382883,2.25,38
252,113.2189,89,Male,None,Low,Lagging,High,1.041667,2.5,1.939189,1.75,38
58,113.4673,23,Female,None,Low,Lagging,Low,0.691085,2.75,2.193694,2.5,36
360,113.5441,35,Female,None,High,Lagging,Low,0.723589,3,2.427928,1.75,35
207,113.8789,47,Female,None,Low,Lagging,Low,0.78125,2.5,2.116071,2.25,35
81,114.0437,25,Female,None,Low,Lagging,Low,0.7017544,3,2.337054,2.75,36
153,114.2089,95,Female,None,Low,Lagging,Low,1.25,2.75,2.325893,2.75,35
62,114.7952,69,Female,None,High,Lagging,Medium,0.8605852,2.5,1.962389,2.5,37
315,115.0445,83,Female,None,Low,Lagging,Low,0.9541985,3,2.292035,2,37
306,115.5422,33,Male,None,Medium,Lagging,Low,0.7380074,2.5,2.238938,2,34
50,116.2831,32,Female,None,Medium,Lagging,Medium,0.7158197,2.5,2.057018,2,37
272,117.03,53,Female,None,Low,Lagging,Medium,0.8038585,2.5,1.919565,1.75,37
180,117.2776,59,Male,None,Medium,Lagging,Low,0.8264462,2.75,2.115217,2.25,38
233,117.3628,85,Male,None,High,Lagging,Low,1,2.75,2.267391,2,36
381,117.6163,81,Female,None,Medium,Immediate,Low,0.9433963,3,2.432609,2,36
369,118.178,69,Male,None,Medium,Lagging,Low,0.862069,3,2.428879,2.25,38
127,118.2578,50,Male,None,High,Lagging,Low,0.7843137,2.75,2.43319,2,37
171,118.7581,79,Female,None,Medium,Lagging,High,0.9328358,2.5,1.846154,2,37
237,120.753,98,Female,None,Low,Lagging,Low,1.587302,2.75,2.340336,2.5,37
46,121.5889,81,Female,None,Medium,Lagging,Low,0.9433963,3,2.464286,2.75,34
123,122.2234,49,Female,None,Low,Lagging,Low,0.7905138,2.75,2.314583,2,37
295,122.486,93,Female,None,High,Lagging,High,1.149425,2.25,1.633333,2,36
108,122.486,92,Female,WalkingStick,Medium,Immediate,Medium,1.321877,2.75,2.0875,2.25,36
114,123.6116,82,Female,None,High,Lagging,Medium,0.9487666,2.75,2.392562,2.25,36
377,124.0186,33,Female,None,High,Lagging,Low,0.7204611,3,2.487705,2,37
324,124.4262,77,Female,None,Low,Lagging,Low,0.9225093,3,2.461066,2.25,33
196,124.8445,32,Female,None,Medium,Lagging,Low,0.7158197,2.75,2.347561,2.5,36
219,125.2684,47,Male,None,Low,Lagging,Medium,0.78125,2.5,2.101626,1.5,36
135,125.6779,55,Female,None,Low,Lagging,Low,0.8,2.75,2.245968,2.25,36
65,125.6779,50,Female,None,High,Lagging,Low,0.7874016,2.5,2.21371,2.5,34
19,126.2398,94,Female,None,Medium,Immediate,Low,1.176471,2.75,2.22379,1.75,37
323,126.657,97,Female,None,Medium,Lagging,Medium,1.470588,2.75,2.14,2.5,37
103,126.9051,55,Male,None,Low,Lagging,Medium,0.8,2.75,2.068,2.25,36
314,127.0714,83,Female,None,Low,Lagging,Medium,0.9541985,2.75,2.348,2,37
9,127.3223,21,Female,None,High,Lagging,Low,0.7012623,3,2.736,2.25,36
169,127.7424,44,Female,None,Medium,Lagging,Medium,0.7806401,2.5,2.212301,2,38
281,127.7424,87,Male,None,High,Lagging,Medium,1.020408,2.5,1.998016,2.5,35
332,128.2947,25,Female,None,Medium,Lagging,Low,0.7017544,3,2.587301,2.5,37
287,128.7967,48,Female,WheelChair,High,Lagging,Low,0.8721437,2.5,2.32874,2,38
170,129.2961,57,Male,None,Medium,Lagging,Low,0.8130081,2.75,2.208661,2.25,33
297,129.3736,96,Female,None,High,Lagging,Low,1.388889,2.75,2.405512,2,37
181,129.628,34,Male,None,High,Lagging,Low,0.7462686,2.75,2.547244,2.75,38
129,129.7133,90,Male,None,Medium,Lagging,Low,1.111111,2.75,2.380859,1.75,35
313,130.1767,87,Female,None,High,Lagging,Low,1,2.75,2.541016,2.5,35
200,130.7581,48,Female,None,Medium,Immediate,Low,0.7849293,2.5,2.20155,2.5,35
105,130.9266,50,Male,None,Medium,Lagging,Low,0.7843137,3,2.312016,2,32
366,131.0082,76,Male,None,Medium,Lagging,Low,0.9174312,2.75,2.248062,1.5,37
210,131.759,27,Female,None,High,Lagging,Low,0.7072136,2.75,2.288461,2,36
77,132.1405,39,Male,None,High,Lagging,Low,0.7751938,3,2.282692,2.25,35
43,132.5581,90,Female,None,Low,Lagging,Low,1.052632,2.75,2.246154,1.75,37
284,132.6462,36,Male,None,Medium,Immediate,Low,0.7490637,3,2.336539,1.75,37
147,133.0828,21,Male,WheelChair,Low,Lagging,Low,0.7482229,3,2.269084,2.5,38
107,133.2489,52,Male,WalkingStick,Low,Lagging,Low,0.9374267,3,2.534351,2.25,38
157,133.2489,28,Female,None,Medium,Immediate,Low,0.7092199,2.75,2.444656,2.5,36
72,133.9131,81,Female,None,Low,Lagging,Medium,0.9433963,2.5,2.05303,2,37
294,134.539,29,Male,None,Medium,Lagging,Low,0.7194245,2.75,2.306818,2.25,36
130,134.6256,71,Male,None,Low,Lagging,Low,0.877193,2.75,2.087121,2,38
206,135.2017,29,Male,None,Low,Immediate,Low,0.7194245,2.75,2.172932,2.75,37
57,135.9484,21,Male,None,High,Lagging,Low,0.6734006,2.75,2.382463,2.75,35
344,136.3315,21,Female,WheelChair,Low,Lagging,Low,0.7012623,2.75,2.354478,2.25,36
260,136.7426,40,Male,None,Low,Immediate,Low,0.7547169,3,2.748148,2.75,36
75,137.3329,27,Male,None,Low,Lagging,Medium,0.7042254,2.75,2.048148,2,37
67,137.3329,88,Male,None,High,Immediate,Low,1.030928,3,2.568518,2.75,36
69,137.9163,28,Male,None,Low,Immediate,Low,0.7117438,2.75,2.306985,2.25,38
118,138.4383,67,Male,None,Medium,Immediate,Low,0.8474576,3,2.564338,2.25,35
163,138.6898,71,Male,None,Medium,Lagging,Low,0.877193,2.75,2.29927,1.75,37
204,139.6893,51,Female,WalkingStick,High,Immediate,Low,0.9337068,2.75,2.251812,1.75,35
251,139.8561,82,Female,None,Medium,Lagging,Low,0.9487666,2.75,2.25,2,37
215,141.0449,87,Female,None,High,Lagging,Low,1,2.75,2.374101,2.5,35
343,141.2169,42,Female,None,Low,Lagging,Low,0.7639419,2.5,2.278777,2.25,37
193,141.5516,47,Male,None,Low,Lagging,Low,0.78125,2.75,2.293165,2,37
33,141.6254,42,Female,None,Low,Lagging,Low,0.7639419,3,2.600719,2.25,36
227,142.2414,28,Male,None,High,Immediate,Low,0.7117438,3,2.333929,2.5,35
66,143.0077,77,Male,None,High,Lagging,Low,0.9259259,2.75,2.269504,1.5,36
222,143.093,69,Female,None,Low,Lagging,Low,0.8605852,3,2.340425,2.25,38
214,143.837,49,Male,None,High,Lagging,Low,0.7936508,2.75,2.276408,2.25,37
380,145.0252,78,Female,None,Medium,Lagging,Low,0.9276438,3,2.452797,2.25,36
223,145.1079,98,Male,None,Medium,Lagging,Low,1.298701,2.5,1.926573,1.75,37
349,145.6054,38,Male,None,Low,Lagging,Medium,0.7662836,2.75,2.437063,2.25,35
142,146.8048,61,Male,None,Low,Lagging,Low,0.8196721,2.75,2.32931,2.25,37
298,146.8048,61,Male,None,Medium,Immediate,Low,0.8196721,2.75,2.275862,2.25,35
101,147.3061,66,Female,None,Low,Lagging,Low,0.8403361,2.75,2.293103,2,38
146,148.4118,70,Female,None,Low,Lagging,Low,0.8643043,3,2.337329,2,38
59,148.4118,57,Female,WheelChair,Medium,Lagging,Low,0.8116883,2.75,2.416096,2.25,36
263,148.4936,55,Female,None,Low,Lagging,Low,0.8,3,2.607877,2,36
160,149.9081,63,Female,None,High,Lagging,Low,0.8319467,3,2.427365,2.25,36
1,149.9885,65,Female,None,Low,Lagging,Medium,0.8354219,2.25,1.871622,2,36
220,150.5272,66,Male,None,Medium,Lagging,Low,0.8403361,2.75,2.22973,2,37
99,150.6884,79,Female,None,Medium,Lagging,Low,0.9328358,3,2.505033,2.25,37
106,151.3565,27,Female,None,Medium,Lagging,Medium,0.7072136,2.75,2.209732,2,36
6,151.7722,39,Male,None,Low,Lagging,Medium,0.7751938,2.5,2.056667,1.75,37
158,154.8902,86,Female,None,High,Lagging,Low,0.9803922,2.75,2.196079,2.25,37
186,157.4112,67,Female,None,High,Lagging,Low,0.8474576,2.75,2.15,1.75,35
286,157.7491,90,Female,None,Medium,Lagging,Low,1.052632,2.5,2.129808,2.25,35
296,158.0889,68,Male,None,Low,Lagging,Low,0.8547009,3,2.543269,2.25,36
213,158.1698,69,Male,None,Low,Lagging,Low,0.862069,3,2.439103,2.5,36
84,158.7533,71,Male,WheelChair,Medium,Immediate,Medium,0.9746588,2.75,2.310509,2,36
109,158.7533,37,Female,None,Medium,Lagging,High,0.7183908,2.5,2.184713,2,36
368,159.5852,29,Male,None,Low,Lagging,High,0.7194245,2.25,1.69586,2,37
167,159.9219,83,Male,None,Low,Immediate,Medium,0.9803922,2.5,1.982595,2.5,35
110,160.2773,80,Male,None,Low,Lagging,Low,0.952381,3,2.47943,1.75,37
189,161.0218,39,Male,None,High,Lagging,Low,0.7751938,2.75,2.430818,2.5,34
184,163.8575,66,Male,None,Low,Lagging,Low,0.8403361,2.75,2.262346,2,37
232,164.2005,97,Male,None,Low,Lagging,Low,1.282051,3,2.535494,3,36
40,166.1958,97,Male,WheelChair,Medium,Lagging,Low,1.424502,2.75,2.27439,2.25,34
312,167.1978,54,Female,None,Low,Immediate,Low,0.8084074,2.75,2.430303,2,38
302,167.4472,50,Female,None,Low,Lagging,High,0.7874016,2.25,1.839394,1.75,37
201,169.1959,94,Male,None,Medium,Immediate,Low,1.162791,3,2.357785,2.25,36
299,170.8695,49,Male,None,Medium,Lagging,Low,0.7936508,2.75,2.409763,2,36
375,170.9498,91,Male,None,Medium,Lagging,Low,1.123595,3,2.573965,2.5,35
354,171.8608,87,Female,None,Medium,Lagging,Low,1,3,2.45,2.5,37
218,172.4473,37,Male,WheelChair,Low,Immediate,Low,0.8417508,3,2.358824,2,36
195,172.9848,95,Male,None,High,Lagging,Low,1.25,3,2.274854,1.75,37
217,172.9848,48,Male,None,Low,Lagging,Low,0.7874016,3,2.489766,2,38
280,173.4906,57,Female,None,Medium,Lagging,Medium,0.8116883,2.75,2.076023,2.25,37
68,173.7391,44,Female,None,Low,Lagging,Low,0.7806401,2.75,2.114825,2,38
274,173.9061,56,Male,None,Low,Lagging,Low,0.8064516,2.75,2.239825,2,37
139,175.6515,60,Female,None,High,Lagging,Low,0.8130081,3,2.526011,2.75,38
