Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
57.25525,63,Male,None,Medium,Lagging,High,0.8333333,2.25,2.056035,1.5,59
57.87465,79,Female,None,Medium,Lagging,Medium,0.9328358,2.25,2.198276,2.25,68
58.69082,95,Male,None,Low,Immediate,Low,1.25,2.5,1.974576,1.5,67
58.95985,35,Male,None,Medium,Lagging,Low,0.7407407,2.5,2.216102,1.75,67
59.04773,53,Male,None,High,Lagging,Low,0.8032128,2.5,2.204167,2,62
59.53477,27,Female,None,High,Lagging,Medium,0.7072136,2.5,2.033334,2,66
60.03793,32,Male,None,High,Lagging,Low,0.729927,2.5,2.241935,2.25,68
62.4743,22,Male,None,Medium,Lagging,Medium,0.6802721,2.25,2.09127,2,64
64.73315,84,Male,None,High,Lagging,Low,0.990099,2.5,2.276923,2,65
64.73315,66,Male,None,Low,Lagging,Low,0.8403361,2.5,2.203846,2.25,65
64.85606,89,Female,None,Low,Lagging,Low,1.02459,3,2.184615,1.75,66
64.85606,38,Male,None,High,Lagging,Medium,0.7662836,2.25,2.030769,1.75,67
65.09239,81,Male,None,High,Immediate,Low,0.9615385,2.75,2.170455,2,62
65.43623,31,Male,None,High,Lagging,Low,0.7220216,2.5,2.231061,2,68
65.99474,92,Male,None,Medium,Immediate,Medium,1.136364,2.75,2.01894,2,60
65.99474,20,Male,None,Low,Immediate,Low,0.6666667,2.5,2.053031,1.75,68
66.04777,20,Female,None,High,Lagging,Low,0.6993007,2.75,2.429104,1.5,69
66.80833,54,Female,None,High,Lagging,Low,0.8084074,3,2.335821,2,64
66.80833,83,Female,None,High,Immediate,Medium,0.9541985,2.25,1.768656,1.75,67
66.80833,20,Female,None,High,Lagging,High,0.6993007,2.25,1.779851,1.5,65
66.80833,59,Female,None,Low,Lagging,Low,0.8223684,2.25,2.05597,2,64
67.28927,49,Male,None,High,Lagging,Low,0.7936508,2.75,2.257353,2,64
67.45033,80,Female,None,Medium,Lagging,Medium,0.9372071,2.75,2.058824,1.5,66
67.79525,21,Female,None,Medium,Lagging,High,0.7012623,2,1.860294,1.25,67
68.06212,71,Male,None,High,Lagging,High,0.877193,2.25,1.644928,1.75,66
68.2523,60,Female,None,Low,Lagging,Low,0.8130081,2.75,2.34058,2.25,64
68.2523,20,Female,None,Medium,Lagging,Medium,0.6993007,2.5,2.224637,2.25,69
68.75453,29,Male,None,Low,Lagging,Low,0.7194245,2.5,2.115942,2.25,70
69.44617,56,Male,None,Low,Lagging,Low,0.8064516,2.5,2.121428,2.25,66
69.73101,60,Female,None,Low,Lagging,Low,0.8130081,2.25,2.1,2.25,63
70.0639,59,Female,None,Low,Lagging,High,0.8223684,2.25,1.757043,1.5,67
71.08655,94,Male,None,High,Lagging,Medium,1.162791,2.5,2.069444,1.25,64
71.08655,56,Male,None,Medium,Lagging,High,0.8064516,2.25,1.920139,2.25,63
71.08655,59,Female,None,Low,Immediate,Low,0.8223684,2.5,2.107639,2,66
71.08655,93,Male,None,Medium,Lagging,High,1.149425,2,1.440972,1.75,65
71.08655,61,Female,None,Low,Lagging,Medium,0.8223684,2.5,1.857639,1.25,68
71.84547,30,Male,None,Medium,Lagging,Low,0.7142857,2.5,2.138889,2.25,66
72.05332,80,Female,None,High,Lagging,Low,0.9372071,2.5,2.058218,2,66
72.27599,66,Female,None,Low,Lagging,Low,0.8403361,2.5,2.284246,2.25,67
72.8949,34,Male,None,High,Lagging,Low,0.7462686,2.5,2.321918,1.75,67
72.8949,64,Male,None,High,Lagging,High,0.8403361,2.25,1.904109,1.5,62
73.77508,99,Female,None,Medium,Lagging,High,1.785714,2,1.746621,1.75,70
74.13093,27,Male,None,Medium,Immediate,Medium,0.7042254,2.25,1.836667,1.75,65
74.13093,27,Female,None,Medium,Lagging,Low,0.7072136,2.75,2.393333,1.75,63
74.74087,45,Female,None,High,Lagging,Low,0.7722008,2.75,2.333334,2.25,67
75.67397,85,Male,None,Medium,Lagging,Low,1,3,2.552632,2.5,67
75.67397,74,Female,None,Low,Immediate,Low,0.90009,3,2.509868,2.25,68
76.56718,78,Male,None,Low,Lagging,Low,0.9345794,2.5,2.311689,2.25,65
76.56718,67,Male,None,High,Lagging,Low,0.8474576,2.5,2.314934,1.5,65
76.56718,49,Male,None,Low,Lagging,Low,0.7936508,2.75,2.272727,2.75,65
77.90051,62,Male,None,High,Lagging,Low,0.8264462,3,2.365384,2.25,63
77.90051,57,Male,None,High,Lagging,Low,0.8130081,2.75,2.410256,2.5,62
77.90051,78,Male,None,Medium,Lagging,Low,0.9345794,2.5,2.153847,2.5,62
77.90051,81,Female,None,High,Lagging,Low,0.9433963,2.5,2.13141,1.75,65
77.90051,31,Female,None,Medium,Lagging,Low,0.7107321,3,2.509615,2.25,72
77.90051,45,Female,None,Low,Lagging,Medium,0.7722008,2.75,2.382911,2.25,64
79.01372,69,Male,None,High,Lagging,Low,0.862069,2.75,2.205696,2.25,69
79.01372,97,Female,None,High,Lagging,Low,1.470588,3,2.079114,2,65
79.01372,33,Male,None,Medium,Lagging,Medium,0.7380074,2.5,2.091772,2,62
79.01372,35,Male,None,High,Lagging,Low,0.7407407,2.5,2.262658,1.75,68
80.34705,86,Female,None,Low,Immediate,Low,0.9803922,2.5,1.987654,1.75,68
80.34705,58,Male,None,High,Lagging,Low,0.8196721,2.75,2.185185,2,69
80.34705,87,Male,WheelChair,Medium,Lagging,Low,1.133787,2.75,2.126544,2,65
81.68039,56,Female,None,Medium,Lagging,Low,0.8064516,2.75,2.167683,2,65
81.68039,33,Female,None,Medium,Lagging,High,0.7204611,2,1.579268,1.75,66
81.68039,52,Male,None,Medium,Immediate,Low,0.7968128,3,2.435975,1.75,65
82.1444,94,Female,None,Medium,Lagging,Low,1.176471,2.5,2.102409,2,65
82.1444,99,Female,None,Medium,Lagging,Low,1.785714,2.5,1.945783,2.25,65
82.62622,55,Male,None,Low,Lagging,Low,0.8,2.75,2.463856,2.5,67
82.62622,63,Male,None,Low,Lagging,High,0.8333333,2.25,1.915663,1.75,58
83.95956,71,Female,WheelChair,High,Lagging,Low,0.971251,3,2.419642,2,65
83.95956,31,Male,WakingStick,Medium,Lagging,Low,0.8494372,2.5,1.961309,1.75,64
84.43355,52,Male,None,Low,Lagging,Medium,0.7968128,2.5,2.126471,2,64
84.43355,92,Female,None,High,Lagging,Low,1.123595,2.5,2.032353,1.75,66
84.43355,75,Male,None,Medium,Immediate,Low,0.9090909,2.5,2.123529,1.75,66
85.65753,55,Male,None,High,Lagging,Low,0.8,3,2.520349,2,70
85.65753,91,Male,WheelChair,High,Lagging,Low,1.248439,2.5,2.209302,2.25,65
85.65753,76,Female,None,High,Lagging,Low,0.9149131,2.25,2.055232,1.75,70
85.65753,66,Female,None,High,Lagging,High,0.8403361,2,1.773256,1.75,64
86.46568,53,Male,None,High,Lagging,Medium,0.8032128,2.75,2.359195,1.5,67
86.46568,51,Female,None,Low,Immediate,Low,0.7936508,2.75,2.123563,1.75,68
86.46568,38,Male,None,High,Lagging,Low,0.7662836,2.5,2.192529,2.25,68
87.56339,60,Female,None,Medium,Lagging,Low,0.8130081,2.5,2.147728,2,68
87.56339,58,Male,None,Medium,Lagging,Low,0.8196721,3,2.357954,2.5,67
87.56339,60,Female,None,Low,Lagging,Low,0.8130081,3,2.34091,1.75,66
88.14398,55,Female,None,Medium,Lagging,Low,0.8,2.75,2.275281,2.5,67
88.14398,72,Male,None,High,Lagging,Low,0.8849558,2.25,1.988765,1.75,64
88.87164,76,Male,None,Medium,Lagging,Low,0.9174312,3,2.404494,2,67
89.27631,22,Female,None,Medium,Lagging,Low,0.7042254,3,2.347222,2,68
89.80966,40,Female,None,High,Immediate,Low,0.7621951,2.75,2.444444,1.75,65
89.80966,68,Male,None,Medium,Lagging,Low,0.8547009,2.75,2.366667,2.25,65
91.14824,40,Male,None,Medium,Lagging,Low,0.7547169,2.75,2.258152,2.5,65
91.14824,73,Male,None,Low,Immediate,Low,0.8928571,2.75,2.005435,2.5,64
91.14824,97,Male,None,Low,Immediate,Low,1.282051,2.75,2.089674,2.25,66
91.14824,38,Male,None,High,Lagging,Low,0.7662836,2.75,2.4375,2.25,61
91.28978,47,Male,None,Low,Lagging,Low,0.78125,2.5,2.100543,2,69
91.73444,67,Female,None,Medium,Lagging,Low,0.8474576,2.5,2.133152,2,64
91.77975,24,Female,None,Low,Immediate,Low,0.7062147,2.75,2.209239,2,66
92.87058,51,Female,WakingStick,Low,Lagging,High,0.9337068,2.25,1.830645,1,65
93.28658,50,Female,None,High,Lagging,Low,0.7874016,2.5,2.284575,2.25,70
93.63096,38,Female,None,Medium,Lagging,Low,0.7204611,2.5,2.183511,1.75,59
94.17494,24,Male,None,Low,Lagging,Low,0.6944444,2.75,1.936842,1.75,69
94.6031,48,Male,None,Medium,Lagging,Low,0.7874016,2.75,2.223684,2.75,62
94.63212,70,Male,None,High,Lagging,Low,0.8695652,2.5,1.978948,2.25,62
94.76854,36,Male,None,Low,Lagging,High,0.7490637,2.5,1.807894,1.5,64
95.12752,48,Female,None,Low,Lagging,Low,0.7849293,3,2.294271,2.25,64
95.29128,42,Male,None,Medium,Lagging,Low,0.7662836,3,2.377603,1.75,68
95.39684,38,Male,None,High,Immediate,Low,0.7662836,2.75,2.148438,2,65
95.57447,52,Female,None,Low,Lagging,Low,0.7980846,2.5,2.04948,2,64
96.1649,20,Female,WakingStick,Low,Lagging,High,0.8227067,2.25,1.835052,1.75,63
96.44929,78,Female,None,High,Lagging,Low,0.9276438,2.75,2.152061,1.75,65
96.49818,90,Male,None,Low,Lagging,High,1.111111,2.5,2.092784,1.75,67
96.54965,95,Male,None,Low,Lagging,Low,1.25,2.75,2.103093,2,66
96.83562,65,Female,None,High,Lagging,Low,0.8354219,3,2.559278,2.75,69
97.18938,79,Female,None,Low,Lagging,Low,0.9328358,2.75,2.301021,2,66
97.28985,89,Female,None,Medium,Lagging,Low,1.02459,2.5,2.028061,1.5,65
97.50366,78,Male,None,High,Lagging,Low,0.9345794,2.5,2.053572,2.5,66
98.07465,89,Male,None,Medium,Lagging,Low,1.041667,2.5,2.032828,1.5,64
98.46586,31,Female,None,Medium,Lagging,Low,0.7107321,2.5,2.285354,1.75,64
98.46586,90,Male,WakingStick,Low,Lagging,High,1.30719,2.25,1.85101,1.75,68
99.15114,36,Female,None,High,Lagging,Low,0.7194245,2.75,2.3175,1.75,60
99.20685,32,Male,None,Low,Lagging,High,0.729927,2.25,1.875,1.75,61
99.22552,95,Female,None,Medium,Lagging,Low,1.25,2.5,2.02,1.75,69
99.37547,66,Male,None,High,Lagging,Low,0.8403361,3,2.3775,2.25,64
99.67449,27,Female,WheelChair,High,Lagging,Low,0.7857928,2.75,2.085,2,67
99.8781,73,Male,None,High,Lagging,Low,0.8928571,2.75,2.3225,2,64
100.4331,71,Male,None,Medium,Immediate,Low,0.877193,3,2.504951,2.25,65
101.0297,33,Male,None,Medium,Lagging,Medium,0.7380074,2.75,2.29902,1.5,67
101.1109,90,Female,WakingStick,High,Lagging,Low,1.23839,3,2.105391,1.75,69
101.1109,48,Female,None,Medium,Lagging,Low,0.7849293,2.5,2.17402,2.25,65
101.7295,28,Female,None,Low,Lagging,Medium,0.7092199,2.5,2.117647,1.75,65
101.8552,91,Male,None,Medium,Lagging,Medium,1.123595,2.5,2.012255,1.5,66
102.1953,21,Female,None,Low,Lagging,Low,0.7012623,2.75,2.174757,2,67
102.4821,96,Female,WakingStick,High,Lagging,High,1.633987,2,1.609223,1.5,68
102.6861,89,Female,None,Low,Lagging,High,1.02459,2.25,1.754854,1.75,65
102.9125,78,Female,None,High,Lagging,Low,0.9276438,2.5,2.279126,1.75,69
103.7741,67,Female,None,Low,Lagging,Low,0.8474576,2.5,2.127404,1.5,67
104.1932,54,Male,None,Medium,Lagging,Low,0.8097166,3,2.454762,1.75,63
104.4456,69,Female,None,High,Lagging,High,0.8605852,2.25,1.776191,2,59
104.7051,60,Male,None,Low,Immediate,Medium,0.8130081,2.25,1.809524,2,67
104.8342,60,Male,None,Low,Immediate,Medium,0.8130081,2.75,2.359524,2,66
106.3466,32,Female,None,Low,Immediate,Low,0.7158197,2.5,1.967289,2.25,68
108.0442,79,Male,None,Low,Lagging,Low,0.9433963,2.75,2.252293,1.5,69
108.464,36,Male,None,High,Lagging,Low,0.7490637,2.5,2.33945,1.75,68
109.4189,88,Female,None,Low,Immediate,Low,1.01833,3,2.377273,2.5,66
110.6347,73,Female,None,Medium,Lagging,Low,0.8912656,3,2.486486,2.25,67
111.398,62,Male,None,Low,Immediate,Medium,0.8264462,2.5,1.875,1.75,67
111.4648,31,Female,None,High,Lagging,Low,0.7107321,2.75,2.292411,2.25,67
111.8702,22,Male,None,Low,Lagging,Medium,0.6802721,2.75,2.08259,2.25,63
112.9553,72,Male,None,Medium,Lagging,Low,0.8849558,3,2.696903,2.25,67
113.3073,52,Male,None,High,Lagging,Low,0.7968128,2.75,2.219298,2,64
113.8166,99,Female,None,High,Lagging,High,1.785714,2,1.524123,1.5,65
113.9839,76,Female,None,Low,Lagging,Low,0.9149131,3,2.267543,2,63
114.4316,91,Male,None,High,Lagging,Medium,1.123595,2.75,2.380435,2.25,65
115.5273,51,Male,WheelChair,Medium,Lagging,Low,0.8783487,2.75,2.299568,1.75,67
116.1562,75,Male,None,High,Lagging,Low,0.9090909,2.75,2.188034,1.75,67
116.2958,79,Female,None,Low,Immediate,Low,0.9328358,2.75,2.147436,2.25,64
116.4338,86,Female,WheelChair,Low,Lagging,Medium,1.089325,2.25,1.809829,1.5,62
116.548,22,Female,None,High,Lagging,Low,0.7042254,3,2.378206,2.25,67
116.8346,88,Male,None,Low,Lagging,Low,1.030928,2.5,2.211539,2.25,69
116.9176,82,Male,None,Low,Immediate,High,0.9708738,2.25,1.891025,1.75,67
117.642,48,Male,None,Low,Lagging,Low,0.7874016,2.75,2.243644,2,62
118.4067,80,Female,None,Medium,Lagging,Low,0.9372071,2.75,2.268907,1.75,59
118.4793,26,Female,None,Low,Lagging,Medium,0.7042254,2.75,2.153362,1.75,68
118.5074,83,Male,None,High,Lagging,Low,0.9803922,2.75,2.334033,2,66
119.8898,53,Female,None,Low,Lagging,Medium,0.8038585,2.5,2.054167,1.5,66
120.2518,83,Female,None,Medium,Immediate,Low,0.9541985,3,2.200413,1.75,64
121.2453,70,Female,None,Low,Lagging,High,0.8643043,2,1.592213,1.5,65
122.5773,96,Male,None,Low,Lagging,Low,1.265823,3,2.388211,2,63
122.7518,35,Male,None,Low,Lagging,High,0.7407407,2.25,1.918699,2,64
124.862,96,Female,None,Low,Immediate,Medium,1.388889,2.25,1.876,2,63
125.5881,66,Female,None,Low,Lagging,High,0.8403361,2,1.730159,1.5,67
126.4955,59,Female,None,Low,Lagging,Low,0.8223684,3,2.559055,2.5,63
126.9054,89,Male,None,Medium,Lagging,Medium,1.041667,2.75,2.192913,1.5,60
128.2258,92,Male,None,Medium,Lagging,Low,1.136364,3,2.251938,1.75,71
128.9088,84,Male,None,Medium,Lagging,Low,0.990099,3,2.67248,2.5,63
129.2538,91,Male,None,Low,Lagging,Medium,1.123595,2.5,2.111538,1.75,64
129.9935,65,Male,None,Low,Lagging,Low,0.8333333,2.75,2.21923,2.25,66
130.2553,44,Female,None,Low,Immediate,Medium,0.7806401,2.5,1.795802,1.75,68
131.6859,86,Male,None,Low,Immediate,Medium,1.010101,2.75,1.939394,2,68
131.7743,98,Male,WheelChair,High,Lagging,Low,1.443002,2.75,2.395833,2.25,66
132.326,44,Female,None,Medium,Lagging,Medium,0.7806401,2.75,2.3703,2.25,64
132.389,45,Female,None,High,Immediate,Low,0.7722008,3,2.460527,2.5,67
132.4467,82,Female,None,Low,Lagging,Low,0.9487666,2.75,2.392857,2.25,69
133.1223,77,Male,None,Medium,Lagging,Low,0.9259259,2.75,2.36194,2,61
134.2743,73,Male,WheelChair,Low,Lagging,Low,0.9920635,3,2.542593,2.75,62
134.6203,41,Female,None,Medium,Lagging,Low,0.761035,3,2.403704,2.25,68
135.7695,53,Male,None,Low,Immediate,Medium,0.8032128,2.5,1.814339,2.25,65
137.2805,98,Female,None,Low,Lagging,Low,1.587302,3,2.394927,2.5,69
138.2534,23,Male,None,Low,Lagging,Low,0.6872852,2.5,1.94964,1.5,64
138.2534,74,Male,None,High,Lagging,Low,0.9009009,2.75,2.320144,2.25,68
140.2633,70,Female,None,Low,Lagging,Medium,0.8643043,2.75,2.168439,1.75,67
140.5325,32,Male,None,Medium,Lagging,Low,0.729927,3,2.407801,2,66
142.1915,41,Male,None,Low,Lagging,Low,0.7604563,2.75,2.211538,2,67
142.6731,87,Female,None,Low,Lagging,Low,1,3,2.480769,3,70
145.3853,20,Male,None,Low,Lagging,Low,0.6666667,3,2.405822,2.75,67
146.851,67,Male,None,High,Immediate,Low,0.8474576,2.75,2.396258,2.75,65
147.5043,78,Female,None,High,Lagging,Low,0.9276438,3,2.493243,2.25,64
153.6537,86,Female,None,Medium,Lagging,Low,0.9803922,2.75,2.329545,2,68
154.1291,50,Male,None,Low,Lagging,Low,0.7843137,2.75,2.274194,2,62
154.4894,70,Female,None,Medium,Lagging,Medium,0.8643043,2.75,2.282258,2,69
155.4479,57,Male,None,Low,Immediate,Low,0.8130081,2.75,2.331731,2.25,67
155.554,79,Female,None,Medium,Lagging,Medium,0.9328358,2.75,2.142627,2,59
156.2351,25,Female,None,Medium,Lagging,Low,0.7017544,3,2.555732,2.5,60
161.4581,83,Male,None,Low,Lagging,Low,0.9803922,3,2.296297,2,67
163.9445,53,Male,None,High,Lagging,Low,0.8032128,3,2.490854,2.5,67
167.2644,23,Female,None,Low,Immediate,Low,0.691085,3,2.4375,2.75,63
167.5345,54,Female,None,Medium,Lagging,Low,0.8084074,3,2.449405,3,67
167.7239,42,Male,None,Medium,Lagging,Low,0.7662836,2.75,2.257441,2,64
169.6118,32,Male,None,High,Lagging,Low,0.729927,3,2.595588,2.5,65
177.1245,83,Male,None,Low,Immediate,Low,0.9803922,3,2.514045,2.5,66
177.1245,90,Male,None,Medium,Lagging,Low,1.111111,3,2.441011,2.5,69
179.8839,83,Male,None,High,Lagging,Low,0.9803922,3,2.461111,2.5,65
182.9997,37,Male,None,Low,Lagging,Low,0.7575758,3,2.535519,2.5,64
192.3203,36,Female,None,Low,Lagging,Low,0.7194245,3,2.312176,2.75,65
194.5473,75,Male,None,Low,Lagging,Low,0.9090909,3,2.529487,3,62
196.2262,96,Male,None,Low,Lagging,Low,1.265823,2.75,2.053299,2,63
197.9373,20,Female,None,Medium,Lagging,Low,0.6993007,3,2.580808,2.5,67
199.9126,95,Female,None,Low,Immediate,Low,1.25,3,2.4425,2.5,64
202.2812,98,Male,None,Low,Lagging,Low,1.298701,2.75,2.166256,1.75,66
205.7687,63,Female,None,Low,Lagging,Low,0.8319467,3,2.533981,2.5,66
208.3613,68,Male,None,Low,Lagging,Low,0.8547009,3,2.620814,2.5,67
218.0017,62,Male,None,Low,Lagging,Low,0.8264462,2.75,2.28899,2.25,64
225.0307,83,Female,None,Medium,Lagging,Low,0.9541985,3,2.446902,2.25,66
233.7508,30,Female,None,Medium,Lagging,Low,0.7117438,3,2.584401,2,66
252.3405,50,Male,None,Low,Lagging,Low,0.7843137,3,2.599802,3,65
257.1005,80,Female,None,Low,Lagging,Low,0.9372071,2.75,2.241279,2,65
262.4162,99,Male,None,Low,Lagging,Low,1.315789,3,2.377377,2.25,63
280.0779,84,Female,None,Low,Lagging,Low,0.9587728,3,2.285586,2.25,64
281.7614,31,Male,None,Medium,Lagging,Low,0.7220216,3,2.632979,2.25,65
292.1357,36,Male,WakingStick,High,Immediate,Low,0.8812514,3,2.527303,2.75,64
293.972,88,Female,None,High,Lagging,Low,1.01833,3,2.6216,3,66
320.7672,75,Female,None,Low,Lagging,Low,0.9082652,3,2.570873,2.5,66
324.1707,43,Male,None,Low,Lagging,Low,0.7722008,3,2.65,2.25,65
327.6325,44,Female,None,Low,Lagging,Low,0.7806401,3,2.607471,2.5,66
341.0452,81,Male,None,Low,Lagging,Low,0.9615385,3,2.629386,3,66
360.787,61,Male,None,Low,Lagging,Low,0.8196721,3,2.564404,2.5,62
379.8145,60,Male,None,Medium,Lagging,Low,0.8130081,3,2.571052,2.5,64
389.9027,98,Male,None,Low,Lagging,Low,1.298701,3,2.571154,2.5,66
429.9609,75,Male,None,Low,Immediate,Low,0.9090909,3,2.623256,2.5,65
498.5771,31,Male,None,Low,Lagging,Low,0.7220216,3,2.593687,2.5,68
1096.489,62,Female,None,Low,Lagging,Low,0.8237233,3,2.461713,2.5,65
1157.147,92,Male,None,Low,Immediate,Low,1.136364,3,2.570379,2.5,68
1194.363,91,Male,None,Medium,Lagging,Low,1.123595,3,2.638075,2.5,63
