Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
28.61659,69,Female,None,High,Immediate,Low,0.8605852,1.25,0.8879312,1,62
28.66515,54,Female,None,High,Immediate,Low,0.8084074,1.25,0.9482759,1,62
29.33297,49,Female,None,Medium,Lagging,Low,0.7905138,1.5,0.9499999,0.75,66
29.46336,58,Male,None,Medium,Lagging,Medium,0.8196721,1.75,1.433333,1.25,63
29.48692,36,Male,None,High,Lagging,Low,0.7490637,1.5,1.141667,1.25,62
29.89553,37,Male,None,Low,Immediate,Medium,0.7575758,1.75,1.4,1.5,56
30.00648,48,Female,None,High,Immediate,Low,0.7849293,1.25,0.8145162,0.75,65
30.15675,27,Male,None,High,Lagging,Low,0.7042254,1.5,1.258064,1,61
31.54137,50,Female,None,High,Immediate,Medium,0.7874016,1.5,1.21875,1.25,62
31.88301,85,Male,None,Low,Lagging,Low,1,1.25,0.921875,0.75,59
32.59504,83,Male,None,Medium,Immediate,Low,0.9803922,1.25,1,1,63
32.6452,79,Male,None,Medium,Lagging,Low,0.9433963,1.25,0.9772727,0.75,67
32.7811,83,Male,None,Medium,Lagging,Low,0.9803922,1.75,1.431818,1.25,63
33.03998,42,Male,None,Medium,Lagging,Low,0.7662836,1.25,0.8676471,0.75,66
33.12873,49,Female,None,High,Lagging,Medium,0.7905138,1.5,1.32353,1.25,62
33.30124,63,Male,None,Medium,Immediate,High,0.8333333,1.75,1.294118,1.25,60
33.70633,62,Male,None,Low,Immediate,Low,0.8264462,1.5,0.8676471,1.5,64
33.80984,30,Female,None,Medium,Lagging,Low,0.7117438,1.5,1.117647,0.75,59
34.01548,49,Female,None,Low,Lagging,Low,0.7905138,1.25,1.028571,1,59
34.15152,41,Male,None,Medium,Lagging,High,0.7604563,2,1.635714,1.75,68
34.3636,55,Female,WheelChair,High,Lagging,Low,0.8888889,1.25,0.9571428,1,59
34.52303,69,Female,None,High,Immediate,Low,0.8605852,1.5,1.057143,1,62
34.92594,57,Male,None,Medium,Immediate,Low,0.8130081,1.25,0.9785715,1,64
35.29707,67,Male,None,High,Immediate,Low,0.8474576,1.25,0.8194446,0.75,61
35.29707,36,Female,None,High,Lagging,Low,0.7194245,1.5,1.138889,1,66
35.47625,58,Female,None,High,Lagging,High,0.8156607,2,1.75,1.5,62
35.97628,27,Male,None,High,Lagging,Low,0.7042254,1.25,0.9722222,1,63
36.55661,49,Male,None,Low,Lagging,Low,0.7936508,1.5,1.135135,1,61
36.99132,69,Female,None,High,Immediate,Low,0.8605852,1.25,0.9459459,1,62
37.27067,81,Female,None,High,Lagging,Low,0.9433963,1.5,1.06579,1,58
37.27067,96,Female,None,High,Lagging,Low,1.388889,1.25,0.9013159,1,59
37.77917,92,Female,None,High,Immediate,Low,1.123595,1.25,0.9539474,1,60
37.82219,61,Male,WheelChair,High,Lagging,Low,0.9107468,1.75,1.276316,1,58
37.87627,67,Female,None,Medium,Immediate,Medium,0.8474576,1.5,1.421053,1.25,57
38.05242,43,Male,None,Low,Lagging,Low,0.7722008,1.75,1.134615,0.75,62
38.42486,28,Female,None,High,Lagging,Low,0.7092199,1.75,1.25641,1,56
38.52093,42,Male,None,Medium,Immediate,Low,0.7662836,1.25,1.019231,0.75,64
38.69967,24,Female,None,High,Lagging,High,0.7062147,2,1.602564,1.5,64
38.74599,20,Female,None,Medium,Immediate,Low,0.6993007,1.25,1.051282,1,61
39.06679,60,Female,None,High,Immediate,Medium,0.8130081,1.5,1.21875,1.25,60
39.3547,43,Male,None,Medium,Immediate,High,0.7722008,1.75,1.5125,1.5,63
39.41679,34,Male,None,Medium,Lagging,Low,0.7462686,1.25,1.1,1,60
39.60271,22,Female,None,High,Immediate,Medium,0.7042254,1.5,1.2125,1.5,63
39.72712,75,Female,None,Medium,Immediate,Low,0.9082652,1.5,1.075,1,60
40.11111,53,Male,None,Medium,Lagging,Low,0.8032128,1.5,1.121951,1.25,59
40.40033,61,Male,None,Low,Immediate,Low,0.8196721,1.25,1,1,57
40.64091,37,Male,None,High,Lagging,Low,0.7575758,1.5,1.268293,1,60
41.24814,74,Male,None,High,Lagging,Medium,0.9009009,1.5,1.202381,1,63
41.38481,42,Female,None,High,Lagging,Medium,0.7639419,1.75,1.35119,1.5,63
41.76925,65,Male,None,Low,Lagging,Low,0.8333333,1.5,1.178571,1,63
41.84494,28,Male,None,Medium,Lagging,Low,0.7117438,1.5,1.22619,1,64
41.98164,68,Male,None,High,Lagging,Medium,0.8547009,1.75,1.369048,1.25,61
42.53205,47,Male,None,Medium,Lagging,High,0.78125,2,1.447675,1.75,62
42.66455,25,Female,WheelChair,Medium,Lagging,Low,0.7797272,1.25,0.9825583,1.25,56
42.68219,25,Female,None,Medium,Lagging,Medium,0.7017544,1.75,1.296511,1.25,63
43.04423,72,Female,None,High,Immediate,Low,0.8833923,1.5,0.9374999,1.5,66
43.12562,27,Male,None,Medium,Lagging,Medium,0.7042254,1.75,1.397727,1.25,61
43.24399,32,Male,None,Medium,Immediate,Low,0.729927,1.25,0.9886363,1,66
43.27493,64,Male,None,Low,Immediate,Low,0.8403361,1.25,0.9545454,1,64
43.2954,37,Male,None,Low,Lagging,Low,0.7575758,1.25,0.9204546,0.75,62
43.57394,90,Female,None,High,Lagging,Low,1.052632,1.5,1.204546,1.25,64
43.59598,29,Female,None,High,Lagging,Low,0.7168459,1.5,1.073864,1.25,63
44.28447,38,Female,None,High,Immediate,Low,0.7204611,1.25,0.8222222,1.25,61
44.48578,49,Male,None,Low,Lagging,Low,0.7936508,1.5,1.2,1,64
44.71937,86,Male,None,High,Lagging,Low,1.010101,1.75,1.383333,1.25,61
45.04447,30,Female,None,Low,Lagging,Low,0.7117438,1.5,1.076087,1,62
45.06413,99,Male,None,High,Immediate,Low,1.315789,1.5,1.048913,1.25,64
45.37045,73,Male,None,Medium,Immediate,Low,0.8928571,1.5,1.076087,1,61
45.62424,83,Female,None,Medium,Immediate,Medium,0.9541985,1.5,1.081522,1.25,66
45.98138,47,Male,None,Medium,Lagging,Low,0.78125,1.25,0.8858696,0.75,64
46.24556,41,Male,None,High,Immediate,Low,0.7604563,1.25,0.8723406,1.25,59
46.39832,92,Male,None,High,Lagging,Low,1.136364,1.25,0.9734042,1,60
46.76047,25,Male,None,High,Immediate,Low,0.6896551,1.5,1.180851,1.25,61
47.13998,80,Male,None,Low,Lagging,Low,0.952381,1.5,0.9895832,1,63
47.27065,48,Male,None,Medium,Lagging,Low,0.7874016,1.5,1.088542,1.25,62
47.45754,41,Male,None,High,Immediate,Low,0.7604563,1.25,0.9947916,1,60
47.67257,53,Female,None,Low,Lagging,Low,0.8038585,1.5,1.0625,1,62
47.75728,41,Female,None,High,Lagging,Low,0.761035,1.5,1.114583,1.5,60
47.8257,44,Female,None,High,Lagging,High,0.7806401,2,1.625,1.5,59
47.93973,57,Female,None,High,Lagging,Low,0.8116883,1.25,1.020833,1,62
48.25622,28,Female,None,Medium,Lagging,Low,0.7092199,1.5,1.045918,0.75,61
48.6378,42,Male,None,High,Lagging,Medium,0.7662836,1.75,1.377551,1,64
49.01772,91,Female,None,Low,Lagging,Low,1.086957,1.75,1.31,1,57
49.84287,30,Female,None,Low,Lagging,Medium,0.7117438,1.75,1.365,1.5,64
50.45998,45,Male,None,Low,Immediate,Low,0.7692308,1.25,0.9460785,1,64
50.61275,77,Male,None,Low,Lagging,Medium,0.9259259,1.5,1.27451,1.5,65
50.61275,58,Male,None,Medium,Immediate,Low,0.8196721,1.25,0.990196,1,65
51.05733,79,Female,None,Medium,Lagging,Low,0.9328358,1.25,0.9038461,0.75,66
51.05733,58,Female,None,High,Lagging,Low,0.8156607,1.5,1.033654,1.25,64
51.25879,63,Male,None,Medium,Lagging,Low,0.8333333,1.75,1.336538,1,63
51.88705,69,Male,None,Medium,Lagging,Medium,0.862069,1.75,1.298077,1.75,62
51.88705,95,Female,None,Low,Lagging,Low,1.25,1.5,1.048077,1,62
52.19119,80,Male,None,High,Lagging,Low,0.952381,1.5,1.04717,1,59
52.62373,37,Female,None,High,Lagging,Low,0.7183908,1.75,1.193396,0.75,52
52.62373,52,Male,None,Low,Lagging,Low,0.7968128,1.5,1.080189,0.75,60
52.62373,42,Female,None,High,Lagging,Low,0.7639419,1.5,1.103774,1.5,62
52.62373,42,Male,None,High,Lagging,Low,0.7662836,1.5,1.240566,1.25,62
52.95718,94,Male,None,High,Lagging,Low,1.162791,1.5,1.04717,1,61
53.72828,27,Male,None,Low,Immediate,Low,0.7042254,1.25,0.9907407,0.75,67
53.72828,84,Female,None,High,Lagging,Low,0.9587728,1.5,0.888889,0.75,65
53.72828,56,Male,None,Medium,Lagging,Low,0.8064516,1.5,1.074074,0.75,59
53.94956,51,Female,None,Low,Lagging,Low,0.7936508,1.25,0.9166667,1,58
53.94956,32,Female,None,High,Lagging,Low,0.7158197,1.5,1.236111,1.25,58
54.09609,21,Female,None,High,Lagging,High,0.7012623,2.25,1.613636,1.25,58
54.29333,69,Male,None,Medium,Lagging,Medium,0.862069,1.75,1.404545,1.25,61
54.29333,70,Male,None,Medium,Lagging,Low,0.8695652,1.5,1.040909,1.25,64
54.64177,46,Female,None,High,Lagging,High,0.7794232,2,1.695454,1.75,63
55.74952,57,Male,None,Low,Lagging,Low,0.8130081,1.5,0.9375001,0.75,62
55.74952,86,Female,None,Medium,Lagging,Low,0.9803922,1.25,0.9196429,1,61
56.23713,42,Female,None,Medium,Immediate,Low,0.7639419,1.25,0.9912282,1,60
56.75618,59,Female,None,High,Lagging,Low,0.8223684,1.5,1.030702,0.75,65
56.93856,53,Female,None,High,Lagging,High,0.8038585,2.25,1.820176,1.75,63
56.93856,98,Female,None,High,Lagging,Low,1.587302,1.25,1.052631,1.25,64
57.02435,94,Female,None,Low,Immediate,Medium,1.176471,1.5,1.172414,1.25,57
57.69392,90,Male,None,Medium,Immediate,High,1.111111,1.75,1.560345,1.5,63
57.69392,31,Male,None,Low,Lagging,Low,0.7220216,1.25,1.008621,0.75,65
57.69392,30,Male,None,Medium,Lagging,Low,0.7142857,1.25,1.043103,1,61
57.69392,71,Female,None,High,Lagging,Low,0.8741258,1.5,1.159483,1.5,61
57.89313,67,Male,None,High,Immediate,High,0.8474576,2.25,1.762931,1.75,60
58.16962,23,Male,None,Low,Immediate,Low,0.6872852,1.25,0.9576272,1,64
58.16962,25,Male,None,Medium,Lagging,Low,0.6896551,1.75,1.245763,1,58
58.40897,24,Male,None,High,Lagging,Low,0.6944444,1.5,1.097458,1.5,63
58.96291,32,Male,None,High,Lagging,Low,0.729927,1.75,1.309322,1.75,61
59.01225,57,Female,None,Medium,Lagging,Medium,0.8116883,1.75,1.391666,1.25,60
59.64526,66,Female,WheelChair,Medium,Lagging,Low,0.9337067,1.5,1.066667,1,60
59.84122,36,Female,None,Low,Lagging,Low,0.7194245,1.25,0.9833332,1.25,61
60.04657,76,Male,None,Medium,Lagging,High,0.9174312,2,1.577869,1.25,62
60.51152,81,Male,None,High,Lagging,Low,0.9615385,1.5,1.114754,1.25,59
60.71646,63,Male,None,Medium,Lagging,High,0.8333333,2.25,1.721312,1.5,65
60.90952,21,Male,None,Medium,Lagging,Low,0.6734006,1.25,1.081967,1,58
61.16579,53,Female,None,Low,Lagging,Low,0.8038585,1.25,0.83871,0.75,64
61.40312,77,Male,None,High,Lagging,High,0.9259259,2,1.576613,2,62
61.90504,65,Male,None,Medium,Lagging,Low,0.8333333,1.5,1.225806,1.25,56
61.95818,64,Female,None,High,Lagging,Medium,0.8368201,2,1.282258,1,62
61.95818,51,Male,None,Medium,Lagging,Low,0.7905138,1.5,1.181451,1.25,65
62.3262,77,Female,None,Medium,Lagging,Low,0.9225093,1.5,1.011905,0.75,59
62.42812,86,Female,None,Low,Immediate,Low,0.9803922,1.25,1.123016,1.25,61
62.52388,75,Female,None,Low,Lagging,High,0.9082652,2,1.547619,2,56
62.92467,56,Female,None,Medium,Lagging,Low,0.8064516,1.5,1.126984,1,62
62.92467,65,Female,None,Medium,Lagging,Low,0.8354219,1.5,0.9007937,0.75,65
62.97478,58,Male,None,Medium,Lagging,Low,0.8196721,1.5,1.09127,0.75,65
63.30897,40,Female,None,High,Lagging,Low,0.7621951,1.25,0.9804688,0.75,57
63.79976,33,Male,None,High,Lagging,Low,0.7380074,1.75,1.234375,1,64
64.62756,88,Male,None,Medium,Immediate,Medium,1.030928,1.5,1.15,1,61
64.92923,25,Female,WheelChair,Low,Lagging,Low,0.7797272,1.5,1.023077,1,64
65.33681,62,Male,None,Medium,Immediate,Low,0.8264462,1.5,1.106061,1.5,64
65.33681,31,Female,None,Medium,Lagging,Low,0.7107321,1.5,1.19697,1,66
65.33681,26,Female,None,Low,Lagging,Low,0.7042254,1.25,1.060606,1.25,62
65.65882,87,Male,None,Medium,Lagging,Low,1.020408,1.25,1.05303,1,60
66.19822,46,Female,None,Low,Lagging,Low,0.7794232,1.25,1.19403,1,63
66.5946,97,Female,None,High,Lagging,Low,1.470588,1.25,0.8992538,0.75,62
66.70026,55,Male,None,Low,Lagging,Low,0.8,1.5,1.119403,1,57
66.79177,34,Female,None,Medium,Lagging,Low,0.7215007,1.75,1.078358,0.75,64
67.32861,39,Female,None,Low,Lagging,Low,0.7407407,1.5,0.9669117,1,64
67.32861,39,Female,None,Medium,Lagging,Low,0.7407407,1.5,1.128676,1.5,61
67.49943,70,Male,None,Low,Lagging,Low,0.8695652,1.75,1.084559,0.75,61
67.83559,81,Female,None,Medium,Lagging,Low,0.9433963,1.75,1.106618,1.25,67
68.32858,42,Male,None,High,Lagging,Low,0.7662836,1.5,0.9492755,1.25,61
68.62163,65,Male,None,Medium,Lagging,Low,0.8333333,1.25,0.8297102,1,63
68.95508,82,Male,None,High,Lagging,Low,0.9708738,1.5,1.014493,1.5,64
69.1312,47,Male,None,Low,Lagging,High,0.78125,2,1.628572,1.5,61
69.35108,87,Female,None,Low,Lagging,Low,1,1.5,1.1,1,65
69.59403,42,Female,None,Low,Lagging,Low,0.7639419,1.75,1.239285,1.25,63
69.88513,44,Male,None,Medium,Lagging,Low,0.7782102,1.5,1.139286,1.25,65
70.11275,59,Female,None,Low,Lagging,High,0.8223684,2,1.549296,1.5,61
70.25845,66,Male,None,High,Lagging,High,0.8403361,2,1.59507,2,63
70.75756,83,Male,None,High,Lagging,Low,0.9803922,1.75,1.098591,1,59
70.85653,83,Female,None,Medium,Lagging,Low,0.9541985,1.5,1.09507,1.5,60
71.00518,58,Male,None,High,Lagging,Low,0.8196721,1.25,1.098591,1,62
71.26315,71,Female,None,High,Immediate,Low,0.8741258,1.5,1.041667,1.5,64
71.40788,26,Female,WakingStick,Medium,Immediate,Low,0.8285004,1.25,0.9479166,1.25,61
71.82172,41,Female,None,High,Lagging,Low,0.761035,1.5,1.145833,1.25,66
72.37959,20,Female,None,Medium,Lagging,Low,0.6993007,1.5,1.116438,1.25,57
72.71929,73,Male,None,Low,Lagging,High,0.8928571,2,1.575342,1.5,65
72.86185,36,Male,None,Medium,Lagging,Low,0.7490637,1.5,1.047945,1,62
73.13873,34,Female,None,Medium,Lagging,Low,0.7215007,1.5,1.094595,1.25,59
73.2502,67,Male,None,Low,Immediate,Low,0.8474576,1.25,0.9966217,1,62
73.64552,57,Male,None,High,Lagging,Low,0.8130081,1.5,1.033784,1.5,63
73.78133,40,Male,None,Medium,Lagging,Low,0.7547169,1.25,1.216216,1.25,58
74.14356,61,Female,None,High,Immediate,Low,0.8223684,1.25,0.8800001,1,57
74.45004,40,Male,None,Low,Lagging,Low,0.7547169,1.75,1.24,1.25,65
74.80159,87,Female,None,Medium,Lagging,Low,1,1.5,0.9833335,0.75,64
75.16053,27,Female,None,Low,Lagging,Low,0.7072136,1.25,1.019737,1,62
75.90804,25,Male,None,Low,Lagging,Low,0.6896551,1.5,1.098684,1,64
75.90804,31,Female,None,Medium,Lagging,Low,0.7107321,1.75,1.171053,1.25,60
75.96078,64,Male,None,Medium,Lagging,Low,0.8403361,1.25,1.072369,1.25,60
76.40367,80,Female,None,High,Lagging,Low,0.9372071,1.5,1.058442,1.25,63
76.45157,29,Female,None,Low,Lagging,Medium,0.7168459,1.5,1.288961,1.25,67
76.65828,86,Female,WakingStick,Medium,Lagging,Low,1.153403,1.5,1.051948,1,64
76.69332,66,Male,None,Low,Lagging,High,0.8403361,2,1.409091,1.5,65
76.95486,77,Female,None,Low,Lagging,Low,0.9225093,1.5,0.9870129,1.25,62
77.21603,25,Female,None,Low,Lagging,Low,0.7017544,1.5,1.080128,1.25,62
77.52422,36,Male,WheelChair,High,Lagging,Low,0.8322929,1.75,1.128205,1,67
78.12707,66,Male,None,Medium,Immediate,Medium,0.8403361,1.75,1.325949,1.25,61
78.77333,67,Female,None,Low,Lagging,Low,0.8474576,1.5,1.10443,1.25,60
79.3475,83,Male,None,Low,Lagging,Low,0.9803922,1.5,1.11875,1.5,62
80.05174,83,Female,None,Low,Immediate,Low,0.9541985,1.25,0.9876543,1.25,61
80.09128,41,Male,None,High,Lagging,High,0.7604563,2,1.712963,1.75,64
80.15465,68,Male,None,High,Lagging,Medium,0.8547009,2,1.493827,2,63
80.65723,79,Male,None,Low,Lagging,Medium,0.9433963,1.75,1.287037,1.25,64
80.68732,80,Male,None,High,Lagging,Medium,0.952381,2,1.552469,1.25,64
80.68732,54,Female,None,Low,Lagging,Low,0.8084074,1.5,1.145062,1.25,65
81.25426,80,Female,None,Medium,Lagging,Low,0.9372071,1.5,1.118903,1,61
84.12351,89,Female,None,Medium,Lagging,Low,1.02459,1.75,1.161765,1,62
85.5892,97,Female,None,Low,Lagging,Low,1.470588,1.5,0.9680234,0.75,60
85.83089,32,Male,None,Low,Lagging,Low,0.729927,1.75,1.197674,0.75,57
86.13732,92,Male,None,Medium,Lagging,Medium,1.136364,1.75,1.275862,1.25,59
86.33942,66,Male,None,Low,Lagging,Medium,0.8403361,1.75,1.275862,1.5,61
87.05052,89,Female,None,High,Lagging,Low,1.02459,1.25,0.8295455,0.75,63
87.28886,73,Female,None,Low,Lagging,High,0.8912656,2,1.528409,1.5,56
87.28886,86,Male,None,Medium,Lagging,Medium,1.010101,2,1.426136,1.25,62
87.44718,54,Male,None,Low,Lagging,Low,0.8097166,1.5,1.153409,1.25,65
87.79367,68,Female,None,Medium,Lagging,Low,0.8547009,1.5,1.107954,1,64
87.99529,66,Male,None,Low,Lagging,Low,0.8403361,1.75,1.159091,1.25,61
88.43747,87,Male,None,High,Lagging,Medium,1.020408,1.75,1.258427,1,58
88.53847,35,Female,None,Low,Lagging,Low,0.723589,1.75,1.148877,1.25,57
88.84718,33,Male,None,Low,Lagging,Low,0.7380074,1.25,1.008427,1.25,59
88.94669,76,Male,None,Medium,Lagging,Low,0.9174312,1.25,0.9971911,1.25,61
89.29835,69,Female,WakingStick,Medium,Immediate,Low,1.012453,1.25,0.986111,1,64
90.58642,53,Female,None,Low,Lagging,Low,0.8038585,1.75,1.115385,1,61
91.59637,81,Male,None,Low,Lagging,Medium,0.9615385,1.75,1.331521,1.25,63
93.14663,59,Male,None,Low,Lagging,Low,0.8264462,1.75,1.18617,1.25,65
93.74436,74,Female,None,High,Lagging,Low,0.90009,1.5,1.053191,1,59
94.14326,53,Male,None,Low,Lagging,Low,0.8032128,1.75,1.213158,1.25,63
94.79294,25,Male,None,Low,Lagging,Low,0.6896551,1.75,1.239474,1.25,61
96.08759,98,Female,None,Medium,Lagging,Low,1.587302,1.5,0.9639176,1,60
97.34044,94,Male,None,Medium,Immediate,Low,1.162791,1.25,1.056122,0.75,60
98.19173,80,Female,None,Low,Lagging,Low,0.9372071,1.5,1.141414,1,59
99.237,71,Male,None,Low,Lagging,Low,0.877193,1.5,1.0325,1,63
100.6864,74,Male,None,Low,Lagging,Medium,0.9009009,1.75,1.368812,1.25,64
102.5856,92,Male,None,High,Lagging,Low,1.136364,1.5,0.9466022,1,60
102.6964,83,Male,None,Medium,Lagging,Low,0.9803922,1.5,1.150485,1,63
103.0799,87,Female,None,Medium,Lagging,Low,1,1.5,1.057692,1.25,65
103.3925,76,Male,WheelChair,High,Lagging,Medium,1.019368,1.75,1.302885,1,63
103.8935,77,Female,WakingStick,High,Lagging,High,1.085305,1.75,1.543269,1.75,63
104.6004,76,Male,None,Low,Lagging,Low,0.9174312,1.5,0.9452382,0.75,66
105.648,49,Male,None,Low,Lagging,Low,0.7936508,1.5,1.17217,1,61
106.0103,80,Female,None,Low,Immediate,Medium,0.9372071,1.5,1.415888,1.5,60
107.2945,70,Female,None,Low,Lagging,Low,0.8643043,1.25,0.9953703,1.25,61
107.2945,96,Female,None,Medium,Lagging,High,1.388889,2,1.597222,1.75,65
107.9996,63,Female,None,Low,Lagging,Low,0.8319467,1.5,1.083334,1,60
110.0436,97,Female,None,Low,Lagging,Medium,1.470588,1.5,1.236487,1.25,64
111.989,70,Male,None,Low,Lagging,Low,0.8695652,1.5,1.040179,1,64
112.9462,66,Male,None,Low,Immediate,Medium,0.8403361,1.75,1.426991,1.5,61
114.9876,76,Male,None,Low,Lagging,Medium,0.9174312,1.75,1.306522,1.25,63
119.1793,91,Male,None,Low,Immediate,Low,1.123595,1.5,1.170834,0.75,63
120.08,57,Female,None,Low,Immediate,Low,0.8116883,1.75,1.086777,1.25,62
126.2311,83,Female,None,Low,Immediate,Medium,0.9541985,1.5,1.375984,1.25,59
126.8307,84,Female,None,Low,Lagging,Low,0.9587728,1.5,0.8956692,0.75,59
127.2343,99,Female,None,Low,Lagging,Low,1.785714,1.5,1.101563,1,60
127.5356,97,Male,None,Low,Lagging,Low,1.282051,1.5,1.027344,1.25,61
128.0852,38,Female,None,Low,Lagging,Low,0.7204611,1.5,1.05814,1,62
128.4831,64,Male,None,Low,Lagging,Low,0.8403361,1.5,1.062015,1,66
129.1812,97,Female,None,Low,Lagging,Low,1.470588,1.5,0.9173077,0.75,66
134.0446,95,Male,WheelChair,Low,Lagging,Low,1.388889,1.5,1.142593,1.25,61
144.6929,92,Male,None,Low,Lagging,Low,1.136364,1.5,1.022413,1,60
149.8935,65,Female,None,Low,Lagging,Low,0.8354219,1.5,1.176667,1.25,67
247.1122,99,Female,None,Low,Lagging,Low,1.785714,1.5,1.194556,1.25,64
