Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
54.50305,30,Female,None,Medium,Lagging,Low,0.7117438,2.5,2.068182,2.25,33
54.98005,41,Female,None,High,Lagging,High,0.761035,2.25,1.931818,2,34
54.98005,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,2.031818,2.25,33
55.16538,35,Male,WheelChair,Medium,Lagging,Low,0.8230453,2.5,2.213636,2,32
55.71608,30,Female,None,Low,Lagging,Low,0.7117438,2.75,2.272322,1.75,32
55.89696,66,Female,None,High,Lagging,Low,0.8403361,2.75,2.379464,2.5,33
56.08455,36,Male,None,Low,Lagging,Low,0.7490637,2.5,2.0625,2,33
56.3377,29,Female,None,Low,Lagging,Medium,0.7168459,2.75,2.22807,2,31
56.50403,57,Male,None,Low,Immediate,Low,0.8130081,3,2.381579,2,33
57.25154,77,Male,None,High,Lagging,Low,0.9259259,2.75,2.438597,2.25,32
57.58552,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,2.163793,2.25,34
57.80265,20,Female,None,High,Lagging,Low,0.6993007,2.75,2.409482,2.25,33
57.80265,56,Male,None,Low,Lagging,Low,0.8064516,2.5,2.025862,2.5,32
58.16933,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.318966,2.75,31
58.39624,99,Female,None,High,Lagging,Medium,1.785714,2.25,1.987288,1.75,31
58.39624,20,Male,None,High,Lagging,High,0.6666667,2.25,1.978814,1.75,32
58.76351,20,Male,None,High,Lagging,Low,0.6666667,3,2.394068,2.25,33
58.94538,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.292372,2,32
59.67786,20,Male,None,High,Immediate,High,0.6666667,2.5,1.8125,2.25,33
59.67786,24,Male,None,Low,Lagging,Low,0.6944444,2.5,1.979167,2.25,34
60.27729,29,Male,None,Medium,Lagging,Low,0.7194245,2.75,2.2875,2,32
60.45115,46,Male,None,Low,Immediate,Medium,0.7751938,2.5,2.061475,2.25,34
61.53166,53,Female,None,Medium,Immediate,Low,0.8038585,2.75,2.266129,2.75,33
61.53166,50,Male,None,Low,Lagging,High,0.7843137,2,1.806452,1.75,32
61.53166,20,Male,None,High,Lagging,Low,0.6666667,2.25,2.092742,2.25,33
61.89767,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.379032,2.25,33
61.89767,20,Female,None,Low,Lagging,Low,0.6993007,2.5,2.25,2.25,33
61.89767,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.201613,2.5,31
61.89767,33,Female,None,Medium,Lagging,Low,0.7204611,2.5,2.169355,2.25,34
61.89767,40,Female,None,Medium,Lagging,Low,0.7621951,3,2.28629,2.25,31
62.22147,20,Female,None,Medium,Lagging,High,0.6993007,2.25,1.842742,1.75,30
62.46083,20,Male,None,Low,Lagging,Low,0.6666667,2.5,2.134921,2.5,31
63.37806,20,Female,None,High,Lagging,Low,0.6993007,3,2.300781,2.25,33
63.74032,20,Female,None,Low,Lagging,Low,0.6993007,2.5,2.167969,2.5,33
63.92393,54,Male,None,High,Lagging,Low,0.8097166,3,2.589844,2.25,32
64.1129,20,Male,None,High,Immediate,Low,0.6666667,2.75,2.234375,2,32
64.1129,20,Female,None,High,Lagging,High,0.6993007,2.25,1.906251,2,33
64.32117,20,Female,None,High,Lagging,Low,0.6993007,3,2.642308,2.5,33
64.45375,52,Female,None,High,Immediate,Low,0.7980846,2.75,2.484616,2,33
65.23199,73,Female,None,High,Lagging,High,0.8912656,2.5,1.861538,1.75,34
65.78439,33,Male,None,Low,Immediate,Low,0.7380074,2.75,2.075758,2,33
65.78439,77,Male,None,Medium,Lagging,Low,0.9259259,2.75,2.32197,1.75,33
65.96514,20,Male,None,Low,Lagging,Medium,0.6666667,2.5,2.026515,2,32
66.14986,34,Male,None,High,Lagging,Low,0.7462686,2.5,1.92803,2,33
66.48589,20,Male,None,Low,Lagging,Low,0.7843137,3,2.358209,2.25,34
66.48589,48,Male,WalkingStick,Medium,Lagging,Low,0.9263548,2.75,2.350746,2.5,33
66.90068,20,Female,None,Medium,Lagging,High,0.6993007,2.5,2.123135,2.25,32
67.08021,35,Female,None,High,Immediate,Low,0.723589,3,2.369403,2,32
67.44672,49,Female,None,Medium,Lagging,Low,0.7905138,2.75,2.294117,2.25,31
67.44672,30,Female,None,Low,Lagging,Low,0.7117438,2.75,2.25,2.75,33
67.99749,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,2.165441,2.5,30
67.99749,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.165441,1.75,34
68.20871,20,Female,None,High,Lagging,Low,0.6993007,2.5,2.110294,1.75,32
68.94244,20,Female,None,Low,Immediate,Low,0.6993007,3,2.619565,2.5,32
68.94244,32,Female,None,Low,Immediate,High,0.7158197,2,1.503623,1.5,32
69.43781,20,Female,None,Low,Lagging,Low,0.6993007,3,2.396429,2.25,32
69.67483,38,Male,None,Medium,Lagging,Low,0.7662836,2.75,2.367857,2,31
70.22523,67,Female,None,Medium,Lagging,Low,0.8474576,3,2.442857,2,29
70.40733,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.309859,2.25,34
71.31033,46,Female,None,High,Lagging,Medium,0.7794232,2.75,2.104167,2,34
71.31033,20,Female,None,High,Immediate,Low,0.6993007,2.75,2.184028,2,32
71.99354,20,Female,None,Medium,Lagging,Medium,0.6993007,2.75,2.239583,1.5,30
72.72839,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.414383,2,34
72.90638,47,Female,None,Medium,Lagging,High,0.78125,2.25,1.880137,1.75,32
73.09028,45,Female,None,Medium,Lagging,Low,0.7722008,2.25,1.938356,2,32
73.63036,26,Female,None,Low,Lagging,Medium,0.7042254,2.5,2.182432,1.75,31
74.21107,36,Female,None,Low,Lagging,Medium,0.7194245,2.5,2.236487,1.75,32
74.39247,39,Female,None,Low,Lagging,Medium,0.7407407,2.75,2.273333,2,33
74.94637,26,Male,None,Low,Immediate,Low,0.6968641,2.75,2.066667,2.25,33
75.67484,20,Female,None,Low,Immediate,Low,0.6993007,2.5,1.911185,1.75,33
76.22301,20,Female,None,Medium,Lagging,Low,0.6993007,2.5,2.049342,2,33
76.22301,24,Male,None,High,Lagging,Low,0.6944444,2.75,2.273026,2.25,29
76.96109,49,Female,None,Medium,Lagging,Low,0.7905138,2.75,2.428571,2,33
77.14202,20,Female,None,Low,Immediate,Low,0.6993007,3,2.444805,2.25,33
77.5104,20,Male,None,High,Lagging,Low,0.6666667,3,2.644231,2.5,34
78.06054,30,Male,None,Medium,Lagging,Low,0.7142857,2.5,1.964744,1.5,34
78.61454,20,Male,None,Low,Lagging,Low,0.6666667,2.5,2.155063,2,33
79.34136,20,Female,None,Low,Immediate,Low,0.6993007,2.75,1.8625,1.5,31
79.5257,28,Female,None,Medium,Lagging,Low,0.7092199,3,2.615625,3,32
79.5257,29,Male,None,Medium,Lagging,Low,0.7194245,2.75,2.2,1.75,32
80.26803,48,Female,None,High,Lagging,Low,0.7849293,3,2.59375,3,33
80.26803,20,Female,None,Low,Lagging,Medium,0.6993007,2.5,1.984375,1.75,32
80.26803,31,Male,None,Low,Lagging,High,0.7220216,2.25,1.78125,1.75,32
81.37577,20,Female,None,Medium,Lagging,Low,0.6993007,2.5,2.14939,2,32
81.37577,37,Male,None,High,Lagging,Low,0.7575758,2.75,2.384146,2.25,32
82.01562,20,Female,None,Low,Lagging,Low,0.6993007,2.5,2.027439,2.5,32
82.38716,42,Female,None,Medium,Lagging,Medium,0.7639419,2.5,2,2.25,33
83.30135,30,Male,None,Low,Lagging,Medium,0.7142857,2.75,2.006024,2.25,34
83.48101,43,Male,None,High,Lagging,Low,0.7722008,3,2.532738,2.25,34
85.14079,83,Female,None,High,Lagging,Low,0.9541985,2.5,2.038235,2.25,32
85.14079,59,Female,None,Low,Immediate,Medium,0.8223684,2.25,1.638235,1.75,32
85.86927,81,Male,None,Low,Lagging,High,0.9615385,2.25,1.406977,1,33
86.05502,42,Male,None,Low,Immediate,Low,0.7662836,2.75,2.238373,2.25,32
86.60685,65,Female,None,High,Lagging,Low,0.8354219,2.75,2.376437,1.75,31
87.15087,62,Male,None,High,Lagging,Medium,0.8264462,2.5,2.252874,2,32
88.07259,79,Female,None,High,Lagging,Medium,0.9328358,2.25,1.90625,2,31
88.80502,23,Female,None,High,Immediate,Low,0.691085,3,2.592697,2.5,31
88.80502,59,Male,None,High,Lagging,Low,0.8264462,3,2.483145,2.25,34
89.35458,20,Male,None,Medium,Lagging,Low,0.6666667,3,2.588889,2,31
89.35458,20,Male,None,Low,Immediate,Medium,0.6666667,2.75,2.219445,2.25,33
89.90741,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.486111,2.25,31
90.09991,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.294445,2.5,33
90.45461,96,Female,None,High,Lagging,Low,1.388889,3,2.491759,2.5,31
91.24757,50,Male,None,Low,Lagging,Low,0.7843137,3,2.846154,2.5,31
91.98251,35,Female,None,High,Lagging,High,0.723589,2.5,1.980978,2.5,32
92.71555,20,Female,None,High,Immediate,Low,0.6993007,3,2.744623,2.75,32
93.81519,31,Female,None,Medium,Lagging,Low,0.7107321,3,2.625,2,32
94.55301,73,Female,None,Medium,Lagging,Low,0.8912656,3,2.621053,2.5,30
95.28394,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.442106,2.25,33
96.01669,32,Female,None,Low,Lagging,Low,0.7158197,3,2.354167,2.5,32
96.75391,56,Female,None,High,Lagging,Low,0.8064516,3,2.435568,2.5,31
97.85056,20,Female,None,Medium,Lagging,Low,0.6993007,3,2.466837,2.25,31
98.03585,24,Male,None,Low,Immediate,Low,0.6944444,2.75,2.27296,2.25,32
98.40965,20,Female,None,High,Lagging,Low,0.6993007,3,2.578283,2.5,34
99.68682,30,Male,None,Low,Immediate,High,0.7142857,2.25,1.7225,1.75,33
101.6827,20,Female,None,Medium,Immediate,Low,0.6993007,2.75,2.32353,2,33
102.0479,38,Male,None,Low,Immediate,Low,0.7662836,2.75,2.330883,2.25,33
102.5963,44,Female,None,High,Lagging,Low,0.7806401,2.75,2.286408,2,33
102.7809,64,Male,None,Low,Lagging,High,0.8403361,2.25,1.898058,1.75,30
104.4316,20,Female,None,High,Immediate,Low,0.6993007,3,2.216666,2.25,33
105.168,20,Male,None,Low,Lagging,Low,0.6666667,3,2.285714,2,32
105.532,51,Female,None,High,Lagging,Low,0.7936508,3,2.375,2.25,34
106.2164,20,Male,None,Low,Lagging,Low,0.6666667,2.5,2.311321,2.5,31
106.449,30,Male,None,High,Lagging,Low,0.7142857,3,2.418224,2.25,29
106.9999,20,Female,None,Low,Immediate,High,0.6993007,2.25,1.614486,1.75,33
107.3625,48,Female,None,Medium,Lagging,Low,0.7849293,3,2.613426,2.75,34
107.5468,43,Male,None,Medium,Lagging,Low,0.7722008,3,2.506945,2,32
107.7294,24,Female,None,Low,Immediate,Low,0.7062147,3,2.668981,2.25,33
107.914,21,Male,None,High,Lagging,Low,0.6734006,3,2.733797,2.25,32
108.6468,52,Female,None,Low,Lagging,Low,0.7980846,2.75,2.245412,1.75,32
109.2013,20,Male,None,Low,Lagging,Low,0.6666667,3,2.522936,2.25,33
109.7478,20,Female,None,Medium,Lagging,Low,0.6993007,2.5,2.143181,2,32
109.9326,20,Female,None,Medium,Lagging,Low,0.6993007,3,2.722727,2.5,32
110.4796,35,Male,None,Medium,Lagging,Low,0.7407407,3,2.686937,3,30
111.0611,20,Female,None,Low,Lagging,Medium,0.6993007,2.75,2.076577,1.75,34
111.0611,38,Female,None,High,Lagging,Low,0.7204611,3,2.558559,1.75,32
111.4302,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.381697,2.25,33
111.612,57,Female,None,High,Lagging,Low,0.8116883,3,2.444196,2.5,33
113.2631,46,Female,None,Low,Immediate,Low,0.7794232,3,2.404867,2.5,33
113.8152,42,Male,None,Medium,Lagging,Medium,0.7662836,2.5,2.309211,1.75,30
114.5438,31,Female,None,High,Lagging,High,0.7107321,2.5,2.156522,1.75,33
115.0938,50,Female,None,Medium,Lagging,Medium,0.7874016,2.5,2.126086,1.75,33
115.6475,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.461208,2.25,33
116.1984,20,Female,WheelChair,Low,Immediate,Medium,0.7770008,2.5,1.827586,2,33
116.1984,43,Male,None,Low,Lagging,Low,0.7722008,3,2.200431,2,30
116.7456,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.382479,2.5,32
118.3972,27,Male,None,Low,Immediate,Low,0.7042254,2.75,2.128152,2,34
118.7685,20,Female,None,High,Lagging,Low,0.6993007,3,2.304621,2.5,31
119.1263,38,Female,None,Low,Lagging,Low,0.7204611,3,2.615546,2.75,31
119.6775,20,Female,None,Low,Lagging,Low,0.6993007,3,2.50625,2.5,32
120.0451,47,Female,None,High,Lagging,Low,0.78125,3,2.610417,2.5,34
124.1316,26,Female,None,Low,Lagging,Low,0.7042254,2.75,2.493952,2.25,34
124.6826,20,Female,None,Low,Lagging,Low,0.6993007,3,2.526,2,32
125.0447,20,Male,None,Low,Lagging,Low,0.6666667,3,2.664,2.5,30
125.5974,61,Male,None,Medium,Lagging,Low,0.8196721,2.75,2.359127,2,31
126.1475,64,Male,None,Medium,Lagging,Low,0.8403361,3,2.720237,2.75,32
126.6961,22,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.350394,2,33
127.0625,44,Male,None,Low,Lagging,Low,0.7782102,2.75,2.155511,2,33
128.7121,24,Male,None,Low,Lagging,Medium,0.6944444,2.75,2.209303,2,34
133.107,21,Female,None,Low,Lagging,Low,0.7012623,3,2.334586,1.75,31
133.107,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.302631,2,33
133.8417,20,Male,None,Low,Lagging,Medium,0.6666667,2.75,2.216418,1.75,32
134.5752,65,Male,None,Low,Lagging,Low,0.8333333,3,2.320371,2.25,32
135.4929,69,Female,None,High,Lagging,Low,0.8605852,3,2.398897,2.25,33
136.2237,55,Female,None,Low,Lagging,High,0.8,2.25,1.935662,2,31
138.6089,38,Female,None,High,Lagging,Low,0.7204611,3,2.510791,2.5,32
143.6958,20,Male,None,Low,Lagging,Low,0.6666667,3,2.659722,2.5,33
146.2442,20,Male,None,Low,Lagging,Low,0.6666667,3,2.393835,2.25,29
147.8953,51,Male,None,Medium,Lagging,Low,0.7905138,3,2.381756,2.25,29
147.8953,45,Female,WheelChair,Low,Lagging,Low,0.8580009,3,2.304054,2.25,32
148.9938,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,2.31208,2,33
149.9265,20,Male,None,Low,Lagging,Low,0.6666667,3,2.615,2.5,33
150.4669,36,Male,None,Medium,Lagging,Low,0.7490637,3,2.2649,2,32
150.8519,20,Male,None,Medium,Immediate,Low,0.6666667,3,2.481788,2.25,28
151.3963,28,Male,None,Low,Immediate,Low,0.7117438,3,2.236842,1.75,33
155.9781,49,Female,None,Medium,Lagging,Medium,0.7905138,2.75,2.213142,2.25,31
157.2642,37,Female,None,Low,Immediate,Low,0.7183908,3,2.515923,2.25,33
157.8134,21,Male,None,Medium,Lagging,Low,0.6734006,3,2.373417,2.25,33
159.2772,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.174528,2,33
160.3802,20,Female,None,Low,Lagging,Low,0.6993007,3,2.468945,2.25,32
161.7363,35,Male,None,Medium,Lagging,Low,0.7407407,3,2.726852,2.5,33
163.2043,44,Female,None,Low,Lagging,Medium,0.7806401,2.75,2.254601,2.5,32
164.6745,31,Male,None,Medium,Lagging,Low,0.7220216,3,2.437878,2,31
166.8729,49,Female,WheelChair,Low,Lagging,Low,0.8783487,3,2.386228,2.25,31
168.8864,25,Female,WalkingStick,Low,Lagging,Low,0.8255934,2.75,2.338758,1.75,34
170.1677,20,Male,None,Medium,Lagging,Low,0.6666667,3,2.430882,3,33
171.7671,53,Female,None,Medium,Lagging,Low,0.8038585,3,2.537791,2.75,34
173.6005,20,Male,None,Medium,Immediate,Low,0.6666667,3,2.686781,3,32
173.7798,22,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.313219,2.75,30
174.7011,20,Female,None,Low,Lagging,Medium,0.6993007,2.75,2.28,2.25,33
174.7011,20,Male,None,Low,Lagging,Low,0.6666667,3,2.672858,3,30
174.8832,71,Male,None,Low,Lagging,Medium,0.877193,2.75,2.044286,2.5,33
177.8199,72,Male,None,High,Lagging,Low,0.8849558,3,2.360956,2.25,33
181.9479,35,Male,None,Low,Lagging,Low,0.7407407,2.75,2.339285,2.5,33
183.0384,23,Male,None,Low,Lagging,Low,0.6872852,3,2.45082,2.25,32
183.2667,51,Male,None,Low,Immediate,Low,0.7905138,3,2.722678,3,33
183.9512,40,Male,None,Low,Immediate,Low,0.7547169,3,2.546195,2.25,32
185.7843,31,Female,WalkingStick,Low,Lagging,Low,0.8361554,3,2.626344,2.75,32
187.0733,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.302139,2.25,32
191.8589,37,Female,None,Medium,Lagging,Low,0.7183908,3,2.609375,3,33
192.772,27,Female,None,Medium,Lagging,Low,0.7072136,3,2.365285,2.25,33
201.1287,20,Female,WheelChair,Medium,Lagging,Low,0.7770008,2.75,2.361941,2,33
202.5942,20,Male,None,High,Lagging,Low,0.6666667,3,2.593596,2.25,32
203.5097,20,Male,WheelChair,Low,Lagging,Low,0.7407407,3,2.438727,2.25,34
205.3424,57,Female,None,Low,Immediate,Low,0.8116883,3,2.62136,2.5,33
209.3774,38,Female,None,Medium,Lagging,Low,0.7204611,3,2.611905,2.5,34
