Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
186.5881,96,Male,None,Low,Immediate
186.5881,37,Male,None,Medium,Lagging
187.0712,23,Male,None,Low,Immediate
187.0712,44,Male,None,Medium,Lagging
187.0712,68,Female,None,Medium,Immediate
187.5475,38,Male,None,Medium,Lagging
187.5475,32,Male,None,Low,Lagging
187.5475,71,Male,None,Medium,Lagging
188.0153,53,Male,None,Medium,Lagging
188.0153,88,Male,None,Medium,Lagging
188.0153,80,Female,None,Low,Immediate
188.4815,43,Female,None,Low,Immediate
188.4815,27,Male,None,Medium,Immediate
188.4815,42,Female,None,Medium,Lagging
188.9257,49,Male,None,Medium,Lagging
188.9257,80,Male,None,High,Lagging
188.9257,87,Male,None,Medium,Lagging
189.3792,70,Female,None,Medium,Immediate
189.3792,25,Female,None,Medium,Lagging
189.8179,33,Male,None,High,Immediate
190.2822,87,Male,None,Medium,Immediate
190.2822,84,Male,None,Low,Immediate
190.7336,94,Male,None,Low,Lagging
190.7336,27,Female,None,Medium,Lagging
190.7336,83,Male,None,Low,Lagging
190.7336,83,Female,None,Low,Lagging
190.7336,57,Female,None,High,Lagging
191.1605,26,Male,None,High,Lagging
191.5884,41,Male,None,Low,Lagging
191.5884,41,Female,None,Low,Immediate
191.5884,87,Female,None,Low,Immediate
192.0396,54,Male,None,High,Lagging
192.0396,63,Male,None,High,Lagging
192.0396,41,Male,WheelChair,Medium,Lagging
192.4811,97,Female,None,Medium,Immediate
192.4811,87,Female,None,Low,Lagging
192.9217,57,Male,None,Medium,Immediate
192.9217,82,Male,None,Low,Immediate
192.9217,50,Male,None,Low,Lagging
192.9217,43,Male,None,High,Lagging
193.3502,82,Male,None,Low,Lagging
193.3502,85,Male,None,Low,Immediate
193.3502,57,Male,None,Medium,Immediate
193.7873,89,Female,None,High,Lagging
193.7873,29,Female,None,Medium,Immediate
194.2363,70,Male,None,Low,Lagging
194.2363,74,Male,None,Medium,Immediate
194.2363,53,Male,None,Low,Immediate
194.2363,99,Male,None,High,Lagging
194.6634,96,Male,None,Low,Immediate
194.6634,75,Female,None,Low,Lagging
194.6634,66,Male,None,Low,Immediate
194.6634,51,Female,None,High,Immediate
195.5788,47,Female,None,Low,Immediate
195.5788,47,Male,None,High,Lagging
195.5788,52,Female,None,High,Lagging
195.9996,99,Female,None,Low,Immediate
195.9996,21,Female,None,Medium,Lagging
195.9996,45,Male,None,High,Lagging
195.9996,78,Male,None,Medium,Immediate
195.9996,28,Female,None,Medium,Immediate
196.4277,41,Male,None,Low,Immediate
196.85,40,Female,None,Low,Lagging
196.85,66,Female,None,High,Lagging
196.85,22,Male,None,Low,Lagging
196.85,46,Male,None,High,Lagging
197.2646,59,Male,None,Medium,Lagging
197.2646,26,Male,None,Medium,Lagging
197.7103,62,Male,None,Low,Immediate
197.7103,33,Male,None,Low,Immediate
197.7103,78,Female,None,Medium,Lagging
198.127,78,Female,None,Medium,Immediate
198.127,55,Male,None,High,Lagging
198.5385,39,Female,None,Low,Lagging
198.5385,43,Male,None,Medium,Lagging
198.5385,86,Female,None,Medium,Lagging
198.9428,29,Female,None,Medium,Immediate
198.9428,95,Female,None,Low,Immediate
198.9428,29,Female,None,Low,Immediate
199.3411,25,Female,None,High,Lagging
199.3411,94,Male,None,High,Lagging
199.3411,34,Female,None,Medium,Immediate
199.3411,56,Male,None,Low,Lagging
200.1126,26,Female,None,Medium,Immediate
200.1126,30,Female,None,Medium,Immediate
200.1126,78,Female,None,High,Lagging
200.1126,71,Male,None,Medium,Immediate
200.1126,27,Male,None,Low,Immediate
200.9862,71,Male,None,Medium,Lagging
200.9862,22,Male,None,Medium,Immediate
200.9862,80,Male,None,High,Immediate
200.9862,42,Female,None,Low,Immediate
200.9862,64,Female,None,Low,Lagging
201.424,20,Male,None,Low,Immediate
201.8337,84,Female,WheelChair,Low,Immediate
201.8337,77,Female,None,Low,Immediate
201.8337,74,Female,None,Low,Lagging
202.2307,20,Male,None,Medium,Lagging
202.2307,86,Female,None,Low,Immediate
202.65,89,Female,None,Low,Immediate
203.0585,51,Female,WheelChair,High,Immediate
203.0585,55,Male,WheelChair,Medium,Immediate
203.0585,36,Female,None,Low,Lagging
203.4583,22,Male,None,Medium,Lagging
203.4583,57,Male,None,Medium,Immediate
203.8931,22,Female,None,Medium,Immediate
203.8931,32,Female,WakingStick,Low,Immediate
204.3377,72,Female,None,Medium,Immediate
204.3377,31,Male,None,Medium,Lagging
204.3377,94,Male,None,High,Lagging
204.3377,82,Male,None,High,Lagging
204.7679,89,Male,None,Medium,Immediate
205.2082,46,Female,None,Low,Immediate
205.2082,41,Male,None,High,Lagging
205.2082,66,Male,None,Low,Immediate
205.644,85,Male,None,Medium,Immediate
206.0727,86,Male,None,High,Lagging
206.4806,56,Female,None,High,Lagging
206.4806,26,Female,WheelChair,Low,Immediate
206.8883,23,Male,None,Low,Immediate
206.8883,84,Male,None,Medium,Immediate
206.8883,25,Female,None,Medium,Lagging
207.3106,76,Female,None,Medium,Lagging
207.3106,73,Male,None,High,Lagging
207.3106,45,Female,None,Low,Immediate
207.7256,34,Female,None,High,Immediate
207.7256,37,Male,None,Low,Immediate
207.7256,85,Female,None,Medium,Lagging
208.1329,62,Female,None,Low,Immediate
208.1329,89,Male,None,High,Lagging
208.5325,49,Female,None,Low,Immediate
208.5325,44,Male,None,Low,Immediate
208.5325,71,Male,None,Medium,Lagging
208.9297,84,Male,None,Low,Immediate
209.3175,48,Male,None,Low,Lagging
209.3175,22,Female,None,High,Lagging
209.3175,20,Male,None,Low,Immediate
209.3175,63,Male,None,Low,Immediate
209.3175,88,Female,None,High,Lagging
209.6979,77,Female,None,Low,Immediate
210.0899,53,Male,None,High,Lagging
210.0899,29,Female,None,Medium,Lagging
210.0899,32,Male,None,Low,Lagging
210.4879,54,Female,None,Low,Lagging
210.4879,76,Male,None,High,Lagging
210.9009,66,Female,None,Low,Lagging
210.9009,51,Female,None,Low,Immediate
210.9009,46,Female,None,Low,Lagging
211.3054,52,Female,None,Low,Immediate
211.7139,28,Female,None,Medium,Lagging
211.7139,76,Male,None,Medium,Lagging
211.7139,68,Male,None,High,Lagging
212.1119,20,Male,None,Low,Immediate
212.1119,98,Female,WheelChair,Medium,Immediate
212.1119,54,Male,None,Medium,Immediate
212.1119,65,Female,None,Low,Lagging
212.8808,64,Male,None,Medium,Lagging
212.8808,77,Male,None,Low,Immediate
213.2609,68,Male,None,Medium,Lagging
213.2609,39,Male,None,High,Lagging
213.2609,66,Male,None,High,Immediate
213.2609,45,Female,None,Low,Lagging
213.6429,62,Female,WheelChair,Low,Immediate
214.0353,81,Male,None,High,Lagging
214.0353,99,Male,None,High,Lagging
214.4168,47,Female,None,Low,Immediate
214.7966,64,Male,None,Low,Lagging
214.7966,96,Male,None,High,Lagging
214.7966,27,Male,None,Medium,Lagging
214.7966,28,Female,WheelChair,Medium,Lagging
215.1665,63,Female,None,Low,Immediate
215.1665,70,Female,None,High,Lagging
215.5594,68,Female,None,Low,Lagging
215.9412,33,Male,None,Medium,Lagging
215.9412,44,Male,None,High,Lagging
216.3178,99,Male,None,High,Immediate
216.3178,43,Female,None,Low,Lagging
216.6894,25,Female,None,High,Lagging
216.6894,92,Male,None,Medium,Immediate
216.6894,41,Female,None,High,Immediate
216.6894,55,Male,None,Medium,Immediate
217.4313,86,Female,None,Medium,Immediate
217.8191,99,Male,None,Low,Lagging
217.8191,42,Male,None,Low,Immediate
218.1901,89,Female,None,High,Lagging
218.1901,43,Female,None,Medium,Immediate
218.1901,37,Male,None,Low,Immediate
218.5824,45,Male,None,High,Lagging
218.5824,45,Male,None,High,Lagging
218.9784,24,Female,None,High,Lagging
218.9784,36,Female,None,Medium,Lagging
219.3463,49,Male,None,Medium,Immediate
219.3463,60,Male,None,High,Lagging
219.7195,81,Female,None,Low,Immediate
220.0846,21,Female,None,Low,Lagging
220.4577,85,Male,None,Medium,Immediate
220.4577,73,Male,None,Medium,Immediate
220.4577,87,Female,None,High,Immediate
220.4577,82,Female,None,Low,Immediate
220.4577,37,Female,None,Low,Lagging
220.8259,40,Female,None,Low,Immediate
221.1956,23,Male,None,Low,Immediate
221.1956,58,Male,None,High,Lagging
221.548,75,Male,None,Medium,Immediate
221.9109,25,Male,None,High,Lagging
222.2647,48,Male,None,Low,Lagging
222.2647,48,Female,WheelChair,Low,Lagging
222.6172,40,Female,None,Low,Lagging
222.6172,97,Female,None,Medium,Lagging
222.6172,82,Female,None,Low,Immediate
222.6172,63,Male,None,High,Immediate
222.9877,33,Male,None,Low,Immediate
223.3591,69,Female,None,Low,Immediate
223.7486,97,Male,None,Medium,Lagging
224.1648,95,Male,None,Low,Immediate
224.1648,51,Male,None,High,Lagging
224.1648,74,Male,None,High,Lagging
224.1648,52,Male,None,Low,Immediate
224.5568,70,Female,None,Low,Immediate
224.5568,25,Male,None,High,Lagging
224.5568,27,Female,None,Low,Lagging
225.6429,87,Male,None,Medium,Immediate
226.0061,85,Male,None,High,Lagging
226.0061,57,Male,None,High,Lagging
226.0061,47,Female,None,Low,Lagging
226.3545,81,Female,None,Low,Lagging
227.052,66,Male,None,Medium,Lagging
227.052,55,Male,None,Medium,Lagging
227.4153,34,Male,None,Low,Lagging
227.4153,85,Female,None,High,Immediate
227.4153,90,Female,None,Low,Immediate
228.137,88,Female,None,High,Lagging
228.137,42,Female,WakingStick,High,Lagging
228.137,59,Female,None,Low,Lagging
228.4985,58,Female,None,High,Immediate
228.8979,91,Male,None,High,Lagging
228.8979,59,Female,None,Low,Lagging
229.2737,46,Female,None,Low,Lagging
229.2737,50,Male,None,Low,Immediate
229.6336,68,Female,None,Medium,Immediate
230.0031,90,Male,None,Low,Lagging
230.0031,63,Female,None,Low,Lagging
230.3821,77,Male,None,Low,Lagging
230.3821,62,Female,None,Medium,Immediate
230.3821,80,Male,None,Low,Immediate
230.7547,39,Male,None,Low,Lagging
230.7547,71,Female,None,Medium,Immediate
231.13,76,Female,None,Low,Lagging
231.13,74,Male,None,Low,Immediate
231.5209,42,Female,None,Low,Lagging
231.5209,76,Female,None,High,Lagging
231.933,53,Male,None,Medium,Lagging
231.933,96,Female,None,Low,Immediate
231.933,30,Female,None,High,Lagging
232.3657,57,Female,None,Low,Lagging
232.3657,91,Female,None,Low,Lagging
232.7952,45,Male,None,Low,Lagging
232.7952,76,Male,None,Low,Lagging
232.7952,64,Male,None,Low,Lagging
233.2061,56,Male,None,Medium,Lagging
233.6154,63,Male,None,High,Lagging
233.6154,66,Female,WakingStick,Medium,Immediate
234.032,33,Male,None,High,Lagging
234.032,63,Male,None,Low,Lagging
234.4448,87,Male,None,Low,Lagging
234.4448,75,Female,None,Low,Immediate
234.4448,47,Female,None,Low,Lagging
235.1913,68,Female,WheelChair,High,Lagging
235.1913,40,Male,None,Low,Lagging
235.5312,32,Female,None,High,Lagging
235.5312,37,Male,None,Low,Lagging
235.5312,66,Male,None,Low,Lagging
235.8793,46,Male,None,Low,Lagging
235.8793,75,Female,None,High,Lagging
235.8793,98,Female,None,High,Lagging
236.6167,76,Female,None,High,Lagging
236.6167,50,Female,None,Medium,Immediate
236.6167,37,Male,None,High,Immediate
236.9736,65,Female,WheelChair,Low,Lagging
237.6738,94,Male,None,Low,Immediate
237.6738,98,Female,None,Low,Lagging
237.6738,65,Female,None,High,Lagging
238.0109,49,Male,None,High,Lagging
238.3693,87,Male,None,Low,Lagging
238.3693,91,Female,None,Medium,Lagging
238.3693,31,Male,None,Medium,Lagging
239.1069,58,Female,None,Low,Lagging
239.1069,80,Male,None,Low,Lagging
239.1069,88,Female,None,Medium,Immediate
239.4627,68,Female,None,Medium,Lagging
239.4627,98,Male,None,Low,Immediate
239.4627,53,Female,None,Low,Lagging
239.8076,42,Female,None,High,Lagging
239.8076,47,Male,None,Low,Lagging
240.5374,63,Female,None,Medium,Lagging
240.5374,23,Male,None,Medium,Lagging
240.5374,87,Female,None,Low,Immediate
240.8972,86,Female,None,High,Lagging
240.8972,82,Female,None,Low,Lagging
241.275,47,Female,None,High,Lagging
241.6469,49,Male,None,Medium,Lagging
241.6469,90,Male,None,Low,Lagging
241.6469,75,Male,None,Medium,Lagging
242.0097,73,Female,None,High,Lagging
242.3837,64,Female,None,Low,Lagging
242.3837,28,Male,None,Medium,Lagging
242.3837,40,Male,None,Medium,Lagging
242.7563,95,Male,None,Medium,Immediate
243.1027,64,Male,WakingStick,High,Immediate
243.446,59,Female,None,Medium,Immediate
243.446,76,Female,None,High,Immediate
243.799,32,Male,None,Low,Lagging
244.4872,63,Female,WheelChair,High,Lagging
244.4872,84,Male,None,Low,Lagging
244.4872,97,Male,None,Low,Lagging
244.8218,68,Female,None,Medium,Lagging
245.1383,49,Male,WakingStick,Low,Immediate
245.1383,94,Female,None,Low,Immediate
245.4586,24,Female,None,High,Lagging
245.777,23,Male,None,Medium,Lagging
246.117,99,Male,None,High,Lagging
246.117,67,Female,None,Medium,Lagging
246.117,52,Male,None,Low,Lagging
246.4601,60,Male,None,Medium,Lagging
246.4601,54,Male,WheelChair,Medium,Lagging
246.7886,27,Male,None,High,Lagging
247.1114,38,Male,None,High,Lagging
247.1114,69,Male,None,Low,Immediate
247.4258,22,Female,None,High,Lagging
247.74,65,Female,None,Medium,Lagging
248.0443,60,Female,None,Low,Lagging
248.0443,73,Male,None,Low,Immediate
248.3652,26,Female,None,High,Lagging
248.3652,53,Male,None,Low,Immediate
248.6817,87,Female,None,High,Lagging
248.6817,93,Female,None,Medium,Lagging
248.6817,94,Female,None,High,Immediate
249.6525,60,Female,None,Low,Lagging
249.6525,30,Male,None,Low,Immediate
249.6525,87,Male,None,Low,Lagging
250.3051,65,Female,None,High,Lagging
250.3051,97,Female,None,Low,Immediate
250.3051,90,Male,None,High,Lagging
250.6474,47,Female,WheelChair,Low,Lagging
250.9614,86,Male,None,Low,Lagging
250.9614,27,Male,None,Low,Lagging
250.9614,57,Female,None,High,Immediate
251.6052,94,Male,None,High,Lagging
251.6052,83,Male,None,Low,Lagging
251.6052,72,Male,None,Medium,Lagging
251.6052,80,Male,None,High,Lagging
251.9436,98,Female,WheelChair,High,Immediate
252.274,39,Female,None,Medium,Lagging
252.5889,69,Female,None,Medium,Lagging
252.5889,27,Male,None,Medium,Lagging
252.5889,92,Female,None,High,Lagging
252.9099,93,Female,None,Low,Lagging
252.9099,86,Female,None,Low,Lagging
253.2358,53,Male,None,High,Lagging
253.2358,36,Female,None,Low,Lagging
253.5503,85,Male,None,Low,Lagging
253.5503,43,Male,None,High,Lagging
253.8745,20,Male,None,Low,Lagging
254.2179,78,Male,None,High,Lagging
254.2179,74,Male,None,Low,Immediate
254.5469,73,Female,None,Low,Lagging
254.5469,90,Female,None,High,Lagging
254.8696,45,Male,None,High,Lagging
254.8696,84,Female,None,High,Lagging
255.2042,73,Male,WheelChair,Low,Immediate
255.2042,56,Female,None,Low,Lagging
255.8822,83,Female,None,Medium,Lagging
255.8822,79,Male,None,Low,Immediate
255.8822,87,Female,None,High,Lagging
256.2108,86,Male,None,High,Lagging
256.2108,64,Male,None,Medium,Lagging
256.2108,78,Male,None,High,Lagging
256.519,52,Male,None,Medium,Lagging
256.8247,30,Male,None,High,Lagging
257.1385,29,Female,None,Low,Lagging
257.441,43,Female,None,High,Lagging
257.7446,58,Male,None,Medium,Lagging
257.7446,81,Male,None,Low,Lagging
257.7446,65,Male,None,High,Immediate
258.0738,74,Female,None,Medium,Lagging
258.0738,27,Male,None,High,Lagging
258.4089,21,Male,None,Medium,Lagging
258.4089,68,Female,None,High,Lagging
258.4089,74,Female,None,Low,Immediate
258.4089,75,Female,None,Low,Lagging
258.7506,55,Female,WheelChair,Low,Lagging
259.1027,49,Female,None,Low,Lagging
259.4493,68,Male,None,Low,Immediate
259.4493,51,Male,None,Medium,Lagging
259.4493,34,Female,None,Low,Lagging
259.7789,40,Male,None,High,Lagging
259.7789,42,Female,None,Low,Lagging
260.4635,68,Male,None,Low,Lagging
260.4635,20,Female,None,Medium,Lagging
260.7978,89,Female,None,Low,Lagging
261.142,25,Female,None,High,Lagging
261.142,90,Female,None,Medium,Lagging
261.4647,84,Female,None,Medium,Immediate
261.7779,47,Male,WheelChair,High,Lagging
261.7779,78,Male,None,High,Immediate
262.0764,90,Female,None,Low,Lagging
262.0764,85,Male,None,Low,Lagging
262.3758,56,Male,None,Low,Lagging
262.3758,91,Female,None,Low,Lagging
262.9571,42,Male,None,Low,Immediate
262.9571,54,Female,None,Low,Immediate
262.9571,43,Female,None,Low,Lagging
263.2863,77,Female,None,Low,Lagging
263.6089,96,Female,None,Low,Lagging
263.9168,22,Female,None,High,Lagging
263.9168,64,Male,None,High,Lagging
264.5509,25,Male,None,High,Lagging
264.5509,95,Male,None,Medium,Lagging
264.5509,21,Male,None,High,Lagging
265.1351,55,Male,None,Low,Lagging
265.4192,67,Female,None,Low,Lagging
265.4192,74,Male,None,Medium,Lagging
265.6978,24,Male,None,Medium,Lagging
265.6978,95,Female,None,Medium,Lagging
265.6978,97,Female,None,Low,Lagging
266.0138,41,Male,None,Medium,Lagging
266.6673,47,Female,None,Medium,Lagging
266.6673,42,Female,None,Low,Immediate
266.9738,49,Male,None,High,Lagging
266.9738,81,Female,None,Medium,Lagging
267.2606,45,Female,None,Low,Lagging
267.5497,34,Female,None,Low,Lagging
267.5497,94,Female,None,High,Lagging
267.839,56,Male,None,Low,Immediate
267.839,48,Female,None,Low,Immediate
267.839,86,Male,None,High,Lagging
268.3977,53,Female,None,Medium,Lagging
268.3977,92,Male,None,Low,Immediate
268.6782,86,Male,None,Low,Immediate
268.6782,51,Male,None,Medium,Lagging
268.9816,94,Male,None,High,Lagging
268.9816,93,Male,None,Medium,Lagging
269.2994,30,Female,None,Medium,Lagging
269.2994,38,Female,None,Low,Lagging
269.6395,26,Male,None,Medium,Lagging
269.6395,51,Male,None,High,Lagging
269.968,65,Male,None,Low,Lagging
269.968,20,Male,None,Medium,Lagging
269.968,80,Male,None,Medium,Lagging
270.2838,22,Female,None,Low,Lagging
270.2838,36,Male,None,High,Lagging
270.6067,58,Female,None,Medium,Lagging
270.9301,79,Male,None,Low,Immediate
270.9301,40,Female,None,High,Lagging
271.2353,76,Male,None,Low,Lagging
271.5328,37,Female,None,High,Lagging
271.5328,44,Female,None,Medium,Lagging
271.5328,23,Female,None,Low,Lagging
271.8215,79,Female,None,High,Lagging
272.099,47,Male,None,Medium,Lagging
272.099,93,Female,WheelChair,Low,Immediate
272.408,52,Male,None,Low,Lagging
273.0097,79,Female,None,Low,Lagging
273.0097,64,Female,None,Low,Lagging
273.3072,96,Male,None,Low,Lagging
273.5994,88,Male,None,Medium,Lagging
273.5994,47,Female,None,Medium,Lagging
274.4721,92,Male,None,High,Lagging
274.4721,24,Female,None,High,Lagging
274.771,89,Male,None,Medium,Lagging
274.771,75,Male,None,Medium,Lagging
274.771,95,Female,None,Low,Immediate
275.0518,42,Female,None,High,Lagging
275.0518,77,Male,None,Low,Lagging
275.3509,37,Female,WheelChair,Medium,Lagging
275.667,59,Female,None,High,Lagging
275.667,46,Female,WheelChair,Medium,Lagging
275.9734,51,Female,None,High,Lagging
275.9734,53,Male,None,High,Lagging
275.9734,67,Male,None,Low,Lagging
276.2607,55,Male,None,High,Lagging
276.537,77,Female,None,Low,Lagging
276.8127,74,Female,None,Low,Lagging
277.0941,29,Male,None,High,Lagging
277.0941,88,Male,None,High,Lagging
277.0941,84,Male,None,High,Lagging
277.3733,34,Female,None,Low,Lagging
277.3733,75,Female,None,High,Lagging
277.6547,23,Female,None,Medium,Lagging
277.9304,41,Female,None,Low,Immediate
277.9304,52,Male,None,High,Lagging
278.2172,45,Female,None,Medium,Lagging
279.0538,66,Female,None,Medium,Lagging
279.0538,62,Male,None,High,Lagging
279.3193,95,Male,None,Low,Lagging
279.3193,41,Male,None,High,Lagging
279.571,91,Female,None,Low,Lagging
279.8322,24,Male,None,Low,Lagging
280.0967,79,Male,None,High,Lagging
280.3615,28,Male,None,High,Lagging
280.3615,76,Female,None,High,Lagging
280.3615,92,Female,None,High,Lagging
280.9081,93,Female,None,Low,Lagging
281.1713,47,Male,None,Medium,Lagging
281.1713,94,Male,None,Low,Lagging
281.1713,67,Female,None,Medium,Lagging
281.6702,90,Male,None,Medium,Lagging
281.6702,28,Male,None,High,Lagging
281.9279,53,Female,None,Low,Lagging
282.1923,50,Male,None,Medium,Lagging
282.1923,43,Male,None,Medium,Lagging
282.1923,78,Female,None,High,Lagging
282.4531,61,Female,None,High,Lagging
282.4531,62,Female,None,Low,Lagging
282.9758,73,Female,None,Low,Lagging
282.9758,61,Female,WheelChair,Medium,Lagging
282.9758,96,Male,None,Medium,Lagging
283.5019,65,Male,None,Low,Lagging
283.5019,23,Male,None,High,Lagging
283.76,55,Female,None,Medium,Lagging
283.76,35,Female,None,Medium,Lagging
283.76,48,Male,None,Low,Lagging
284.2689,87,Female,None,Low,Immediate
284.2689,83,Female,None,Low,Lagging
284.5238,65,Male,None,High,Immediate
284.5238,96,Female,None,High,Immediate
284.7792,32,Female,None,High,Lagging
284.7792,36,Male,None,High,Lagging
285.0283,70,Female,None,Low,Lagging
285.2796,37,Male,WakingStick,Low,Lagging
285.2796,42,Male,None,Low,Lagging
285.5262,43,Male,None,Medium,Lagging
285.7813,91,Female,None,High,Lagging
286.0184,38,Female,None,Low,Lagging
286.258,90,Male,None,Low,Lagging
286.258,24,Female,None,Low,Lagging
286.258,68,Male,None,Low,Lagging
286.5025,84,Male,None,Medium,Lagging
286.7565,70,Male,None,High,Lagging
286.7565,98,Male,None,Low,Lagging
286.9979,64,Male,None,High,Lagging
287.2422,32,Male,None,High,Lagging
287.2422,99,Male,None,Medium,Immediate
287.7472,76,Female,WheelChair,Medium,Immediate
288.2395,82,Male,WheelChair,Low,Lagging
288.2395,87,Female,None,Low,Lagging
288.2395,94,Female,None,High,Lagging
288.7286,76,Male,None,Medium,Lagging
288.7286,74,Male,WheelChair,Low,Lagging
288.9737,54,Female,None,Medium,Lagging
289.2212,92,Female,None,Low,Immediate
289.471,52,Male,None,Low,Lagging
289.471,25,Female,None,Medium,Lagging
289.7265,43,Female,WheelChair,Low,Lagging
289.9851,33,Female,None,Low,Lagging
289.9851,86,Female,None,Low,Lagging
290.4875,81,Female,None,Low,Lagging
290.4875,59,Male,None,High,Lagging
290.7401,57,Male,None,Low,Lagging
290.7401,20,Male,None,Low,Lagging
290.9906,33,Male,None,Low,Lagging
291.2421,69,Female,None,Medium,Lagging
291.4905,47,Male,None,Medium,Lagging
291.7554,57,Male,None,Medium,Lagging
291.7554,88,Female,None,Low,Immediate
292.0284,27,Male,None,High,Lagging
292.3141,53,Male,None,Medium,Lagging
292.5981,90,Male,None,Medium,Lagging
292.5981,88,Female,None,Low,Lagging
292.8872,26,Female,None,Low,Lagging
293.1711,37,Male,None,High,Lagging
293.4678,49,Male,None,Low,Lagging
293.4678,95,Male,None,Low,Lagging
293.7548,77,Male,None,Medium,Immediate
293.7548,69,Male,None,Medium,Lagging
293.7548,79,Female,None,Low,Lagging
294.0345,56,Female,None,Medium,Lagging
294.2979,78,Female,None,High,Lagging
294.2979,53,Female,None,Low,Immediate
294.2979,64,Male,None,Low,Lagging
294.557,87,Male,None,Low,Lagging
294.557,54,Female,None,Medium,Lagging
295.0686,88,Female,None,Medium,Lagging
295.3247,65,Female,None,Medium,Lagging
295.5891,54,Male,None,Medium,Lagging
295.8471,53,Male,None,Medium,Lagging
295.8471,20,Male,None,High,Lagging
295.8471,64,Male,None,Medium,Lagging
296.3661,49,Male,None,Low,Lagging
296.632,89,Female,None,High,Lagging
296.632,35,Male,None,Medium,Lagging
296.632,80,Male,None,Medium,Lagging
297.1887,86,Male,None,Medium,Lagging
297.4964,33,Male,None,Low,Lagging
297.4964,80,Male,None,High,Lagging
297.4964,96,Female,None,High,Lagging
297.801,50,Female,None,High,Lagging
297.801,30,Female,None,Low,Lagging
297.801,26,Male,None,Medium,Lagging
298.0836,32,Male,None,Medium,Lagging
298.0836,65,Male,None,Medium,Lagging
298.6681,84,Male,None,Low,Lagging
298.6681,73,Female,None,Low,Lagging
298.9787,69,Male,None,Low,Lagging
299.2574,56,Female,None,High,Lagging
299.2574,20,Male,None,Low,Lagging
299.5368,40,Female,None,Medium,Lagging
299.8037,38,Female,None,Medium,Lagging
300.097,96,Male,None,Low,Immediate
300.097,90,Male,None,Low,Immediate
300.3819,28,Male,None,Low,Lagging
300.6736,23,Male,None,Low,Lagging
300.6736,71,Female,None,High,Lagging
300.6736,49,Male,None,Medium,Lagging
300.947,90,Female,None,High,Lagging
300.947,80,Female,None,Medium,Lagging
301.2175,95,Male,None,Low,Immediate
301.2175,48,Female,None,Low,Lagging
301.4772,92,Male,None,Low,Lagging
301.4772,82,Female,None,Low,Lagging
301.7316,20,Female,None,Low,Lagging
301.9853,30,Male,WheelChair,Medium,Lagging
302.2341,90,Female,None,Medium,Lagging
302.518,73,Male,None,Medium,Lagging
302.8091,37,Male,None,Medium,Lagging
303.1125,34,Female,None,Low,Lagging
303.1125,98,Female,None,Low,Immediate
303.4027,61,Female,None,Medium,Lagging
303.4027,42,Male,None,High,Lagging
303.6892,46,Male,None,Medium,Lagging
303.6892,28,Female,None,Low,Lagging
304.2341,45,Male,None,Low,Lagging
304.2341,82,Male,None,Medium,Lagging
304.4885,27,Male,None,High,Lagging
305.0154,97,Male,None,Medium,Lagging
305.0154,53,Female,None,High,Lagging
305.0154,91,Female,None,Low,Immediate
305.2896,42,Male,None,Low,Lagging
305.2896,46,Male,None,High,Lagging
305.8243,63,Male,None,Medium,Lagging
305.8243,46,Male,None,Low,Lagging
305.8243,80,Male,None,Low,Lagging
306.0972,33,Male,None,High,Lagging
306.3555,88,Female,None,Low,Lagging
306.3555,54,Female,None,Low,Lagging
306.3555,68,Male,None,High,Lagging
306.6099,30,Male,None,Low,Lagging
306.6099,31,Male,None,Low,Lagging
306.864,83,Female,WheelChair,Low,Immediate
307.1158,25,Female,None,High,Lagging
307.3596,36,Male,None,High,Lagging
307.6045,69,Male,None,Medium,Lagging
307.6045,76,Male,None,Low,Lagging
307.8593,60,Male,None,Low,Lagging
307.8593,51,Female,None,Medium,Lagging
307.8593,28,Female,None,High,Lagging
307.8593,90,Male,None,Medium,Lagging
308.3589,70,Male,None,Low,Lagging
308.5999,27,Female,None,Low,Lagging
308.5999,69,Female,None,Low,Lagging
308.8286,54,Male,None,High,Lagging
309.0713,63,Male,None,High,Lagging
309.3106,33,Male,None,Medium,Lagging
309.7883,28,Female,None,Low,Lagging
309.7883,35,Male,WakingStick,Medium,Lagging
309.7883,47,Male,None,High,Lagging
310.2425,83,Female,None,Medium,Lagging
310.2425,61,Male,None,Medium,Lagging
310.4825,22,Male,None,Low,Lagging
310.7255,56,Male,None,Medium,Lagging
310.961,53,Male,None,Low,Lagging
311.1898,25,Female,None,Low,Lagging
311.4322,85,Female,WheelChair,Low,Lagging
311.9072,27,Male,None,High,Lagging
312.1417,33,Female,WheelChair,Low,Lagging
312.1417,65,Male,None,High,Lagging
312.356,35,Male,None,Low,Lagging
312.356,59,Male,None,High,Lagging
312.5828,72,Male,None,Medium,Lagging
312.821,50,Female,WakingStick,Low,Lagging
313.0496,23,Male,None,High,Lagging
313.2878,86,Female,None,Low,Lagging
313.2878,21,Male,None,Low,Lagging
313.521,30,Female,None,Low,Lagging
313.521,40,Male,None,Low,Lagging
313.9911,93,Female,None,High,Lagging
313.9911,74,Female,None,Medium,Lagging
313.9911,27,Male,None,Low,Lagging
314.2209,35,Female,None,Medium,Lagging
314.4347,33,Male,None,High,Lagging
314.4347,36,Female,None,Low,Lagging
314.6595,34,Male,None,Medium,Lagging
314.6595,45,Male,None,High,Lagging
