Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
41.26567,35,Female,None,Medium,Lagging,Low,0.723589,3,2.630952,2.5,34
41.26567,45,Female,None,Medium,Lagging,High,0.7722008,2,1.875,1.75,35
41.51835,43,Male,None,High,Lagging,Low,0.7722008,3,2.630953,2.5,33
41.7173,23,Female,None,Medium,Lagging,Low,0.691085,2.75,2.20238,2,30
41.91658,56,Female,None,High,Immediate,Low,0.8064516,2.75,2.380952,2.75,31
42.02217,42,Female,None,Medium,Lagging,Medium,0.7639419,2.5,2.098838,1.75,34
42.66253,59,Male,None,High,Immediate,Medium,0.8264462,2.5,1.953488,2.5,33
42.75939,26,Female,None,High,Lagging,High,0.7042254,2,1.843023,1.5,32
43.46035,52,Male,None,Low,Lagging,Low,0.7968128,2.75,2.352273,2.25,33
43.959,77,Female,None,High,Lagging,Low,0.9225093,2.75,2.181818,2,33
44.29526,78,Male,None,High,Immediate,Low,0.9345794,2.75,2.138889,2.25,32
45.59234,22,Male,None,Medium,Lagging,Low,0.6802721,2.75,2.364131,2,34
45.69344,86,Male,None,Low,Immediate,Low,1.010101,2.75,2.038043,2.75,34
45.79081,47,Female,None,Low,Lagging,Low,0.78125,3,2.61413,2.5,33
46.71817,29,Male,None,Low,Lagging,High,0.7194245,2,1.797872,1.5,34
46.82198,57,Female,None,Low,Lagging,Medium,0.8116883,2.75,2.335106,2.25,34
46.91888,93,Male,None,High,Immediate,Low,1.149425,2.75,2.143616,2.75,33
47.61196,37,Male,None,High,Lagging,High,0.7575758,2.25,1.802083,2,31
47.71616,46,Male,None,Medium,Lagging,Medium,0.7751938,2.25,1.973958,1.5,35
47.71616,68,Female,WheelChair,Low,Immediate,Low,0.9496676,3,2.401042,2.5,35
48.48825,67,Male,None,High,Lagging,Low,0.8474576,3,2.489796,2.25,33
48.98669,58,Female,None,Medium,Immediate,High,0.8156607,2.5,2.107143,2,34
49.28788,28,Female,None,Medium,Immediate,Medium,0.7092199,2.75,2.065,2,32
49.48906,23,Female,None,Medium,Lagging,Low,0.691085,2.75,2.135,2,30
50.08987,26,Female,None,High,Immediate,Low,0.7042254,2.75,2.465686,2.5,34
50.08987,70,Female,None,Medium,Lagging,Low,0.8643043,2.5,2.142157,2,34
51.16589,39,Female,None,High,Lagging,Low,0.7407407,2.5,2.254808,2.5,33
51.60578,31,Male,None,High,Immediate,Low,0.7220216,3,2.144231,2,34
51.60578,37,Male,None,Medium,Lagging,Medium,0.7575758,2.5,2.197115,2.25,35
51.60578,33,Male,None,High,Lagging,Medium,0.7380074,2.5,1.918269,1.75,34
52.57298,40,Female,None,Medium,Lagging,Low,0.7621951,3,2.523585,2.75,34
52.57298,63,Female,None,High,Lagging,Low,0.8319467,3,2.410378,2.75,35
53.27267,47,Male,None,High,Lagging,Low,0.78125,3,2.300925,2.5,35
53.5674,46,Female,None,Low,Lagging,Low,0.7794232,2.75,2.194444,2.5,32
53.5674,45,Female,None,High,Lagging,Medium,0.7722008,2.5,2.171296,2.5,34
53.96813,56,Male,None,High,Lagging,Low,0.8064516,2.75,2.217593,2.25,33
53.96813,62,Female,None,Medium,Immediate,Low,0.8237233,2.75,2.217593,2.25,35
54.27608,66,Male,None,Medium,Lagging,Low,0.8403361,3,2.481818,2.25,35
54.57592,47,Female,None,High,Lagging,Low,0.78125,2.75,2.368182,2,35
54.67454,43,Female,None,Low,Immediate,Low,0.7727975,2.75,2.095455,2,33
54.77569,89,Female,None,High,Immediate,Low,1.02459,3,2.418182,2,34
55.58089,26,Male,None,High,Lagging,Medium,0.6968641,2.75,2.410714,1.75,32
55.98367,72,Female,None,Medium,Lagging,Low,0.8833923,2.5,2.200893,1.5,35
56.29576,25,Male,None,High,Lagging,Low,0.6896551,2.5,2.039474,2,33
56.58754,60,Male,None,Medium,Lagging,Low,0.8130081,2.5,2.135965,2,34
56.99457,46,Female,None,Low,Immediate,Low,0.7794232,2.75,2.214912,2.75,35
57.28841,33,Male,None,High,Lagging,Medium,0.7380074,2.25,2.073276,1.25,34
57.38848,96,Male,None,Medium,Lagging,Low,1.265823,2.75,2.517241,2.5,35
57.48844,42,Male,None,Low,Lagging,Low,0.7662836,2.75,2.284483,2.25,32
57.78706,63,Male,None,Medium,Lagging,Medium,0.8333333,2.5,2.12069,1.25,32
58.08694,67,Female,None,Low,Lagging,Low,0.8474576,2.75,2.372881,2.25,31
58.78596,49,Male,None,Medium,Immediate,Medium,0.7936508,2.25,1.889831,2.25,32
58.88783,46,Male,None,High,Lagging,Low,0.7751938,3,2.432204,2.5,33
59.17441,48,Male,None,High,Lagging,Low,0.7874016,2.75,2.3,2.75,33
59.48801,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.216666,2.25,33
60.08597,45,Female,None,Low,Lagging,Low,0.7722008,3,2.704918,2.5,34
60.93545,57,Female,None,High,Lagging,Low,0.8116883,2.75,2.233607,2,32
60.93545,23,Female,None,High,Lagging,Low,0.691085,2.75,2.29918,1.75,35
61.37657,73,Female,None,Medium,Immediate,Low,0.8912656,2.75,2.217742,2.25,34
61.37657,28,Female,None,Medium,Lagging,Low,0.7092199,2.75,2.475806,2,34
61.8769,23,Male,None,Medium,Lagging,Low,0.6872852,2.5,2.125,2.25,34
62.47525,55,Female,None,High,Immediate,Low,0.8,2.75,2.40873,2.25,35
62.57503,56,Female,None,Medium,Immediate,Low,0.8064516,2.75,2.123016,2,35
62.97791,57,Male,None,Low,Lagging,Low,0.8130081,2.75,2.31746,1.75,33
63.37536,68,Male,None,High,Lagging,Medium,0.8547009,2.5,2.007813,2,34
63.47839,54,Female,None,High,Lagging,Low,0.8084074,2.75,2.273438,2.25,32
63.87529,43,Male,WheelChair,Medium,Lagging,Low,0.8580009,2.75,2.4375,2,32
63.87529,94,Female,None,Low,Lagging,Low,1.176471,2.75,2.296875,2,32
64.07795,57,Male,None,Low,Immediate,Low,0.8130081,2.5,2.130769,2.25,33
64.27101,30,Female,None,Medium,Lagging,Low,0.7117438,2.5,2.11923,2,34
64.46912,43,Male,None,Medium,Lagging,Low,0.7722008,2.25,2.115385,2.25,34
64.46912,51,Female,None,Medium,Immediate,Low,0.7936508,2.75,2.1,2.25,35
64.46912,47,Male,None,High,Immediate,High,0.78125,2,1.5,1.5,35
64.86945,51,Male,None,Low,Lagging,Low,0.7905138,2.75,2.23077,2.25,33
65.46981,39,Female,None,Low,Lagging,Low,0.7407407,2.75,2.280303,2,34
65.77119,81,Male,None,Medium,Lagging,Medium,0.9615385,2.75,2.284091,2,32
65.90307,45,Male,None,Medium,Immediate,Low,0.7692308,2.5,1.837121,2.5,34
66.00096,22,Female,None,Medium,Lagging,Low,0.7042254,3,2.594697,2,34
66.13805,62,Female,None,Medium,Immediate,Low,0.8237233,3,2.608209,2.75,34
66.13805,25,Male,None,High,Lagging,Medium,0.6896551,2,1.675373,1.5,32
66.63873,83,Male,None,High,Lagging,Low,0.9803922,2.25,1.925373,1.5,35
67.63843,83,Male,None,Medium,Immediate,Low,0.9803922,3,2.382353,2.5,33
68.03804,93,Male,None,High,Lagging,Low,1.149425,2.75,2.402174,2.25,33
68.21102,64,Female,None,Medium,Immediate,Low,0.8368201,2.25,2.032609,1.75,34
68.91084,67,Male,None,Low,Lagging,Low,0.8474576,2.75,2.072464,2,33
69.81434,80,Male,None,Low,Immediate,Low,0.952381,2.5,2.028571,2.25,34
70.14435,81,Female,None,High,Immediate,High,0.9433963,2.5,1.802817,2,35
70.67947,30,Female,None,High,Lagging,Medium,0.7117438,2.75,2.5,2.25,34
70.67947,39,Male,None,Medium,Lagging,High,0.7751938,2.25,1.87324,1.5,32
70.67947,56,Female,None,High,Lagging,Medium,0.8064516,2.5,2.028169,1.75,33
70.97749,57,Male,None,Medium,Lagging,Medium,0.8130081,2.25,1.947917,1.25,34
71.47946,22,Male,None,High,Immediate,Low,0.6802721,2.75,2.34375,1.75,32
71.98232,50,Female,None,Medium,Lagging,Low,0.7874016,2.75,2.267361,1.75,33
71.98232,65,Male,None,High,Lagging,Medium,0.8333333,2.5,2.034722,1.5,35
72.34975,58,Female,None,Medium,Lagging,Low,0.8156607,3,2.554795,2.25,33
73.05119,86,Female,None,Low,Lagging,Medium,0.9803922,2.75,2.283784,2.25,32
73.75045,66,Male,None,Medium,Immediate,Low,0.8403361,2.75,2.304054,2.25,34
73.95347,29,Male,None,Low,Lagging,Low,0.7194245,3,2.533784,2.25,33
74.21243,29,Female,None,Low,Lagging,Low,0.7168459,2.75,2.133333,2.25,31
74.31142,35,Male,None,High,Lagging,Low,0.7407407,3,2.406667,2,33
74.81308,99,Male,None,High,Lagging,Low,1.315789,2.75,2.28,2.25,33
74.81308,39,Male,None,High,Lagging,Low,0.7751938,3,2.306667,3,35
75.11074,22,Male,None,Low,Lagging,Low,0.6802721,3,2.621711,2.5,32
75.60966,58,Male,WheelChair,Low,Immediate,Medium,0.9107468,2.5,1.871711,1.5,32
75.81159,61,Female,None,High,Lagging,Medium,0.8223684,2.25,1.851974,1.75,33
75.90943,83,Male,None,Medium,Lagging,Medium,0.9803922,2.5,1.957237,2,34
76.0081,82,Male,WheelChair,High,Lagging,Medium,1.078749,2.75,2.384868,2,34
76.52995,91,Male,None,Low,Immediate,High,1.123595,2.5,1.704545,1.75,34
76.73191,35,Male,None,High,Lagging,High,0.7407407,2.25,1.623376,2.25,35
77.04704,52,Male,None,Low,Immediate,Low,0.7968128,2.5,1.98718,2,32
77.86543,33,Male,None,Medium,Lagging,Medium,0.7380074,2.5,2.051282,1.25,32
77.98232,60,Male,None,Medium,Immediate,Low,0.8130081,2.75,2.266025,2,34
78.28698,39,Male,None,Low,Immediate,Low,0.7751938,3,2.623418,2.25,34
78.28698,37,Female,None,High,Lagging,Low,0.7183908,2.75,2.189873,2,33
79.33439,85,Female,None,Low,Lagging,Low,0.9633911,2.75,2.23125,1.75,33
79.68331,73,Male,None,Medium,Lagging,Low,0.8928571,3,2.575001,2.5,34
79.91715,34,Female,None,High,Lagging,Medium,0.7215007,2.25,1.75625,1.5,34
80.03578,87,Female,None,High,Immediate,Medium,1,2.5,2.388889,2,33
80.78251,32,Male,None,Low,Immediate,Low,0.729927,3,2.558642,2.75,35
80.78251,72,Female,None,Medium,Lagging,Medium,0.8833923,2.5,2.132716,2,33
80.78251,92,Male,None,High,Lagging,Low,1.136364,2.5,2.169753,1.5,34
81.1141,76,Male,None,Low,Immediate,Low,0.9174312,2.75,2.064024,2,34
81.49818,59,Male,None,Low,Lagging,Low,0.8264462,2.75,2.128049,2.5,34
82.26051,52,Male,None,Medium,Lagging,Medium,0.7968128,2.25,1.954819,2,33
82.57398,41,Male,None,Low,Lagging,Low,0.7604563,2.75,2.129518,2,34
82.87319,98,Female,None,Medium,Lagging,High,1.587302,2.25,1.870482,1.5,35
82.97283,56,Female,None,High,Lagging,High,0.8064516,2.25,1.86747,2,35
84.32063,75,Male,None,High,Lagging,High,0.9090909,2.5,2.073529,1.75,33
85.52264,88,Female,None,Low,Lagging,Low,1.01833,2.5,1.991279,2.25,35
85.85648,33,Male,None,Medium,Lagging,Medium,0.7380074,2.5,2.116278,2.25,33
86.15773,30,Female,None,Low,Lagging,Low,0.7117438,3,2.583334,2.5,33
86.49092,25,Male,None,High,Lagging,Low,0.6896551,3,2.589081,3,32
87.22481,47,Female,None,Low,Lagging,Medium,0.78125,2.25,1.928978,2.25,31
87.35818,90,Male,None,High,Lagging,Low,1.111111,3,2.585227,2.25,33
87.42387,68,Male,None,High,Lagging,Medium,0.8547009,2.5,2.326705,1.5,33
87.75677,77,Male,None,Low,Immediate,Medium,0.9259259,2.75,2,2.25,34
88.21301,87,Male,None,Medium,Lagging,High,1.020408,2,1.786517,1.75,34
88.95032,84,Female,None,Medium,Immediate,Low,0.9587728,3,2.463483,2.25,34
89.11275,30,Female,None,Low,Lagging,Low,0.7117438,3,2.602778,2,34
89.23677,98,Male,None,Medium,Lagging,Low,1.298701,3,2.294445,2.25,31
89.44254,87,Female,None,High,Lagging,Low,1,3,2.530555,2.25,34
90.1123,74,Male,None,Low,Immediate,Low,0.9009009,3,2.258242,2,34
91.07812,57,Male,None,Medium,Lagging,Low,0.8130081,2.75,2.369565,2,35
91.07812,79,Male,None,High,Lagging,Low,0.9433963,2.75,2.0625,1.5,33
91.07812,61,Male,None,Medium,Immediate,Low,0.8196721,2.75,2.067935,1.5,35
91.07812,96,Male,None,Medium,Lagging,Medium,1.265823,2.5,2.171196,2.5,33
91.6881,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.149457,2.25,31
91.6881,24,Male,None,Low,Lagging,Low,0.6944444,3,2.434782,2,32
92.24885,48,Male,None,Low,Lagging,Low,0.7874016,2.75,2.319892,2.25,35
92.4129,38,Male,None,Low,Lagging,Low,0.7662836,2.75,2.39785,2,35
93.08957,30,Male,None,High,Immediate,Low,0.7142857,3,2.454787,2.25,34
93.23055,21,Female,None,Medium,Lagging,Low,0.7012623,3,2.595745,2.5,33
93.58251,78,Male,None,High,Lagging,Low,0.9345794,2.75,2.257979,2,33
93.74854,27,Female,None,Medium,Lagging,Low,0.7072136,2.75,2.289894,2,33
94.64014,23,Male,None,Medium,Lagging,Low,0.6872852,3,2.492105,2.25,32
94.80862,21,Male,None,Low,Lagging,Medium,0.6734006,2.75,2.055263,2,32
95.97404,80,Female,None,Low,Lagging,High,0.9372071,2.25,1.937501,1.75,34
96.7287,36,Female,None,High,Lagging,Low,0.7194245,2.75,2.213917,2,35
98.29042,92,Female,None,High,Lagging,Low,1.123595,3,2.522727,1.75,34
98.45518,91,Female,None,Low,Lagging,Low,1.086957,2.75,2.174242,1.75,30
98.62231,67,Female,None,Low,Lagging,Low,0.8474576,2.75,2.179293,2,32
98.62231,50,Male,None,Medium,Lagging,Medium,0.7843137,2.75,2.449495,2.25,34
99.24379,67,Male,None,High,Lagging,Low,0.8474576,3,2.36,2.25,33
99.45463,66,Male,None,High,Lagging,Low,0.8403361,2.75,2.3375,2.25,35
99.61954,60,Female,None,Medium,Lagging,Low,0.8130081,3,2.7275,2.5,33
101.0421,20,Female,None,High,Immediate,Low,0.6993007,3,2.556373,2.25,33
101.0421,24,Male,None,Low,Immediate,Low,0.6944444,3,2.387255,2,34
101.0421,73,Male,None,High,Lagging,Low,0.8928571,2.75,2.35294,2,33
101.6255,91,Female,None,Low,Lagging,Medium,1.086957,2.75,2.117647,2,33
101.6255,44,Female,None,Low,Lagging,Medium,0.7806401,2.5,2.034314,1.25,34
101.9647,31,Male,None,Low,Lagging,Medium,0.7220216,2.75,2.107843,2,32
102.6743,54,Male,None,Medium,Lagging,Low,0.8097166,2.75,2.230582,2,31
102.8376,73,Male,None,High,Lagging,Low,0.8928571,3,2.468447,2.25,32
103.5052,38,Male,None,High,Lagging,Low,0.7662836,2.75,2.389423,2.25,35
104.0033,25,Male,None,Low,Lagging,Low,0.6896551,2.75,2.242789,2.25,32
105.0056,68,Male,None,Low,Lagging,High,0.8547009,2,1.611905,1.5,34
105.1754,71,Female,None,Medium,Lagging,Low,0.8741258,3,2.495283,2.25,33
106.1717,88,Male,None,High,Lagging,Low,1.030928,3,2.338786,2,34
106.2839,82,Male,WheelChair,Medium,Lagging,Low,1.078749,2.75,2.219626,2.25,31
107.1747,22,Female,None,Low,Lagging,Low,0.7042254,3,2.425926,2.75,34
107.3497,54,Female,None,Low,Lagging,High,0.8084074,2.5,1.865741,1.75,33
108.163,73,Male,None,Medium,Lagging,Low,0.8928571,2.75,2.426605,2.75,30
109.0082,47,Male,None,Low,Immediate,Low,0.78125,2.75,2.25688,2.75,33
109.8361,21,Male,None,Medium,Immediate,Low,0.6734006,3,2.590909,2.5,31
110.1885,31,Male,None,Medium,Immediate,Low,0.7220216,3,2.405406,2.75,33
110.8003,24,Male,None,Low,Immediate,Low,0.6944444,3,2.259008,2.25,30
111.1277,32,Female,None,Low,Lagging,High,0.7158197,2.25,1.816964,1.75,35
113.3188,76,Male,None,Medium,Lagging,High,0.9174312,2.25,1.730263,1.75,34
114.3388,98,Female,None,Medium,Lagging,Low,1.587302,3,2.245652,2.75,33
114.5053,22,Female,None,Medium,Immediate,Low,0.7042254,3,2.445651,2.25,34
114.8396,73,Female,None,Medium,Immediate,Low,0.8912656,3,2.291305,2,34
115.0064,56,Female,None,Medium,Lagging,Medium,0.8064516,2.75,2.056522,2,33
115.6712,62,Male,None,Low,Lagging,Low,0.8264462,3,2.521552,2,34
116.3372,69,Male,None,High,Lagging,Low,0.862069,3,2.547008,2.5,33
116.6697,86,Male,None,Low,Immediate,Low,1.010101,2.75,2.200855,2,33
116.6697,51,Female,None,Medium,Lagging,Low,0.7936508,2.75,2.34829,2,35
117.3358,99,Male,None,Low,Lagging,Low,1.315789,2.5,2.137712,1.75,33
117.5033,24,Female,None,Low,Lagging,Low,0.7062147,3,2.391949,2.25,33
118.0038,26,Male,None,Low,Lagging,High,0.6968641,2.25,1.921611,1.75,32
118.342,85,Male,None,Low,Lagging,Low,1,2.5,2.184874,2,34
118.342,25,Male,None,High,Lagging,Medium,0.6896551,2.75,2.348739,2.25,33
119.1718,87,Female,None,Low,Lagging,Low,1,2.75,2.2875,2.25,34
119.1718,53,Female,None,Low,Lagging,Low,0.8038585,3,2.329167,2.25,34
119.5045,61,Male,None,Low,Lagging,Low,0.8196721,2.75,2.383332,1.75,34
119.8402,50,Female,None,Low,Immediate,Low,0.7874016,2.75,2.229166,2.25,34
121.0048,21,Female,None,Medium,Lagging,Medium,0.7012623,2.5,2.179752,2.25,32
121.1854,66,Male,WheelChair,Medium,Immediate,Low,0.9337067,3,2.538934,2.5,33
121.7189,90,Female,None,Medium,Lagging,Low,1.052632,3,2.579918,3,34
122.052,56,Male,None,Medium,Lagging,Low,0.8064516,3,2.558943,2,34
122.5599,58,Male,None,Low,Lagging,Low,0.8196721,3,2.682927,2.5,34
122.8916,58,Female,None,Low,Immediate,Medium,0.8156607,2.75,2.229675,2.25,34
126.391,86,Female,None,High,Lagging,Low,0.9803922,3,2.496063,2.5,32
126.7229,58,Male,None,Medium,Lagging,Low,0.8196721,2.75,2.216535,2.25,35
127.3901,99,Male,None,High,Lagging,Low,1.315789,3,2.308594,2.5,35
127.8923,48,Female,None,Low,Immediate,Low,0.7849293,2.75,2.177734,2.25,33
128.9003,73,Male,None,Medium,Lagging,Low,0.8928571,3,2.364341,2.5,35
129.0643,74,Female,None,High,Lagging,Low,0.90009,3,2.619231,2.5,34
129.2319,55,Female,None,Low,Lagging,High,0.8,2,1.665384,1.5,33
130.5886,72,Male,None,High,Lagging,Low,0.8849558,3,2.622136,2.25,31
131.7481,62,Female,None,Low,Lagging,Low,0.8237233,2.75,2.25,2.25,32
131.9167,39,Male,None,High,Lagging,Low,0.7751938,3,2.75,2.5,34
132.4176,23,Male,None,Medium,Lagging,Low,0.6872852,3,2.669173,2.5,31
133.7494,72,Male,None,Medium,Lagging,Medium,0.8849558,2.5,2.162313,2.25,31
133.9193,53,Female,None,High,Immediate,Medium,0.8038585,2.75,2.337686,2.25,33
134.4214,75,Male,None,Medium,Lagging,Low,0.9090909,3,2.675926,3,34
134.5838,67,Female,None,Medium,Lagging,Low,0.8474576,2.75,2.37963,2,33
135.7519,73,Male,None,Low,Lagging,Medium,0.8928571,2.5,1.904412,1.5,34
135.9152,63,Male,None,Medium,Lagging,Low,0.8333333,3,2.584558,3,33
136.2519,25,Female,None,High,Lagging,Low,0.7017544,2.75,2.447081,2.5,34
137.4229,91,Male,None,Low,Lagging,Low,1.123595,3,2.527175,2.5,33
137.9167,27,Female,None,Low,Lagging,Low,0.7072136,3,2.481884,2.25,34
138.5864,75,Male,None,High,Lagging,Low,0.9090909,3,2.748202,2.5,33
138.9192,32,Male,None,Medium,Lagging,Low,0.729927,3,2.6259,2.5,33
140.6402,95,Female,None,Low,Lagging,Low,1.25,3,2.358156,2.5,34
140.6402,83,Female,None,Low,Lagging,Low,0.9541985,3,2.569149,2.25,35
141.6403,22,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.40493,2.5,33
141.9793,29,Male,None,Medium,Lagging,Medium,0.7194245,2.75,2.348591,2,34
142.2798,77,Female,None,Low,Lagging,Low,0.9225093,2.5,2.068182,2.25,34
143.3053,70,Female,None,High,Lagging,Low,0.8643043,3,2.604167,3,34
143.6375,71,Female,None,High,Lagging,Medium,0.8741258,2.75,2.423611,1.75,33
144.1358,50,Female,None,High,Lagging,Low,0.7874016,3,2.196552,1.5,34
144.468,91,Female,None,Low,Lagging,Low,1.086957,2.75,2.196552,2.75,34
144.9667,90,Male,None,Medium,Lagging,Low,1.111111,2.75,2.349999,2,34
145.3056,27,Male,None,Medium,Lagging,Medium,0.7042254,2.75,2.378424,2,33
145.3056,44,Male,None,Low,Lagging,Low,0.7782102,2.75,2.390412,1.75,34
145.4684,37,Male,None,Low,Lagging,Medium,0.7575758,2.75,2.085616,2.25,33
146.4706,83,Female,None,Low,Lagging,Medium,0.9541985,2.75,2.132653,2,35
147.3011,73,Female,None,Low,Lagging,Medium,0.8912656,2.75,2.253379,2.25,34
147.8051,48,Female,None,Low,Lagging,Low,0.7849293,2.75,2.214527,2.5,34
148.636,99,Female,WakingStick,Low,Lagging,Low,2.10084,2.5,2.127517,2,35
151.3609,51,Female,None,Low,Lagging,Low,0.7936508,2.75,2.228618,2.25,35
152.1577,28,Female,None,High,Lagging,Medium,0.7092199,2.5,2.390523,2,33
154.8585,39,Female,None,Low,Lagging,Low,0.7407407,2.75,2.320968,2.25,34
155.8615,53,Female,WakingStick,Medium,Lagging,Medium,0.9457159,2.75,2.285256,2,32
158.1555,88,Male,None,Medium,Lagging,Low,1.030928,3,2.547169,2.5,33
159.3575,47,Female,None,Low,Immediate,Low,0.78125,3,2.259376,2.5,34
160.4421,84,Male,None,Low,Lagging,Low,0.990099,2.75,2.420808,2.25,35
162.2734,36,Female,None,Low,Lagging,Low,0.7194245,2.75,2.118098,1.75,33
165.4397,54,Male,None,Low,Lagging,Low,0.8097166,3,2.212349,2.25,32
168.9481,53,Male,None,Low,Lagging,Low,0.8032128,2.75,2.286983,2.25,31
169.7795,95,Male,None,High,Lagging,Low,1.25,2.75,2.345589,2.25,34
169.7795,37,Male,None,Medium,Lagging,Low,0.7575758,3,2.438235,1.75,34
170.1099,29,Male,WheelChair,Low,Immediate,Low,0.7993606,3,2.472223,2.25,35
172.207,44,Male,None,Low,Lagging,Low,0.7782102,3,2.384394,2.25,31
175.035,82,Male,None,Low,Immediate,Low,0.9708738,3,2.485795,2.5,34
176.5355,84,Female,None,Medium,Lagging,Medium,0.9587728,2.75,2.387006,2,33
177.2059,40,Female,None,Low,Lagging,Low,0.7621951,2.75,2.26545,2.25,34
181.9552,90,Female,None,Low,Lagging,Low,1.052632,3,2.388736,2.25,33
183.4556,76,Female,None,High,Lagging,Low,0.9149131,3,2.350544,2.25,34
185.1204,83,Female,None,Low,Lagging,Low,0.9541985,2.75,2.04973,2,34
185.2888,53,Male,None,Medium,Lagging,Low,0.8032128,3,2.600806,2.25,31
189.4556,95,Male,None,Medium,Lagging,Low,1.25,2.75,2.243422,2,32
192.1951,92,Female,None,Low,Lagging,Low,1.123595,2.75,2.370466,2,35
192.6945,67,Male,None,Low,Lagging,Medium,0.8474576,2.5,1.992227,1.25,33
195.6942,56,Female,None,Low,Lagging,Low,0.8064516,3,2.545919,2.5,33
197.1921,76,Male,None,Low,Lagging,Low,0.9174312,3,2.710858,2.5,34
206.7001,74,Male,None,Low,Lagging,Medium,0.9009009,2.75,2.396136,2.5,33
