Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
33.01653,45,Female,None,High,Immediate,Medium,0.7722008,2.5,2.227273,2.25,71
33.27122,20,Female,None,High,Immediate,Low,0.6993007,2.5,2.139705,2,74
34.49306,52,Male,None,Low,Immediate,Low,0.7968128,2.75,2.457143,2.5,73
34.95398,32,Male,None,Low,Immediate,Low,0.729927,2.5,2.078571,2.5,73
35.32528,97,Male,None,Low,Immediate,Medium,1.282051,2.25,1.847222,1.75,74
35.43774,28,Male,None,Low,Immediate,High,0.7117438,2,1.5,1.5,73
36.66508,70,Female,None,Low,Lagging,High,0.8643043,2.5,2.182432,2,76
37.07847,48,Female,None,Medium,Immediate,Low,0.7849293,2.5,1.776316,1.75,70
37.4614,86,Male,None,High,Lagging,Low,1.010101,2.5,2.348684,2.25,71
38.09981,34,Female,None,Low,Lagging,Low,0.7215007,2.75,2.371795,2,70
38.7042,56,Female,None,Low,Immediate,Low,0.8064516,2.75,2.333333,2.5,68
39.01757,33,Male,None,Medium,Lagging,Medium,0.7380074,2.5,2.217949,2.25,73
39.28255,80,Female,None,Low,Immediate,Medium,0.9372071,2,1.49375,1.5,70
39.33953,52,Male,WheelChair,Medium,Lagging,Low,0.8853475,2.75,2.5625,1.75,70
41.44156,50,Female,None,Medium,Lagging,High,0.7874016,2,1.690476,1.5,72
41.97089,61,Female,None,Medium,Immediate,Low,0.8223684,3,2.494048,2.75,72
42.07087,55,Female,None,Medium,Lagging,High,0.8,2,1.627907,1.75,74
43.21843,79,Male,None,High,Lagging,Low,0.9433963,2.25,2.113636,2,70
43.62909,76,Male,None,High,Lagging,Low,0.9174312,3,2.386364,2.25,75
43.69914,96,Male,None,Low,Immediate,Low,1.265823,2.25,1.880682,2,77
44.31458,55,Male,None,Low,Immediate,Low,0.8,2.25,2.044444,2,72
45.1296,52,Male,None,High,Lagging,Low,0.7968128,2.25,2.065217,1.75,75
45.35764,98,Male,None,High,Lagging,Low,1.298701,2.5,2.173913,1.5,75
45.55376,35,Female,None,High,Immediate,Low,0.723589,2.25,1.978261,1.75,72
45.83109,87,Male,None,High,Lagging,High,1.020408,2.5,1.875,1.25,71
46.22321,23,Male,None,High,Lagging,High,0.6872852,2.25,1.87234,1,69
46.44379,67,Male,None,Low,Lagging,Low,0.8474576,2.25,1.984042,2,74
46.95127,50,Male,None,Low,Lagging,Low,0.7843137,2.25,2.148936,2.25,73
47.07613,33,Male,None,Medium,Lagging,High,0.7380074,2,1.723958,1.5,72
47.35202,20,Female,None,High,Lagging,Low,0.6993007,2.25,1.989583,1.75,78
47.48299,32,Female,None,Low,Immediate,Low,0.7158197,2.75,2.234375,2,72
47.95942,41,Female,None,High,Lagging,Low,0.761035,2.75,2.338541,2,71
48.23548,26,Female,WheelChair,High,Lagging,High,0.7824726,2,1.653061,1.25,74
49.0452,32,Female,None,High,Lagging,High,0.7158197,2.25,1.865,1.75,72
49.0452,63,Male,None,Medium,Lagging,Low,0.8333333,2.25,2.1,1.75,72
49.55475,99,Male,None,Medium,Lagging,Low,1.315789,2.75,2.21,2.5,70
49.55475,70,Female,None,Medium,Lagging,Low,0.8643043,3,2.45,2,74
50.03791,91,Male,None,Low,Lagging,Low,1.123595,3,2.40196,2.25,68
50.03791,82,Male,None,High,Lagging,Low,0.9708738,2.25,2.053921,1.75,72
50.86099,72,Male,None,High,Lagging,Medium,0.8849558,2.75,2.328432,2,71
50.86099,89,Male,None,High,Lagging,Low,1.041667,3,2.303921,2.5,72
50.86099,86,Male,None,Medium,Immediate,Low,1.010101,2.75,1.985294,1.5,70
50.86099,73,Female,None,High,Lagging,Low,0.8912656,2.75,2.200981,2,70
51.19306,41,Female,None,Medium,Lagging,Low,0.761035,2.5,2.139423,2.25,73
51.49165,50,Male,None,High,Lagging,Low,0.7843137,2.75,2.432693,2.75,79
51.49165,52,Male,None,High,Lagging,Low,0.7968128,3,2.240385,3,71
51.75658,45,Female,None,Medium,Lagging,Low,0.7722008,2.75,2.298076,2.25,73
51.75658,66,Male,None,Low,Immediate,Low,0.8403361,2.25,1.802884,1.5,69
53.06315,75,Female,WheelChair,Medium,Lagging,Low,1.009184,2.75,2.222222,1.75,73
53.06315,43,Female,None,Low,Lagging,Low,0.7727975,2.5,2.152778,1.75,72
53.49988,27,Male,None,High,Lagging,Low,0.7042254,2.5,2.259259,2.25,71
53.58392,44,Female,None,Medium,Lagging,Low,0.7806401,2.75,2.328704,1.75,68
54.20962,66,Male,None,Low,Lagging,Medium,0.8403361,2.5,2.20909,2,71
54.20962,58,Female,None,High,Lagging,Low,0.8156607,2.5,2.031819,2,78
54.99558,49,Male,None,Medium,Lagging,Low,0.7936508,2.75,2.277273,2,73
55.35746,33,Female,None,Medium,Lagging,High,0.7204611,2,1.767857,1.5,74
56.33003,83,Male,None,High,Lagging,Low,0.9803922,2.75,2.302632,2,71
56.3833,39,Male,None,High,Lagging,Low,0.7751938,3,2.469298,2,72
57.7823,20,Female,None,High,Lagging,Medium,0.6993007,2,1.758621,2,74
58.0181,91,Male,None,High,Lagging,Medium,1.123595,2.25,1.818966,1.75,73
58.22779,62,Female,None,Low,Lagging,Low,0.8237233,3,2.34322,2.5,74
59.00618,73,Female,None,Low,Lagging,Low,0.8912656,2.75,2.338983,2,78
59.00618,25,Male,None,Medium,Lagging,Medium,0.6896551,2.75,2.29661,2.5,75
59.30592,49,Female,None,Low,Immediate,Low,0.7905138,2.5,2,1.75,69
59.51116,65,Male,None,Medium,Lagging,Low,0.8333333,2.75,2.004166,1.75,71
59.74081,30,Female,None,Medium,Lagging,Low,0.7117438,2.5,2.162501,2,72
60.81247,99,Female,None,Low,Lagging,Low,1.785714,2.75,2.143443,2,74
61.08694,82,Male,None,High,Lagging,Medium,0.9708738,2.25,1.875,1.75,74
61.35334,97,Female,None,High,Immediate,Low,1.470588,2.75,2.181451,2.5,76
61.52094,56,Female,None,Low,Lagging,Low,0.8064516,2.75,2.270162,2,69
62.24685,26,Female,None,High,Immediate,Low,0.7042254,2.75,2.047619,2,74
62.7016,88,Male,None,High,Lagging,Low,1.030928,2.5,2.285714,2.5,73
62.97792,39,Female,None,Medium,Lagging,Low,0.7407407,2.75,2.325397,2.5,76
62.97792,71,Male,None,High,Immediate,Low,0.877193,3,2.630952,3,71
63.36379,64,Female,None,High,Lagging,Low,0.8368201,2.75,2.414063,2.75,76
63.69015,62,Female,None,Low,Immediate,High,0.8237233,2.25,1.921875,1.75,74
63.69015,61,Male,None,Medium,Lagging,High,0.8196721,2,1.703125,1.5,78
63.69015,23,Male,None,Low,Lagging,Low,0.6872852,2.5,2.125,2,74
64.29333,73,Male,None,High,Lagging,Medium,0.8928571,2.75,2.069231,2,78
64.55281,60,Female,None,High,Lagging,Low,0.8130081,2.75,2.192307,2,73
64.55281,71,Male,None,High,Lagging,Low,0.877193,2.5,2.276923,1.75,75
65.09283,51,Female,None,Low,Lagging,Low,0.7936508,2.5,2.060607,1.5,73
65.36743,59,Female,None,High,Lagging,Low,0.8223684,2.75,2.246212,2.25,69
65.8527,20,Male,None,High,Immediate,Medium,0.6666667,2.75,2.333333,2.25,72
66.14767,59,Female,None,Medium,Lagging,Low,0.8223684,2.75,2.324627,2.5,71
66.14767,50,Male,None,High,Lagging,Medium,0.7843137,2.25,1.895522,2.25,75
66.36465,94,Male,None,Low,Lagging,Medium,1.162791,2,1.80597,1.25,76
66.65516,35,Male,None,Medium,Immediate,Low,0.7407407,2.75,2.041044,2.25,69
66.9812,30,Male,None,High,Lagging,Low,0.7142857,2.5,2.328358,2.25,71
67.22688,24,Male,None,High,Lagging,Low,0.6944444,2.5,2.227941,2.5,75
67.37995,88,Male,None,Low,Lagging,Low,1.030928,2.5,1.970588,2,76
67.99528,31,Female,None,Low,Lagging,Low,0.7107321,2.5,2.095588,2,72
67.99528,38,Female,None,High,Lagging,Low,0.7204611,3,2.286765,2.75,74
68.50431,41,Male,None,Low,Immediate,Low,0.7604563,2.75,2.15942,2.25,77
69.19273,32,Male,None,Low,Lagging,Medium,0.729927,2.5,2.067858,2,71
70.70342,40,Female,None,Medium,Lagging,Low,0.7621951,2.5,2.40493,2.25,70
70.70342,50,Female,None,Medium,Immediate,Low,0.7874016,2.5,2.176056,1.75,73
71.20716,44,Male,None,High,Lagging,Low,0.7782102,2.5,2.020834,2.25,76
71.20716,78,Male,None,Low,Lagging,Low,0.9345794,3,2.416667,2.25,73
71.32141,32,Male,None,High,Lagging,Low,0.729927,2.5,2.399305,2.25,75
71.83016,49,Female,None,Medium,Immediate,Low,0.7905138,2.5,2.166666,2.25,73
71.95769,99,Male,None,High,Immediate,Low,1.315789,2.75,2.288194,2,71
72.4522,60,Female,None,Medium,Immediate,Low,0.8130081,2.5,2.19863,1.75,68
72.87241,88,Female,None,High,Lagging,High,1.01833,2.5,2.136986,1.75,74
72.87241,97,Female,None,Medium,Lagging,Low,1.470588,2.75,2.253425,1.75,74
73.69925,76,Female,None,Low,Lagging,Low,0.9149131,2.5,2.165541,2.25,73
74.18867,75,Female,None,Low,Lagging,High,0.9082652,2.5,2.059999,2,75
74.32162,31,Male,None,High,Lagging,Low,0.7220216,3,2.473333,2.25,75
74.44662,41,Female,None,Low,Lagging,Medium,0.761035,2.25,2.003333,1.5,70
75.2156,83,Female,None,Medium,Lagging,Low,0.9541985,2.5,2.075657,2.25,72
76.47636,66,Female,None,Low,Lagging,Low,0.8403361,2.75,2.090909,1.75,76
76.70539,53,Female,None,Medium,Lagging,Low,0.8038585,3,2.688312,2.25,68
77.39498,63,Female,None,High,Lagging,Medium,0.8319467,2.5,1.948718,2.5,76
78.62367,37,Male,None,Medium,Lagging,Low,0.7575758,2.5,2.107595,1.75,73
78.84518,96,Female,None,Low,Lagging,Low,1.388889,2.5,2.224684,2,70
78.84518,62,Male,None,Low,Lagging,Low,0.8264462,2.5,2.139241,2,76
79.06567,67,Male,None,High,Immediate,Low,0.8474576,3,2.303125,2.5,72
79.55621,22,Female,None,High,Lagging,Medium,0.7042254,2.5,2.08125,2,70
79.82078,89,Male,None,High,Lagging,Medium,1.041667,2.25,1.865625,2,71
80.05154,49,Female,None,High,Lagging,Low,0.7905138,2.75,2.265431,2.25,73
80.05154,25,Male,None,Low,Lagging,Low,0.6896551,3,2.645062,2.25,68
80.05154,86,Female,None,High,Lagging,High,0.9803922,2.25,1.608025,1.5,75
80.63757,66,Female,None,High,Lagging,High,0.8403361,2.25,1.870371,1.25,71
80.88629,52,Male,None,High,Lagging,High,0.7968128,2.5,2.182099,1.75,76
81.02486,42,Male,None,High,Lagging,Low,0.7662836,2.75,2.373457,2,72
81.14163,95,Female,None,High,Lagging,Low,1.25,3,2.451219,2.75,77
81.7818,61,Male,None,High,Lagging,Low,0.8196721,2.5,2.204268,2,74
81.7818,79,Female,None,Low,Immediate,Low,0.9328358,2.75,2.375,2.5,76
82.50208,69,Female,None,High,Lagging,Medium,0.8605852,2.5,2.075301,1.5,76
83.02959,41,Male,None,Low,Immediate,Medium,0.7604563,2.75,1.866072,1.5,77
83.59446,25,Male,None,Medium,Lagging,Low,0.6896551,2.75,2.517856,2,73
83.71546,56,Female,None,Low,Lagging,Medium,0.8064516,2,1.848215,1.75,69
83.71546,47,Male,None,Medium,Lagging,Low,0.78125,2.5,2.10119,2.25,73
85.06225,50,Female,None,Low,Lagging,Low,0.7874016,2.75,2.386628,2.25,75
85.90916,65,Male,None,High,Lagging,High,0.8333333,2.5,2.133721,1.75,73
86.24045,43,Female,None,Medium,Lagging,Low,0.7727975,3,2.652299,3,74
86.24045,85,Male,None,Low,Immediate,Medium,1,2.75,2.16092,2.25,71
86.90426,53,Female,None,High,Lagging,Low,0.8038585,2.75,2.318966,2.5,72
86.97295,27,Male,None,High,Lagging,Low,0.7042254,2.75,2.261494,2.25,72
87.81505,37,Female,None,High,Lagging,Low,0.7183908,3,2.485795,2.75,75
87.81505,83,Female,None,Low,Immediate,Low,0.9541985,3,2.357955,2,66
87.81505,29,Female,None,Medium,Lagging,Medium,0.7168459,2.75,2.090909,2,74
88.29783,50,Male,None,High,Lagging,Low,0.7843137,2.75,2.266854,2,77
89.02065,39,Female,None,Medium,Lagging,Low,0.7407407,2.5,2.162921,2.25,70
89.16381,40,Male,None,High,Lagging,Low,0.7547169,2.75,2.111111,2,76
89.91805,29,Male,None,Medium,Immediate,Low,0.7194245,3,2.46389,2.5,73
90.7982,58,Female,None,Low,Immediate,Low,0.8156607,2.75,2.054945,1.75,72
90.7982,54,Female,None,Low,Immediate,Low,0.8084074,2.75,2.239011,2.25,73
91.19947,60,Female,None,Low,Lagging,Low,0.8130081,2.25,1.961957,1.75,73
92.00809,50,Male,None,High,Lagging,Low,0.7843137,2.75,2.111413,1.75,74
93.29184,24,Male,WheelChair,High,Immediate,Low,0.771605,2.75,2.319149,2,75
93.74574,81,Female,WheelChair,High,Immediate,Low,1.048218,2.75,2.175532,2.5,68
94.10036,99,Female,None,High,Lagging,High,1.785714,2,1.673684,1.5,79
94.22809,50,Male,None,High,Lagging,Low,0.7843137,2.75,2.328948,2.25,74
95.10286,28,Female,None,Low,Lagging,Low,0.7092199,2.75,2.197917,2.25,71
95.33478,43,Female,None,Medium,Immediate,Low,0.7727975,3,2.492188,2.25,75
95.56264,44,Male,WheelChair,Medium,Lagging,High,0.8646779,2.5,1.648438,1.75,73
95.56264,23,Female,None,Low,Lagging,Medium,0.691085,2.5,1.841145,2,72
95.92197,57,Female,None,Low,Lagging,Low,0.8116883,2.75,2.234376,1.75,72
96.29797,64,Male,None,Low,Lagging,Low,0.8403361,2.75,2.221649,2.5,76
96.33525,46,Female,None,High,Lagging,Low,0.7794232,2.5,2.239691,2.25,76
96.95747,70,Male,WakingStick,High,Lagging,Low,1.023018,3,2.579897,2.25,74
96.95747,95,Female,None,High,Lagging,Low,1.25,2.75,2.25,2.25,71
97.39217,58,Male,None,Low,Lagging,Low,0.8196721,2.75,2.229592,2,74
97.39217,49,Male,None,High,Immediate,Low,0.7936508,2.75,2.464285,2.25,72
97.53027,32,Female,None,Low,Lagging,Low,0.7158197,2.75,2.002552,2,75
98.0089,61,Male,None,High,Lagging,Low,0.8196721,3,2.589286,1.75,71
98.13196,99,Female,None,Medium,Lagging,Low,1.785714,3,2.184344,2,70
98.63868,53,Female,None,High,Lagging,Low,0.8038585,3,2.351011,2.25,72
98.63868,40,Male,None,Medium,Immediate,Medium,0.7547169,2.75,2.217172,2.25,66
98.81246,22,Male,None,High,Lagging,Low,0.6802721,3,2.464646,2.25,68
98.81246,91,Male,None,Medium,Lagging,Low,1.123595,2.75,2.257576,2,73
98.81246,30,Female,None,Low,Lagging,Low,0.7117438,2.75,2.151515,2,68
99.13528,29,Male,None,Low,Lagging,Medium,0.7194245,2.5,2.0575,2,74
100.6251,99,Male,None,High,Lagging,Low,1.315789,2.25,1.928218,2.25,71
100.8186,60,Male,None,Low,Immediate,Medium,0.8130081,2.75,2.267327,2.5,71
101.6814,32,Female,None,Medium,Immediate,Low,0.7158197,3,2.325981,2.25,66
102.1413,64,Female,None,Medium,Lagging,Low,0.8368201,3,2.296116,2,70
103.7067,65,Female,None,Low,Lagging,Low,0.8354219,2.75,2.057692,2.25,75
103.9383,50,Male,None,Low,Lagging,Low,0.7843137,3,2.288462,2.25,72
104.1656,84,Male,None,Medium,Lagging,High,0.990099,2,1.578572,1.75,75
104.4031,61,Male,None,Low,Lagging,Low,0.8196721,2.75,2.159523,1.75,69
104.6549,52,Female,None,High,Lagging,Low,0.7980846,2.5,2.228571,2.5,71
105.511,26,Male,None,Medium,Immediate,Low,0.6968641,2.75,2.224056,2,73
105.7647,21,Female,None,Low,Lagging,Low,0.7012623,2.75,2.125,2,71
106.8607,57,Female,None,Low,Lagging,Low,0.8116883,2.25,1.962617,1.75,75
107.6653,31,Male,None,Low,Lagging,Low,0.7220216,3,2.219907,2.5,68
108.0222,59,Male,None,Medium,Lagging,Low,0.8264462,3,2.414352,2,71
108.6263,78,Male,None,High,Lagging,Low,0.9345794,3,2.431193,2.25,69
108.7584,20,Female,WheelChair,High,Lagging,Medium,0.7770008,2.25,1.830275,2.25,71
109.363,22,Male,None,Medium,Lagging,Low,0.6802721,2.5,2.156819,2.5,71
110.1061,45,Female,None,High,Lagging,Medium,0.7722008,2.5,2.114865,2.25,71
110.5021,77,Male,None,Low,Lagging,Low,0.9259259,3,2.533784,1.75,74
111.2181,90,Female,None,Low,Lagging,Low,1.052632,3,2.368304,2,70
111.2181,46,Female,None,Low,Lagging,Medium,0.7794232,2.75,2.127233,1.75,70
112.0697,64,Male,None,Medium,Lagging,Low,0.8403361,3,2.230088,2,78
112.3388,93,Female,None,Low,Lagging,Low,1.149425,2.5,2.154867,1.5,71
112.8042,49,Male,None,Low,Lagging,Low,0.7936508,2.75,2.232301,2.75,76
112.9328,55,Male,None,Low,Lagging,Low,0.8,2.75,2.150442,2,72
113.4043,44,Female,WheelChair,Low,Lagging,Low,0.8673779,2.5,2.02193,2.25,74
113.5294,51,Male,None,High,Lagging,Low,0.7905138,3,2.265351,2,74
115.108,54,Male,None,High,Lagging,Low,0.8097166,3,2.351293,2.75,75
115.9321,75,Male,None,High,Lagging,Medium,0.9090909,2.75,2.433189,2.25,71
116.0469,69,Male,None,High,Lagging,Low,0.862069,2.75,2.282051,2.75,71
116.3027,90,Male,WheelChair,Low,Lagging,Low,1.234568,2.75,2.299146,2.25,72
117.6434,45,Male,WakingStick,Low,Immediate,Low,0.9049774,3,2.432203,2.25,69
119.6156,60,Female,None,High,Lagging,Low,0.8130081,3,2.616667,3,75
120.2577,99,Male,None,Low,Lagging,Low,1.315789,2.75,2.130165,1.5,73
120.7458,58,Male,None,Low,Lagging,Low,0.8196721,3,2.247934,2.25,70
122.3389,67,Female,None,Low,Lagging,Medium,0.8474576,2.75,2.150407,2.25,73
122.63,53,Female,None,High,Lagging,Low,0.8038585,3,2.376016,3,75
122.9195,22,Female,None,High,Lagging,Low,0.7042254,3,2.506097,2.25,71
123.3433,28,Female,None,Low,Lagging,Low,0.7092199,3,2.205645,2.25,73
123.9599,24,Male,None,Low,Lagging,Low,0.6944444,2.25,1.850807,2,68
124.6589,65,Male,None,Low,Lagging,Low,0.8333333,2.75,2.182,2,72
124.8194,88,Female,None,Medium,Lagging,Low,1.01833,3,2.156,2.25,69
125.2251,42,Female,None,Medium,Lagging,Low,0.7639419,3,2.315477,1.75,72
125.8507,55,Female,None,Low,Immediate,Low,0.8,3,2.343254,3,67
126.5916,74,Male,None,Low,Lagging,Medium,0.9009009,2.25,1.822835,1.75,73
127.3603,44,Male,WheelChair,Low,Lagging,Medium,0.8646779,2.75,1.912109,1.75,71
128.369,79,Female,None,Low,Lagging,Low,0.9328358,2.75,2.467054,2,72
129.6358,48,Male,None,Low,Lagging,Low,0.7874016,2.75,2.215385,2.25,73
131.3795,69,Male,None,High,Lagging,Low,0.862069,3,2.501893,2.25,76
132.6992,86,Male,None,Low,Lagging,Low,1.010101,2.5,2.052631,2,72
135.6053,96,Male,None,High,Lagging,Low,1.265823,3,2.373162,2.25,77
136.3528,42,Male,None,Low,Immediate,Low,0.7662836,3,2.40146,2.5,75
136.3528,50,Male,WheelChair,Medium,Lagging,Low,0.8714597,2.75,2.312044,2.25,66
138.6564,85,Female,None,Low,Lagging,High,0.9633911,2.25,1.899281,1.75,71
139.417,25,Male,None,High,Lagging,Low,0.6896551,3,2.476786,2.5,71
139.417,53,Male,None,Medium,Lagging,Low,0.8032128,3,2.466071,2.25,71
139.9802,73,Female,None,Medium,Lagging,High,0.8912656,2.5,1.835714,1.75,68
139.9802,99,Male,None,Low,Lagging,Low,1.315789,2.75,2.185714,2,72
140.5812,21,Female,None,Low,Lagging,Medium,0.7012623,2.25,1.725177,2,72
142.6529,71,Male,None,Low,Lagging,Low,0.877193,2.5,1.902098,2.5,74
142.7727,34,Male,None,High,Lagging,Low,0.7462686,2.75,2.344405,2,68
143.404,32,Female,None,Low,Immediate,Low,0.7158197,3,2.390625,2.25,71
144.7782,54,Male,None,Low,Lagging,Low,0.8097166,3,2.234483,2,74
146.0678,60,Female,None,Low,Lagging,Low,0.8130081,2.5,2.103741,2.25,73
148.0077,29,Female,None,Low,Lagging,Low,0.7168459,2.75,2.025338,2,72
151.295,37,Female,WakingStick,High,Lagging,Low,0.8451657,3,2.399672,2.5,76
153.0861,76,Male,None,Low,Immediate,Low,0.9174312,2.75,2.248377,2.5,70
153.2021,44,Male,None,Low,Lagging,Low,0.7782102,3,2.275974,2.25,71
153.5312,68,Female,None,Low,Immediate,Low,0.8547009,3,2.376624,2,76
154.6008,60,Female,None,Low,Immediate,Low,0.8130081,2.75,2.204839,2.25,73
154.7529,98,Male,None,Low,Lagging,Low,1.298701,2.5,2.085484,1.75,70
155.1438,88,Male,WheelChair,High,Lagging,Low,1.145475,3,2.429487,2.5,74
155.4851,61,Male,None,Low,Lagging,Low,0.8196721,3,2.652244,2.75,67
156.0255,65,Male,None,High,Lagging,Low,0.8333333,2.75,2.302883,2.25,68
157.1416,48,Female,None,Low,Lagging,Low,0.7849293,2.5,2.037975,2,73
157.4825,61,Female,None,Low,Lagging,Low,0.8223684,3,2.564873,2.5,73
157.9346,85,Male,None,Low,Lagging,Low,1,2.5,2.196203,2,71
158.1365,96,Male,WheelChair,Medium,Lagging,Low,1.40647,3,2.468554,2,73
161.2815,60,Male,None,Low,Lagging,Medium,0.8130081,2.25,1.748456,2,71
162.0559,76,Female,None,High,Lagging,Low,0.9149131,3,2.533742,2.25,72
162.3574,88,Male,None,Low,Lagging,Low,1.030928,2.75,2.219325,2,67
162.5873,52,Male,None,Low,Lagging,Medium,0.7968128,2.5,2.030675,2,73
163.3451,66,Male,None,Low,Lagging,High,0.8403361,2.25,1.634146,2,72
164.6031,50,Female,WheelChair,Medium,Lagging,Low,0.8748906,3,2.25303,2,71
167.8657,94,Male,None,Medium,Immediate,Low,1.162791,3,2.324404,2.25,71
168.3551,72,Female,None,High,Lagging,Low,0.8833923,3,2.532544,2.5,73
172.3273,94,Male,WakingStick,Low,Lagging,Low,1.367989,2.75,2.141618,2,74
174.4645,94,Female,None,Low,Lagging,High,1.176471,2,1.48,1.5,72
175.263,61,Female,None,Medium,Lagging,Low,0.8223684,3,2.481533,2.75,71
179.3205,40,Male,None,Low,Lagging,Low,0.7547169,3,2.173612,2,72
180.2562,41,Female,None,Low,Lagging,Low,0.761035,2.75,1.969613,1.75,70
181.5033,68,Female,None,Low,Lagging,Low,0.8547009,2.5,2.232142,2.5,70
182.249,36,Female,None,Low,Lagging,Low,0.7194245,2.75,2.23224,2,68
184.6786,43,Male,None,Low,Lagging,Low,0.7722008,3,2.356757,2.25,72
184.6786,84,Male,None,Low,Lagging,Low,0.990099,2.5,2.204054,2,70
185.3992,71,Male,None,Medium,Lagging,Low,0.877193,2.75,2.069892,1.5,72
198.1583,78,Female,None,Low,Lagging,Low,0.9276438,3,2.278895,2.25,76
199.5109,24,Male,None,High,Lagging,Low,0.6944444,3,2.5975,2.5,71
207.7514,88,Male,None,Low,Lagging,Low,1.030928,2.75,2.372597,2,71
208.4637,27,Female,None,Low,Lagging,Low,0.7072136,2.75,2.223684,2,74
214.3836,52,Male,None,Low,Lagging,High,0.7968128,2.25,1.934883,1.75,74
216.3761,49,Male,None,Low,Lagging,Low,0.7936508,3,2.501152,2,75
216.9684,25,Female,None,Low,Immediate,Low,0.7017544,3,2.370968,2.5,74
223.4916,73,Female,None,High,Lagging,Low,0.8912656,3,2.597098,2.5,71
229.8544,85,Female,None,Low,Lagging,Low,0.9633911,3,2.166305,2,74
230.0975,47,Male,None,Low,Lagging,Low,0.78125,3,2.186147,2.5,77
231.6451,62,Female,None,Medium,Lagging,Low,0.8237233,3,2.467672,2.5,72
232.7235,60,Male,None,High,Lagging,Low,0.8130081,3,2.495708,2.25,71
236.6051,93,Female,None,Low,Lagging,Low,1.149425,3,2.474684,2.5,71
239.6097,46,Male,None,High,Immediate,Low,0.7751938,3,2.469792,2.75,75
242.6348,91,Male,None,Medium,Lagging,Low,1.123595,3,2.217078,1.75,75
286.5033,96,Female,None,Low,Lagging,Low,1.388889,3,2.163763,2,70
304.9905,77,Female,None,Low,Lagging,Low,0.9225093,3,2.343441,2.25,70
314.0178,87,Female,None,Low,Immediate,Low,1,3,2.562102,3,73
320.955,85,Female,None,Low,Lagging,Low,0.9633911,3,2.547508,2.5,68
320.955,50,Male,None,High,Lagging,Low,0.7843137,3,2.665887,2.5,74
325.3539,42,Male,None,Low,Lagging,Low,0.7662836,3,2.455522,2.25,72
327.8516,87,Male,None,Medium,Lagging,Low,1.020408,3,2.538871,2.5,67
343.07,98,Male,None,High,Lagging,Low,1.298701,3,2.452762,2,76
344.4525,97,Female,None,High,Immediate,Low,1.470588,3,2.302898,2.25,74
346.1821,74,Female,None,Medium,Lagging,Low,0.90009,3,2.531699,2.25,74
352.6661,57,Male,None,Medium,Immediate,Low,0.8130081,3,2.691926,3,73
447.5743,49,Male,None,Low,Lagging,Low,0.7936508,3,2.571987,2.5,69
454.7365,77,Male,None,Low,Immediate,Low,0.9259259,3,2.493406,2.5,69
478.6967,20,Female,WakingStick,Low,Immediate,Low,0.8227067,3,2.568372,2.5,69
687.2034,49,Male,None,High,Lagging,Low,0.7936508,3,2.555595,2.5,72
1295.917,99,Male,None,Medium,Lagging,Low,1.315789,3,2.639081,2.5,72
1308.514,87,Male,WheelChair,Low,Lagging,Low,1.133787,3,2.651643,2.5,72
1338.103,87,Male,None,Low,Lagging,Low,1.020408,3,2.506537,2.5,75
