Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
97.57642,29,Male,None,High,Lagging,Medium,0.7194245,2.25,2.107142,1.75,64
97.97297,74,Male,None,High,Immediate,Medium,0.9009009,2.75,2.125,1.75,63
98.43301,52,Female,None,Medium,Lagging,Low,0.7980846,2.75,2.441919,1.75,62
98.88512,86,Male,None,Medium,Lagging,Low,1.010101,2.75,2.578282,2.25,66
99.02196,39,Female,None,High,Lagging,Low,0.7407407,2.25,2.2225,1.75,61
99.43826,26,Female,WheelChair,Medium,Lagging,Low,0.7824726,2.5,2.1025,2.25,66
99.9308,25,Female,None,High,Lagging,Medium,0.7017544,2.25,2.115,2,66
100.4828,41,Female,None,High,Immediate,High,0.761035,2.25,1.784654,1.5,59
100.877,57,Male,None,High,Lagging,Low,0.8130081,2.5,2.089109,2,64
101.2198,65,Male,WakingStick,Medium,Lagging,Medium,0.9803922,2.25,2.178921,1.75,61
101.8124,59,Male,None,High,Lagging,Low,0.8264462,2.75,2.541667,1.75,60
101.8706,20,Male,None,High,Lagging,Medium,0.6666667,2.25,2.17647,1.75,62
102.3932,99,Male,None,Medium,Immediate,Low,1.315789,3,2.298544,1.75,61
102.504,53,Male,None,Medium,Immediate,Low,0.8032128,2.5,2.359223,1.5,58
102.7969,28,Male,None,Low,Lagging,Low,0.7117438,2.5,2.201457,2,66
103.1135,72,Female,None,Medium,Immediate,Low,0.8833923,3,2.478365,2.75,57
103.673,32,Female,None,High,Lagging,Low,0.7158197,2.5,2.132211,1.75,60
104.1836,49,Male,None,High,Lagging,Low,0.7936508,2.5,2.211905,2.25,67
104.6743,55,Male,None,Medium,Lagging,Low,0.8,2.5,2.073809,2.25,62
104.7346,44,Female,None,High,Lagging,Low,0.7806401,2.5,2.233333,2.25,66
105.1631,59,Male,None,High,Lagging,Low,0.8264462,2.5,2.179245,2,63
105.4078,88,Female,None,High,Lagging,Low,1.01833,2.75,2.393868,2,62
105.4078,26,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.245283,2.25,66
105.7579,46,Female,None,Medium,Lagging,Low,0.7794232,2.75,2.431603,2,62
105.7943,80,Female,None,Low,Immediate,Low,0.9372071,2.75,2.174529,2,65
105.9082,78,Female,None,Low,Immediate,Low,0.9276438,2.75,1.985849,2.75,63
106.1451,22,Female,None,Medium,Lagging,Low,0.7042254,2.5,2.175233,2.25,65
106.4148,55,Male,None,High,Lagging,Low,0.8,2.75,2.348131,1.75,66
106.8048,89,Female,None,Medium,Lagging,Low,1.02459,3,2.742991,2.25,59
107.0605,48,Female,WheelChair,Medium,Lagging,Low,0.8721437,2.5,2.162038,1.75,63
107.1832,68,Female,None,High,Lagging,Low,0.8547009,2.25,2.108796,1.75,60
107.2376,79,Male,None,Low,Immediate,Low,0.9433963,2.75,2.513889,2,60
107.3368,55,Female,None,High,Lagging,Low,0.8,2.75,2.472222,1.75,62
107.6432,88,Female,None,High,Lagging,Low,1.01833,2.5,2.201389,2,63
107.6917,42,Female,None,High,Lagging,Low,0.7639419,2.75,2.560185,2.25,68
107.785,70,Female,None,High,Lagging,Low,0.8643043,2.75,2.428241,1.75,66
107.8427,88,Female,None,High,Lagging,Low,1.01833,2.75,2.543982,1.75,64
108.0424,48,Female,None,Low,Lagging,Medium,0.7849293,2.5,1.997706,1.5,61
108.7111,42,Male,None,Low,Lagging,Low,0.7662836,2.25,2.006881,2.25,68
109.4419,28,Female,None,High,Lagging,Medium,0.7092199,2.5,2.109091,2,60
109.8479,29,Male,None,Medium,Lagging,Low,0.7194245,2.75,2.452273,2.25,66
109.8958,95,Female,None,High,Lagging,Low,1.25,2.5,2.220455,1.75,65
110.2925,87,Female,None,Medium,Lagging,Low,1,2.5,2.09009,1.75,60
110.3425,25,Male,None,Medium,Lagging,Low,0.6896551,2.5,2.20946,2.25,65
110.6493,58,Male,None,High,Lagging,Low,0.8196721,2.25,2.175676,2.25,63
110.8467,70,Female,None,High,Lagging,Low,0.8643043,2.25,1.961712,2,65
110.9485,72,Male,None,High,Lagging,Medium,0.8849558,2.25,1.869369,1.5,63
110.9817,94,Male,None,Medium,Immediate,Low,1.162791,2.5,2.144143,2.25,66
111.3839,72,Male,None,High,Lagging,Low,0.8849558,3,2.620536,3,64
111.5159,44,Male,None,High,Lagging,Low,0.7782102,2.75,2.604911,2.25,66
111.7863,44,Male,None,Low,Lagging,Low,0.7782102,2.5,2.35491,2.25,64
112.1396,42,Male,None,High,Lagging,Low,0.7662836,2.75,2.334071,2.25,58
112.3176,38,Male,None,High,Lagging,Low,0.7662836,3,2.223452,1.75,63
112.5202,79,Female,None,Low,Lagging,Low,0.9328358,2.75,2.462389,2.25,64
112.7193,67,Female,None,High,Lagging,Low,0.8474576,2.75,2.539823,2.25,60
112.9675,22,Male,WheelChair,Medium,Lagging,Low,0.7558579,2.25,1.955752,2,65
112.9675,25,Male,None,Medium,Immediate,Low,0.6896551,2.5,2.249999,2,65
113.1926,67,Female,None,High,Lagging,Medium,0.8474576,2.25,2.041666,2.25,63
113.2905,54,Female,None,Medium,Immediate,Low,0.8084074,2.75,2.429825,2,59
113.7968,26,Female,None,High,Lagging,Low,0.7042254,2.25,2.149123,2,63
113.8438,61,Female,None,Medium,Lagging,Low,0.8223684,2.75,2.256579,2.25,59
114.654,24,Male,WakingStick,Medium,Lagging,Low,0.8169934,3,2.345653,1.75,61
114.7007,49,Female,None,High,Lagging,Low,0.7905138,3,2.484783,2,60
114.7389,80,Male,None,High,Lagging,Low,0.952381,2.25,2.117391,1.75,63
114.8906,32,Male,None,Medium,Lagging,Low,0.729927,2.5,2.193478,2,65
115.4634,49,Female,WakingStick,Low,Immediate,Medium,0.9300163,2.75,2.122845,2.25,63
115.6191,78,Female,None,High,Lagging,Low,0.9276438,2.5,2.176724,2,66
115.7098,72,Female,None,Medium,Immediate,Low,0.8833923,3,2.381465,1.5,61
116.1995,37,Female,None,Low,Lagging,High,0.7183908,2.25,2.042735,1.5,60
116.1995,81,Male,WheelChair,High,Lagging,Low,1.068376,3,2.807693,2.25,60
116.3632,74,Female,None,High,Immediate,High,0.90009,1.75,1.474359,1.25,61
117.3194,26,Male,None,Medium,Lagging,Low,0.6968641,2.75,2.247881,1.75,65
118.2908,50,Female,None,Low,Lagging,Low,0.7874016,2.5,2.121849,2.25,66
118.7217,82,Male,None,High,Lagging,Low,0.9708738,2.75,2.296219,1.5,64
118.7906,81,Male,None,High,Lagging,High,0.9615385,2.25,2.119747,2,61
119.3942,58,Female,None,High,Lagging,Low,0.8156607,3,2.75625,2,65
119.482,99,Female,None,High,Lagging,Low,1.785714,2.75,2.277084,2.5,61
120.3951,26,Male,None,High,Lagging,Low,0.6968641,3,2.671487,2.25,64
121.1666,76,Male,None,High,Lagging,Low,0.9174312,3,2.366803,1.75,64
121.9131,40,Male,WakingStick,High,Lagging,Low,0.8879023,2.75,2.469263,2.25,64
122.1387,67,Male,WakingStick,Medium,Immediate,Low,0.9970091,3,2.428862,1.75,61
122.1387,94,Female,None,Low,Immediate,Low,1.176471,2.5,2.12805,1.75,63
122.6304,57,Female,None,Low,Lagging,Low,0.8116883,2.75,2.186992,2.75,67
122.7738,47,Female,None,Low,Lagging,Medium,0.78125,2.5,2.182927,2,64
123.0334,36,Female,None,Medium,Lagging,Low,0.7194245,3,2.661291,2.25,62
123.1534,90,Female,None,Medium,Lagging,Medium,1.052632,2.25,1.927419,1.5,61
123.1933,60,Male,None,High,Lagging,Low,0.8130081,2.75,2.173388,1.75,64
123.5974,74,Female,None,Medium,Lagging,Low,0.90009,2.75,2.254033,2,60
123.703,88,Female,None,Medium,Immediate,Medium,1.01833,2.25,1.844758,1.75,59
123.703,69,Male,None,Medium,Lagging,High,0.862069,2.25,1.844758,1.5,64
124.0118,54,Male,None,High,Lagging,Low,0.8097166,2.5,2.17742,1.75,63
124.5204,85,Male,None,Low,Lagging,Medium,1,2.5,2.156,1.75,64
124.9146,79,Female,None,Low,Lagging,High,0.9328358,2.25,2.101999,1.25,63
125.7985,88,Female,None,Low,Lagging,Low,1.01833,2.25,2.105159,2,64
126.5689,22,Female,None,Low,Lagging,Medium,0.7042254,2.25,1.895669,2,61
127.0822,72,Male,None,High,Lagging,Medium,0.8849558,2.25,2.027344,1.75,62
127.31,42,Female,WheelChair,Medium,Lagging,Low,0.8488244,2.75,2.355468,1.5,63
127.8225,96,Female,None,High,Lagging,Medium,1.388889,2.5,2.003906,1.5,65
127.8807,78,Male,None,Low,Immediate,Low,0.9345794,2.25,2.001953,1.5,69
127.9769,44,Female,None,Medium,Lagging,Low,0.7806401,2.5,2.015625,1.75,64
128.4175,89,Male,None,High,Lagging,Low,1.041667,2.5,2.162791,2.25,62
129.4175,34,Female,None,Low,Immediate,Low,0.7215007,2.75,2.169232,2.5,62
129.4175,46,Male,None,Low,Immediate,Low,0.7751938,2.5,2.009616,2.25,61
129.4175,41,Male,None,Medium,Lagging,High,0.7604563,2.25,2.05,2,61
129.7608,25,Female,None,Medium,Lagging,High,0.7017544,2.25,2.059615,1.25,56
129.8873,42,Female,None,Medium,Lagging,Low,0.7639419,2.5,2.296154,2.25,59
129.9759,40,Female,None,High,Immediate,Low,0.7621951,3,2.394231,2.5,64
130.4409,23,Female,None,Low,Lagging,Medium,0.691085,2.5,2.148855,2,61
130.9372,91,Female,None,Medium,Lagging,Low,1.086957,2.75,2.517175,2.25,61
130.9372,60,Female,None,Medium,Lagging,Low,0.8130081,2.75,2.353054,2,61
131.4452,29,Female,None,Low,Immediate,Low,0.7168459,3,2.242424,1.75,64
131.945,82,Female,None,Medium,Lagging,Low,0.9487666,2.75,2.174243,2,63
132.4527,86,Female,None,Medium,Lagging,Low,0.9803922,2.75,2.152255,2,63
132.8659,51,Female,None,Low,Lagging,Low,0.7936508,2.5,2.182331,2,62
133.0017,42,Male,None,Low,Lagging,Low,0.7662836,2.5,2.265038,2,62
133.6237,20,Male,None,Low,Immediate,High,0.6666667,2.5,1.826493,1,63
133.7755,71,Male,None,Low,Immediate,Low,0.877193,2.75,2.179104,2.25,61
134.3874,53,Male,None,High,Lagging,Medium,0.8032128,2.5,2.025926,2.25,64
134.9546,25,Female,None,Low,Lagging,Low,0.7017544,2.75,2.366667,2.25,64
135.3589,24,Female,None,Medium,Lagging,Low,0.7062147,3,2.580882,2.5,63
135.3589,68,Female,None,High,Lagging,Low,0.8547009,3,2.444854,2,61
136.3353,62,Male,None,Medium,Lagging,Low,0.8264462,2.75,2.489051,2,60
136.3353,28,Male,None,Low,Lagging,Low,0.7117438,2.75,2.456204,2,62
137.5632,49,Female,None,Medium,Lagging,Low,0.7905138,3,2.606884,2.5,63
138.9345,94,Male,None,Low,Lagging,Medium,1.162791,2,1.654676,1.75,62
139.2554,27,Female,None,Low,Lagging,Low,0.7072136,3,2.633928,2.75,60
139.3397,35,Female,WheelChair,Low,Lagging,Medium,0.8039878,2.25,1.991071,2,62
139.4257,59,Female,None,Medium,Immediate,Low,0.8223684,2.5,2.158929,2,62
140.6042,23,Male,None,High,Immediate,Low,0.6872852,3,2.466312,1.75,65
141.2349,50,Female,WakingStick,Medium,Lagging,Low,0.9263548,3,2.445423,2.25,62
141.7011,24,Male,None,Medium,Lagging,Low,0.6944444,3,2.447183,2.25,56
142.2229,99,Male,None,High,Immediate,Low,1.315789,2.5,2.083916,2,65
143.4054,39,Female,None,High,Immediate,Low,0.7407407,3,2.373264,2,59
143.8077,33,Female,None,Low,Lagging,Low,0.7204611,2.75,2.338541,2,56
144.7768,20,Female,None,Low,Lagging,Medium,0.6993007,2,1.844828,1.5,63
145.4074,49,Male,None,Low,Lagging,Medium,0.7936508,2.25,1.936644,2.25,61
146.1988,23,Female,None,Medium,Lagging,Low,0.691085,3,2.743196,2.25,61
146.3318,84,Male,None,Medium,Immediate,Low,0.990099,2.75,2.258503,2,62
147.2766,27,Female,None,Medium,Immediate,Low,0.7072136,2.5,2.10304,2.25,61
147.4133,30,Male,None,Low,Lagging,Medium,0.7142857,2.25,1.913851,1.5,64
147.603,35,Female,None,Low,Lagging,Low,0.723589,2.25,2.089526,1.75,59
147.683,20,Male,WakingStick,Medium,Immediate,Low,0.7843137,3,2.550676,2.25,62
147.983,35,Female,None,Medium,Lagging,Medium,0.723589,2.75,2.239866,2,65
148.8177,90,Female,None,Medium,Lagging,Low,1.052632,2.75,2.144295,2,65
149.1367,55,Male,None,Low,Lagging,Low,0.8,3,2.368333,2.25,62
149.5707,77,Female,None,Low,Lagging,High,0.9225093,2.5,2.241668,1.75,63
150.2084,46,Male,None,Low,Immediate,Low,0.7751938,3,2.423841,2.25,63
150.3717,52,Male,None,Low,Lagging,Low,0.7968128,3,2.784769,3,61
150.8501,57,Male,None,Low,Immediate,Medium,0.8130081,2.5,2.034768,1.75,65
150.9337,54,Male,None,Low,Lagging,Low,0.8097166,2.5,2.152318,2.25,57
152.3642,57,Female,None,Medium,Lagging,Low,0.8116883,2.5,2.086601,2.25,63
152.5531,81,Female,None,Low,Lagging,Medium,0.9433963,2.25,1.990196,2.25,63
152.6907,69,Male,None,Medium,Lagging,Low,0.862069,3,2.555556,2,68
153.819,85,Female,None,Medium,Lagging,Low,0.9633911,2.75,2.193182,2,64
154.2619,88,Male,None,Low,Lagging,Low,1.030928,2.5,2.090322,2,63
156.5762,50,Female,None,Low,Lagging,Low,0.7874016,3,2.444267,2,62
158.7184,69,Female,None,Low,Lagging,High,0.8605852,2.5,2.089623,2,65
158.8421,41,Male,None,Low,Lagging,Low,0.7604563,2.75,2.272012,2.5,64
159.3521,45,Female,None,Medium,Lagging,Low,0.7722008,2.5,2.126563,1.75,64
159.7872,83,Female,None,Low,Lagging,Low,0.9541985,2.75,2.290625,1.75,63
159.7872,60,Female,None,Medium,Lagging,Low,0.8130081,3,2.0875,2.25,65
160.3283,93,Female,None,High,Lagging,Low,1.149425,2.75,2.346273,1.75,66
160.8713,89,Female,None,Medium,Immediate,Low,1.02459,2.75,2.383541,1.75,62
160.9937,20,Female,None,Low,Lagging,Low,0.6993007,3,2.318323,2.75,62
161.7086,20,Male,None,Low,Immediate,Low,0.6666667,2.75,2.154321,2.25,66
163.1726,66,Male,None,Medium,Immediate,Low,0.8403361,3,2.634147,3,63
164.9587,64,Male,None,Medium,Lagging,Medium,0.8403361,2.75,2.59697,2.25,60
165.8047,60,Female,None,Low,Immediate,Medium,0.8130081,2.5,2.01506,2.25,61
166.0459,88,Female,None,Medium,Immediate,Medium,1.01833,2.75,2.324851,2,61
167.3409,49,Female,None,Medium,Lagging,Low,0.7905138,2.75,2.376488,2.25,61
168.1406,29,Female,WheelChair,Low,Lagging,Medium,0.7964954,2.5,2.158283,2.25,60
168.5968,98,Female,None,Low,Lagging,Low,1.587302,3,2.313609,2.25,62
170.3635,36,Male,None,Low,Lagging,High,0.7490637,2.5,2.171052,1.75,62
170.8411,45,Male,None,Low,Lagging,Medium,0.7692308,2.5,1.925439,1.75,61
171.5501,75,Male,None,Medium,Immediate,Low,0.9090909,3,2.524709,2.5,62
172.7123,54,Female,None,Low,Lagging,Low,0.8084074,2.25,2.00289,2,62
173.9571,95,Male,None,Medium,Lagging,Low,1.25,3,2.382184,2.5,60
180.4839,92,Male,None,Low,Lagging,Low,1.136364,2.75,2.279006,2,63
182.908,94,Male,None,High,Immediate,Low,1.162791,3,2.326503,2.25,65
183.9252,92,Male,None,High,Lagging,Low,1.136364,2.75,2.123641,1.75,60
184.6338,62,Male,None,High,Lagging,Medium,0.8264462,2.75,2.537838,2.25,58
184.702,85,Male,None,Low,Lagging,Low,1,2.75,2.20946,1.75,61
185.269,86,Female,None,Low,Lagging,Low,0.9803922,3,2.450269,1.75,63
189.929,72,Female,None,Medium,Immediate,Low,0.8833923,3,2.496054,1.5,61
190.5816,38,Male,None,Medium,Lagging,Low,0.7662836,2.75,2.401833,2.25,63
194.7463,82,Male,None,Medium,Immediate,Low,0.9708738,3,2.558974,2.25,59
196.4432,47,Female,None,Low,Lagging,Low,0.78125,2.75,2.241117,2,64
199.4712,82,Female,None,High,Lagging,Low,0.9487666,3,2.5075,2.5,61
200.2629,82,Female,None,Low,Lagging,Low,0.9487666,2.75,2.155472,2.25,64
200.5138,29,Female,None,Low,Lagging,Low,0.7168459,3,2.441543,2,62
203.0114,32,Female,WheelChair,High,Lagging,Low,0.7953552,3,2.528324,3,68
204.3703,57,Female,WakingStick,Low,Lagging,Medium,0.9549274,2.25,1.860975,1.75,61
204.9799,69,Female,None,Low,Lagging,Low,0.8605852,3,2.54756,2.25,64
207.8262,89,Female,None,Low,Lagging,Low,1.02459,3,2.507211,2.25,65
208.4936,63,Female,None,Low,Lagging,Medium,0.8319467,2.75,1.929426,2.25,58
208.7393,45,Female,None,Low,Lagging,Low,0.7722008,3,2.666268,2.25,60
210.2272,54,Female,None,Low,Immediate,High,0.8084074,2,1.64218,1.5,62
211.0355,42,Male,None,Low,Lagging,Low,0.7662836,2.5,2.053066,2.5,57
220.8178,87,Male,None,Low,Lagging,High,1.020408,2,1.56448,1.5,66
222.3242,97,Female,None,Low,Lagging,Medium,1.470588,2.5,2.059417,2,65
227.1174,50,Male,None,Low,Immediate,Low,0.7843137,2.75,2.219298,2,64
229.5196,65,Male,None,High,Lagging,Low,0.8333333,3,2.527173,2.25,60
233.2706,31,Male,WakingStick,Low,Immediate,Low,0.8494372,3,2.719018,2.5,65
244.6783,68,Female,WheelChair,Low,Lagging,Low,0.9496676,2.75,2.241836,2,69
248.4386,37,Female,WakingStick,Medium,Lagging,Low,0.8451657,3,2.489961,3,66
250.9776,90,Male,None,Low,Lagging,Low,1.111111,3,2.492032,2.75,63
258.3032,96,Female,None,Low,Lagging,Medium,1.388889,2.5,2.071429,2.25,60
267.3525,53,Male,None,Medium,Lagging,Low,0.8032128,3,2.502799,2.25,68
268.6537,87,Male,None,Low,Lagging,Low,1.020408,3,2.317844,2.25,65
276.903,61,Female,None,Low,Immediate,Low,0.8223684,3,2.626354,2.25,60
279.0724,23,Male,None,Low,Immediate,Low,0.6872852,3,2.595536,2.25,65
286.1722,45,Male,None,Low,Lagging,Low,0.7692308,3,2.571429,2.25,66
296.7822,89,Male,None,Low,Lagging,Low,1.041667,2.75,2.262626,2,64
305.9066,82,Male,None,Low,Immediate,Low,0.9708738,3,2.698528,2.5,65
309.4738,50,Male,None,Medium,Lagging,Low,0.7843137,3,2.641934,2.5,64
313.1759,96,Female,None,High,Lagging,Low,1.388889,3,2.450637,2.25,62
318.0641,40,Female,None,Low,Lagging,Low,0.7621951,3,2.833856,3,66
318.2251,94,Male,None,Low,Lagging,Low,1.162791,2.75,2.148121,2,61
320.1859,20,Female,None,Low,Lagging,Low,0.6993007,3,2.662774,3,60
341.5554,81,Female,None,Low,Lagging,Low,0.9433963,3,2.548977,2.25,66
347.5038,69,Female,None,Low,Lagging,Low,0.8605852,3,2.486351,3,62
391.3477,38,Male,None,Medium,Lagging,Low,0.7662836,3,2.575893,2.25,61
394.5101,49,Female,None,Low,Immediate,Low,0.7905138,3,2.458859,2.5,67
395.3368,48,Male,None,Low,Lagging,Low,0.7874016,3,2.589015,2.5,58
406.771,78,Female,None,Low,Lagging,Low,0.9276438,3,2.585995,2.75,65
441.9597,96,Male,None,High,Immediate,Low,1.265823,3,2.553167,2.75,64
443.3923,28,Male,None,Low,Lagging,Low,0.7117438,3,2.511824,2.75,60
657.9963,37,Male,None,Low,Lagging,Low,0.7575758,3,2.513299,2.5,62
666.9705,98,Male,None,Low,Lagging,Low,1.298701,3,2.571963,2.5,63
692.3433,62,Female,None,Low,Lagging,Low,0.8237233,3,2.516954,2.5,64
719.1232,96,Male,None,Low,Immediate,Low,1.265823,3,2.613194,3,61
