Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
33.09412,57,Female,None,High,Lagging,Low,0.8116883,1,0,0.6,62
33.16106,48,Female,None,Medium,Immediate,Low,0.7849293,1,0,0.6,64
33.95664,81,Female,None,High,Immediate,Low,0.9433963,1,0,0.6,62
33.9878,74,Female,None,High,Immediate,Medium,0.90009,1.2,0,1,65
34.20739,87,Female,None,High,Lagging,Medium,1,1.2,0,1.2,66
34.2663,60,Male,None,Low,Lagging,Low,0.8130081,1.2,0,0.6,65
34.3475,92,Female,None,High,Lagging,Low,1.123595,1,0,0.6,66
34.5786,61,Female,None,Medium,Immediate,Medium,0.8223684,1.2,0,1,66
34.84779,65,Male,None,Medium,Immediate,Low,0.8333333,1,0,0.8,67
35.36644,32,Female,None,Low,Lagging,Low,0.7158197,1,0,0.8,67
35.44746,65,Male,None,High,Immediate,High,0.8333333,1.4,0,1.2,67
36.17123,49,Female,None,Low,Lagging,Low,0.7905138,1.2,0,0.8,69
36.52772,27,Male,None,High,Lagging,Low,0.7042254,1.2,0,0.8,68
36.61235,73,Male,None,Low,Lagging,Medium,0.8928571,1.2,0,1,61
36.6365,54,Male,None,Medium,Immediate,Low,0.8097166,1,0,0.6,69
36.84261,59,Female,None,Medium,Lagging,Low,0.8223684,1.2,0,0.8,65
37.23701,57,Male,None,High,Lagging,Low,0.8130081,1,0,0.6,67
37.36367,42,Female,None,High,Lagging,Low,0.7639419,1,0,0.6,67
37.78454,51,Female,None,High,Immediate,Low,0.7936508,1,0,0.8,67
37.81742,51,Male,None,High,Lagging,Low,0.7905138,1.2,0,0.8,65
37.91027,20,Male,None,High,Immediate,Low,0.6666667,1,0,0.8,69
37.91027,79,Female,None,High,Lagging,Low,0.9328358,1,0,0.8,65
38.17965,38,Female,None,Low,Immediate,Low,0.7204611,1,0,0.6,66
38.47125,40,Male,None,High,Lagging,Low,0.7547169,1.4,0,1,67
38.53902,74,Female,None,High,Lagging,Low,0.90009,1,0,0.6,65
38.78429,26,Male,None,High,Lagging,Low,0.6968641,1.2,0,0.8,69
38.78429,82,Female,None,High,Lagging,High,0.9487666,1.6,0,1.2,68
39.02913,92,Male,None,Low,Lagging,Low,1.136364,1,0,0.8,67
39.02913,53,Male,None,High,Immediate,Low,0.8032128,1,0,0.6,68
39.41821,49,Male,None,High,Lagging,Low,0.7936508,1,0,0.8,68
39.52959,44,Male,None,Medium,Lagging,Low,0.7782102,1.2,0,0.8,62
40.05647,40,Female,None,High,Lagging,Low,0.7621951,1.2,0,0.6,64
40.30885,83,Female,None,Medium,Immediate,Low,0.9541985,1,0,0.8,61
40.52832,43,Female,None,High,Lagging,Low,0.7727975,1.4,0,0.8,69
40.79118,69,Female,None,High,Immediate,Low,0.8605852,1,0,0.8,69
41.12242,68,Female,None,High,Lagging,Low,0.8547009,1.2,0,0.6,63
41.34546,48,Male,None,Medium,Lagging,Low,0.7874016,1.2,0,0.8,64
41.80678,63,Female,None,Medium,Immediate,High,0.8319467,1.4,0,1.2,64
41.8801,88,Female,None,High,Lagging,Low,1.01833,1.2,0,0.6,65
42.18541,52,Female,None,Low,Immediate,Low,0.7980846,1,0,0.6,66
42.38729,63,Female,None,High,Lagging,Low,0.8319467,1.2,0,0.8,70
42.48593,39,Female,None,Low,Lagging,Low,0.7407407,1,0,0.8,66
42.50385,45,Male,None,Low,Immediate,Low,0.7692308,1,0,0.6,67
42.76899,47,Female,None,Low,Immediate,Low,0.78125,1,0,0.8,62
42.88779,24,Male,None,High,Lagging,Medium,0.6944444,1.4,0,0.8,66
43.14559,57,Female,None,Medium,Lagging,Low,0.8116883,1.2,0,0.8,62
43.48094,82,Female,None,High,Lagging,Medium,0.9487666,1.4,0,1,65
43.63182,25,Female,None,High,Lagging,Low,0.7017544,1.2,0,0.8,65
43.9452,23,Female,None,Low,Lagging,Low,0.691085,1.2,0,0.6,69
43.96419,71,Female,WakingStick,Medium,Lagging,Low,1.028383,1.2,0,1,64
44.01436,49,Male,None,High,Lagging,Low,0.7936508,1,0,0.8,65
44.53606,33,Male,None,Medium,Lagging,Low,0.7380074,1.2,0,0.6,63
45.02029,91,Male,None,Medium,Immediate,High,1.123595,1.4,0,1.2,63
45.02029,25,Female,None,High,Lagging,High,0.7017544,1.4,0,1.4,70
45.44287,32,Female,WheelChair,Low,Lagging,Low,0.7953552,1,0,0.8,64
45.75505,96,Female,None,High,Lagging,Low,1.388889,1,0,0.8,65
45.88715,86,Male,None,High,Lagging,Low,1.010101,1,0,0.8,63
46.31625,70,Male,None,Medium,Immediate,Low,0.8695652,1,0,0.6,64
46.40205,29,Male,WakingStick,Low,Lagging,Medium,0.8463817,1.4,0,0.8,70
46.40205,55,Male,None,High,Immediate,Low,0.8,1,0,0.8,70
46.86522,42,Male,None,Low,Lagging,Low,0.7662836,1.4,0,0.8,62
47.02139,96,Male,None,High,Immediate,High,1.265823,1.4,0,1,67
47.70901,62,Male,None,High,Lagging,Low,0.8264462,1.2,0,0.8,67
47.80736,80,Male,None,Low,Lagging,Low,0.952381,1.2,0,0.8,59
47.90744,97,Female,None,High,Lagging,Low,1.470588,1,0,0.6,66
48.20205,67,Male,None,Medium,Lagging,Medium,0.8474576,1.4,0,0.8,66
48.35158,26,Female,None,Low,Lagging,Low,0.7042254,1.2,0,0.8,69
48.4671,22,Female,None,High,Lagging,Low,0.7042254,1.4,0,1,65
48.66906,30,Male,None,Medium,Lagging,Low,0.7142857,1.2,0,0.6,68
48.68802,63,Male,None,High,Lagging,Low,0.8333333,1.2,0,0.8,68
49.01236,82,Female,None,Low,Immediate,Low,0.9487666,1,0,0.6,67
49.01236,33,Male,None,High,Lagging,Low,0.7380074,1.2,0,0.6,61
49.11169,87,Male,None,High,Lagging,Low,1.020408,1,0,0.6,66
49.12946,52,Male,None,Low,Lagging,Low,0.7968128,1,0,0.6,66
50.42093,53,Female,None,High,Lagging,Low,0.8038585,1.2,0,0.8,62
50.70751,36,Female,None,High,Lagging,Low,0.7194245,1.2,0,0.8,70
51.1911,54,Male,WheelChair,High,Lagging,Medium,0.8996851,1.4,0,1,66
51.40944,53,Female,None,Medium,Immediate,Medium,0.8038585,1.2,0,1,65
51.74364,71,Male,None,High,Lagging,Low,0.877193,1.2,0,0.8,60
51.82768,43,Male,None,High,Lagging,Low,0.7722008,1.2,0,0.8,66
52.10392,62,Female,None,High,Lagging,Low,0.8237233,1.2,0,0.8,67
52.12085,97,Female,None,High,Immediate,Low,1.470588,1,0,0.6,65
52.4833,27,Female,None,Medium,Lagging,Low,0.7072136,1.2,0,1.2,68
52.78849,96,Male,None,Medium,Immediate,High,1.265823,1.4,0,1,67
52.8698,93,Male,None,Medium,Immediate,Low,1.149425,1,0,0.8,67
53.11797,36,Male,None,Low,Lagging,Low,0.7490637,1,0,0.8,67
53.1855,94,Male,None,Low,Lagging,Low,1.162791,1.2,0,0.8,67
53.66879,31,Male,None,Low,Lagging,Low,0.7220216,1.2,0,0.8,68
53.68636,90,Female,None,High,Lagging,Low,1.052632,1.2,0,0.8,67
54.05838,91,Female,None,Medium,Lagging,Low,1.086957,1,0,0.6,67
54.15972,23,Female,None,Low,Immediate,Medium,0.691085,1.2,0,1,62
54.25946,36,Male,None,Medium,Lagging,Medium,0.7490637,1.2,0,1,60
54.54233,25,Female,None,High,Lagging,High,0.7017544,1.8,0,1.2,70
54.7758,72,Male,None,High,Lagging,Low,0.8849558,1.2,0,1,66
54.98598,86,Female,None,Medium,Lagging,Low,0.9803922,1.2,0,1,67
55.45101,49,Male,None,Medium,Lagging,High,0.7936508,1.6,0,1,66
56.05089,73,Female,None,Low,Lagging,Low,0.8912656,1.4,0,1,64
56.26917,30,Male,None,Medium,Immediate,Low,0.7142857,1,0,0.8,67
56.50883,64,Male,None,Medium,Immediate,High,0.8403361,1.6,0,1.6,63
56.55183,43,Female,None,Medium,Lagging,High,0.7727975,1.6,0,1.4,66
56.61808,23,Male,None,High,Lagging,Low,0.6872852,1.2,0,0.8,60
57.06419,26,Female,None,Low,Immediate,Low,0.7042254,1,0,1,67
57.1151,93,Male,None,Medium,Immediate,Low,1.149425,1,0,0.6,67
57.1667,72,Male,None,Low,Lagging,High,0.8849558,1.6,0,1.4,66
57.53088,36,Female,None,Low,Lagging,Low,0.7194245,1.2,0,0.8,65
57.71497,41,Male,None,Medium,Lagging,Low,0.7604563,1.2,0,1,62
57.74779,55,Male,None,Low,Immediate,Low,0.8,1,0,0.6,65
58.16681,27,Female,WakingStick,High,Lagging,Low,0.832016,1,0,1,68
58.51944,61,Male,None,Low,Lagging,Low,0.8196721,1,0,0.8,64
58.68554,46,Female,None,Low,Lagging,Medium,0.7794232,1.4,0,1,64
59.26516,89,Female,None,High,Lagging,Low,1.02459,1.2,0,0.6,63
59.37296,57,Male,None,Medium,Immediate,High,0.8130081,1.4,0,1.2,65
59.37296,45,Male,None,Medium,Lagging,Low,0.7692308,1.2,0,0.8,65
59.46907,95,Male,None,High,Lagging,Medium,1.25,1.2,0,1,64
60.24722,35,Female,None,Low,Lagging,Low,0.723589,1.2,0,0.8,66
60.51088,28,Male,None,High,Lagging,Low,0.7117438,1,0,0.8,62
61.02481,87,Female,None,High,Lagging,Low,1,1.2,0,0.8,69
61.35651,91,Female,None,Low,Lagging,High,1.086957,1.6,0,1.2,63
61.62104,87,Male,None,High,Lagging,Low,1.020408,1.2,0,0.8,63
61.88631,69,Female,None,High,Lagging,Low,0.8605852,1.2,0,1,71
62.10936,90,Male,None,Low,Lagging,Low,1.111111,1.2,0,0.8,64
62.48949,44,Female,WakingStick,Low,Lagging,Low,0.9184001,1,0,0.8,67
63.16335,64,Female,None,Medium,Immediate,Low,0.8368201,1,0,1,68
63.48184,58,Female,None,Medium,Lagging,Low,0.8156607,1,0,0.6,61
63.76526,74,Female,None,High,Lagging,Low,0.90009,1.2,0,1.2,68
63.82903,71,Female,None,Medium,Lagging,Low,0.8741258,1,0,0.6,63
63.84753,69,Female,None,Low,Lagging,Medium,0.8605852,1.4,0,0.8,66
64.39896,37,Male,None,Low,Lagging,Low,0.7575758,1,0,0.8,66
64.69871,22,Female,None,Low,Immediate,Low,0.7042254,1.2,0,0.6,64
64.869,36,Male,None,High,Lagging,Low,0.7490637,1,0,0.6,66
65.24189,24,Female,None,Low,Lagging,Low,0.7062147,1.2,0,0.6,62
65.3562,90,Female,None,High,Lagging,Low,1.052632,1.2,0,1.2,67
65.42142,87,Male,None,Low,Lagging,Medium,1.020408,1.4,0,0.8,64
65.93096,28,Male,None,High,Lagging,Low,0.7117438,1.2,0,0.6,63
65.93096,59,Female,None,Low,Lagging,Low,0.8223684,1.2,0,0.8,64
66.06641,58,Female,None,High,Lagging,Medium,0.8156607,1.4,0,1,68
66.67429,38,Male,None,Medium,Immediate,Low,0.7662836,1,0,0.6,69
66.8482,79,Female,None,Low,Lagging,Low,0.9328358,1.2,0,0.8,63
67.12611,92,Female,None,Low,Lagging,Low,1.123595,1.2,0,0.8,64
67.25169,69,Male,None,High,Immediate,Low,0.862069,1,0,0.6,61
67.3072,51,Male,None,Low,Lagging,Low,0.7905138,1.2,0,0.8,67
67.46952,62,Male,None,Medium,Lagging,Low,0.8264462,1.2,0,0.8,65
67.46952,88,Male,None,Low,Lagging,High,1.030928,1.6,0,1.2,61
67.62989,74,Female,None,High,Lagging,Low,0.90009,1.2,0,0.6,67
67.68922,77,Male,None,High,Lagging,Medium,0.9259259,1.2,0,0.8,62
67.82738,31,Female,None,Low,Lagging,Low,0.7107321,1,0,0.6,66
68.10413,55,Male,None,High,Lagging,Low,0.8,1,0,0.6,64
68.55495,79,Female,None,Medium,Immediate,Low,0.9328358,1,0,1,66
69.04578,28,Female,None,Low,Lagging,Low,0.7092199,1.2,0,0.6,64
69.242,47,Female,None,Low,Lagging,Low,0.78125,1,0,0.8,65
69.38944,65,Female,None,Medium,Immediate,Low,0.8354219,1,0,0.8,68
69.56696,21,Female,None,Medium,Lagging,Low,0.7012623,1.2,0,0.6,63
70.34541,48,Male,None,Low,Lagging,Low,0.7874016,1.2,0,0.8,64
70.63171,34,Female,None,Medium,Lagging,Low,0.7215007,1,0,0.6,67
70.63171,72,Male,None,Medium,Lagging,Low,0.8849558,1,0,0.8,70
71.42791,63,Female,None,Medium,Immediate,Low,0.8319467,1.2,0,1.2,65
71.5918,52,Female,None,Medium,Lagging,Low,0.7980846,1.4,0,0.8,64
72.01225,30,Male,None,Low,Lagging,Low,0.7142857,1.2,0,0.8,65
72.11082,56,Female,None,Medium,Lagging,Low,0.8064516,1.2,0,0.8,63
72.34483,26,Male,None,Low,Lagging,Low,0.6968641,1.2,0,0.6,71
72.39042,28,Male,None,Low,Lagging,Low,0.7117438,1,0,0.8,64
72.75053,65,Male,None,Medium,Lagging,Low,0.8333333,1.2,0,0.8,64
73.28975,49,Female,None,Low,Lagging,Low,0.7905138,1.2,0,0.6,64
73.38483,97,Female,None,High,Lagging,High,1.470588,1.4,0,1.2,64
73.91376,30,Female,None,Low,Lagging,Low,0.7117438,1.2,0,0.8,67
74.04953,57,Female,None,Medium,Lagging,Low,0.8116883,1.2,0,0.8,70
74.20974,87,Female,None,Medium,Immediate,Medium,1,1.2,0,1,67
74.30222,76,Male,None,Medium,Lagging,Low,0.9174312,1.2,0,0.6,69
74.47012,59,Male,WheelChair,Low,Lagging,Medium,0.9182736,1.4,0,0.8,69
74.47012,85,Female,None,Low,Lagging,Low,0.9633911,1.4,0,0.6,64
74.94181,37,Male,None,Low,Lagging,Low,0.7575758,1.2,0,0.6,69
75.00393,28,Male,None,Low,Lagging,Low,0.7117438,1,0,0.8,67
76.12536,79,Female,None,Medium,Lagging,Low,0.9328358,1.2,0,0.6,67
76.32738,85,Female,None,High,Lagging,Low,0.9633911,1.2,0,0.8,65
76.94741,94,Male,None,Low,Lagging,Medium,1.162791,1.2,0,0.8,57
77.01695,73,Female,None,Low,Immediate,Low,0.8912656,1.2,0,1.2,63
77.14981,40,Male,None,Medium,Lagging,Low,0.7547169,1,0,0.8,65
77.63192,90,Male,None,Medium,Lagging,Low,1.111111,1.4,0,1,70
77.74988,96,Male,None,High,Lagging,Low,1.265823,1.4,0,0.8,63
77.89887,34,Male,None,Medium,Lagging,High,0.7462686,1.6,0,1.2,66
77.92892,64,Female,WheelChair,Medium,Lagging,Low,0.9298001,1,0,0.6,62
78.43185,71,Female,None,Low,Lagging,Low,0.8741258,1,0,0.8,64
78.45139,70,Male,None,Medium,Lagging,Low,0.8695652,1.2,0,0.8,64
79.28371,32,Female,None,Medium,Lagging,Low,0.7158197,1.2,0,0.8,65
79.93568,47,Male,None,Low,Immediate,Medium,0.78125,1.2,0,1,65
80.1356,68,Male,None,Low,Lagging,Low,0.8547009,1,0,0.8,67
80.21903,92,Female,WheelChair,High,Lagging,Medium,1.248439,1.2,0,0.8,65
80.66969,23,Female,None,Low,Lagging,Low,0.691085,1,0,1,65
80.66969,41,Female,None,Low,Immediate,Low,0.761035,1,0,0.6,68
80.97947,46,Male,None,Medium,Lagging,Low,0.7751938,1,0,0.6,68
81.66531,50,Male,None,Medium,Lagging,Low,0.7843137,1.2,0,0.8,65
81.93188,64,Female,None,Low,Lagging,Low,0.8368201,1,0,0.6,66
82.17887,42,Male,None,Low,Lagging,Low,0.7662836,1,0,0.8,62
82.41191,34,Female,None,Low,Lagging,Low,0.7215007,1.4,0,0.6,67
82.41191,75,Female,None,Medium,Lagging,Low,0.9082652,1.2,0,0.6,67
82.73125,89,Female,None,Low,Immediate,Low,1.02459,1.2,0,1,65
82.82943,93,Female,None,High,Immediate,Medium,1.149425,1.4,0,1,64
82.84489,60,Female,None,Medium,Lagging,Low,0.8130081,1.2,0,1,66
83.03534,21,Female,None,Medium,Lagging,Low,0.7012623,1.4,0,0.8,64
84.08983,25,Female,None,Low,Lagging,Low,0.7017544,1,0,0.8,64
84.17086,83,Male,None,Low,Lagging,Low,0.9803922,1.4,0,0.8,65
84.30529,42,Male,None,Medium,Lagging,Low,0.7662836,1,0,0.8,64
84.52223,57,Female,None,Low,Lagging,Low,0.8116883,1,0,0.8,68
85.22545,68,Female,None,Low,Lagging,Low,0.8547009,1.2,0,0.6,66
85.70743,56,Female,None,Low,Lagging,Medium,0.8064516,1.4,0,1,68
86.22561,82,Male,None,Low,Immediate,Low,0.9708738,1,0,0.6,66
86.40621,93,Male,None,Medium,Lagging,Low,1.149425,1.2,0,1,68
86.64515,29,Male,WheelChair,Low,Lagging,Low,0.7993606,1.2,0,1,63
86.64515,70,Female,None,Low,Immediate,Low,0.8643043,1.2,0,0.8,69
86.95849,74,Female,None,Medium,Lagging,Low,0.90009,1.2,0,0.6,65
87.47719,35,Male,None,Low,Lagging,Low,0.7407407,1.2,0,0.6,71
87.76202,76,Male,None,Low,Lagging,Low,0.9174312,1.2,0,1,67
88.24347,50,Female,None,Low,Lagging,Low,0.7874016,1.4,0,0.8,65
88.34191,51,Male,None,Low,Lagging,Low,0.7905138,1.4,0,0.6,66
88.68326,31,Female,None,Low,Lagging,Low,0.7107321,1,0,0.8,68
89.13059,22,Male,None,Low,Lagging,Low,0.6802721,1.4,0,1,66
89.36443,88,Male,None,Medium,Lagging,Medium,1.030928,1.4,0,1.2,67
91.10303,22,Male,None,Low,Immediate,Low,0.6802721,1,0,0.8,65
91.2672,92,Male,None,Medium,Lagging,Medium,1.136364,1.2,0,0.8,68
91.58707,44,Male,None,Low,Lagging,Low,0.7782102,1.2,0,1,62
92.14986,24,Male,None,Low,Lagging,Low,0.6944444,1,0,0.8,67
92.26799,22,Male,None,Low,Lagging,Low,0.6802721,1.2,0,0.8,65
92.48479,62,Male,None,Low,Lagging,Low,0.8264462,1.2,0,1.2,65
92.65141,62,Female,None,Medium,Lagging,Low,0.8237233,1.2,0,0.8,66
92.70385,99,Male,None,Medium,Lagging,Low,1.315789,1.2,0,0.6,68
92.76807,93,Female,None,High,Lagging,Medium,1.149425,1.4,0,0.8,65
93.07009,70,Male,None,Low,Lagging,Low,0.8695652,1.2,0,0.6,65
93.11861,27,Male,None,Low,Lagging,Low,0.7042254,1.2,0,0.8,68
93.86342,62,Male,None,Medium,Lagging,Low,0.8264462,1.4,0,0.8,65
94.27937,78,Female,None,Medium,Immediate,Medium,0.9276438,1.2,0,1,66
95.10991,86,Male,None,Low,Lagging,Low,1.010101,1.2,0,0.8,65
96.57027,26,Male,None,Low,Lagging,Low,0.6968641,1.2,0,0.8,68
96.7364,83,Female,None,Low,Immediate,High,0.9541985,1.6,0,1.2,66
99.00565,52,Female,None,Low,Lagging,Medium,0.7980846,1.4,0,1.2,66
99.4361,87,Female,None,Low,Lagging,Medium,1,1.2,0,1.2,64
99.47625,81,Female,None,Low,Lagging,Low,0.9433963,1,0,1,65
99.85901,99,Female,None,Medium,Lagging,Low,1.785714,1.2,0,0.6,67
101.2095,39,Male,None,Low,Lagging,Low,0.7751938,1.2,0,1,66
105.6605,58,Male,None,Low,Lagging,Low,0.8196721,1.2,0,1,62
107.7847,85,Female,None,Low,Lagging,Low,0.9633911,1,0,0.8,67
109.6871,94,Female,None,Low,Lagging,Low,1.176471,1.2,0,1,64
111.7584,67,Female,None,Low,Lagging,Medium,0.8474576,1.4,0,1.2,66
117.0519,98,Female,None,Low,Lagging,Low,1.587302,1.2,0,1,67
118.0117,42,Male,None,Low,Lagging,Low,0.7662836,1.2,0,0.8,66
120.8775,29,Male,None,Low,Lagging,Medium,0.7194245,1.4,0,1.2,66
120.9433,83,Male,None,Low,Immediate,Low,0.9803922,1,0,0.8,70
122.7774,50,Male,WakingStick,Low,Lagging,Low,0.922722,1.2,0,0.8,64
124.3671,32,Female,None,Low,Lagging,High,0.7158197,1.6,0,1.2,69
126.6392,91,Male,None,Low,Immediate,Low,1.123595,1,0,0.8,69
134.0369,72,Female,None,Low,Lagging,Low,0.8833923,1.2,0,0.8,64
135.3098,61,Male,None,Low,Lagging,Low,0.8196721,1,0,0.6,64
135.3379,57,Female,None,Low,Lagging,Low,0.8116883,1.2,0,0.6,66
136.1573,63,Female,None,Low,Lagging,Low,0.8319467,1.2,0,1,65
138.022,99,Male,None,Low,Lagging,Low,1.315789,1,0,0.6,64
138.8372,80,Male,None,Low,Lagging,Low,0.952381,1,0,0.8,64
138.9595,59,Male,None,Low,Immediate,Low,0.8264462,1,0,1,66
142.3356,99,Female,WheelChair,Low,Immediate,High,1.984127,1.4,0,1,66
144.4422,71,Female,None,Low,Lagging,Low,0.8741258,1.2,0,1,62
149.4271,93,Female,None,Low,Lagging,Low,1.149425,1.2,0,0.8,66
157.3448,80,Female,WheelChair,Medium,Lagging,Medium,1.041341,1.6,0,1.2,67
159.379,95,Female,None,Low,Immediate,Low,1.25,1,0,1,66
160.3092,98,Female,None,Low,Lagging,High,1.587302,1.6,0,1,63
161.1335,87,Male,None,Low,Lagging,Low,1.020408,1,0,1,66
161.8236,88,Female,None,Low,Lagging,Low,1.01833,1.2,0,0.8,69
162.8706,99,Female,None,Low,Immediate,Low,1.785714,1.2,0,0.8,65
167.6464,43,Male,None,Low,Lagging,Low,0.7722008,1.4,0,1,68
192.9936,99,Female,None,Low,Lagging,Medium,1.785714,1.2,0,1.2,68
199.072,92,Male,None,Low,Lagging,High,1.136364,1.6,0,1.4,63
