Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
57.62675,35,Male,WheelChair,High,Lagging,High,0.8230453,2,1.866379,1.5,32
58.20105,45,Male,None,Medium,Lagging,Low,0.7692308,2.75,2.411017,2.25,31
59.14295,97,Male,None,High,Lagging,Low,1.282051,2.75,2.495834,2,31
59.14295,75,Female,None,Low,Immediate,Low,0.9082652,2.75,2.141666,2,31
59.14295,55,Male,None,Medium,Immediate,Low,0.8,2.75,2.279167,2.25,32
59.64791,43,Female,None,Low,Immediate,Low,0.7727975,2.75,2.229167,1.5,30
59.64791,64,Female,None,High,Lagging,High,0.8368201,2.25,1.991667,1.75,33
59.95121,24,Male,None,Medium,Lagging,Low,0.6944444,2.75,2.3875,1.5,32
59.95121,83,Female,None,High,Lagging,High,0.9541985,2.25,1.525,2.25,32
62.06249,89,Female,None,Low,Immediate,Low,1.02459,3,2.392857,2.75,33
62.06249,42,Female,None,High,Lagging,Low,0.7639419,2.75,2.317461,2,30
62.06249,45,Female,None,High,Lagging,Low,0.7722008,2.75,2.365079,2,30
62.06249,38,Female,None,Low,Lagging,Low,0.7204611,2.5,2.293651,2.25,33
62.06249,77,Female,None,High,Lagging,Low,0.9225093,2.75,2.353174,2.25,30
62.06249,62,Female,WheelChair,Low,Lagging,Low,0.915248,3,2.329365,2.25,31
62.06249,62,Male,None,High,Lagging,High,0.8264462,2.25,1.873016,1.75,31
62.06249,67,Female,None,Medium,Lagging,Low,0.8474576,3,2.492063,1.75,31
62.06249,73,Female,None,Low,Lagging,Low,0.8912656,2.75,2.261905,1.5,33
62.06249,87,Female,None,High,Lagging,Low,1,2.75,2.126984,1.5,31
62.06249,76,Male,None,High,Lagging,Medium,0.9174312,2.25,1.984127,2,31
62.06249,72,Female,None,Low,Lagging,Low,0.8833923,3,2.503968,2.75,30
63.30415,57,Female,None,Low,Lagging,Low,0.8116883,2.5,2.191406,2,32
63.30415,66,Female,None,Medium,Lagging,Medium,0.8403361,2.75,2.199219,2,31
63.30415,92,Female,None,High,Lagging,Low,1.123595,3,2.175781,2.25,32
63.30415,63,Female,None,Low,Lagging,Low,0.8319467,2.5,2.128906,2.5,32
64.22841,33,Female,WakingStick,Medium,Lagging,High,0.8476012,2.25,1.757692,1.5,31
64.22841,86,Female,None,Low,Lagging,Medium,0.9803922,2.5,1.903847,2,31
64.22841,41,Male,None,Medium,Lagging,Low,0.7604563,2.75,2.315384,2.5,33
64.80972,91,Female,None,Low,Lagging,Low,1.086957,2.75,2.373077,1.75,33
64.80972,54,Male,None,High,Lagging,Low,0.8097166,2.25,1.988461,2.25,32
65.48718,54,Male,None,Low,Lagging,Low,0.8097166,2.75,2.113636,2.25,32
65.48718,36,Female,None,High,Lagging,Low,0.7194245,3,2.560606,2,30
65.98061,29,Male,None,High,Immediate,Medium,0.7194245,2.5,2.155303,1.75,31
66.30327,44,Female,None,High,Lagging,Medium,0.7806401,2.75,2.421641,2.25,32
66.30327,90,Male,None,Low,Immediate,Low,1.111111,2.75,2.041044,2,33
66.30327,23,Male,WakingStick,Low,Lagging,Low,0.8085709,2.5,2.246269,1.75,30
66.65546,25,Female,None,High,Lagging,Low,0.7017544,2.75,2.242537,2,30
66.65546,55,Female,None,Low,Immediate,Medium,0.8,2.5,1.828358,1.75,32
66.65546,48,Female,None,Medium,Lagging,Low,0.7849293,2.5,2.182836,2.5,31
67.22831,32,Female,None,Low,Lagging,High,0.7158197,2.25,1.727941,1.25,32
67.6639,24,Male,None,Low,Lagging,Medium,0.6944444,2.75,2.154412,2.25,31
67.6639,67,Male,None,High,Lagging,Low,0.8474576,2.75,2.327205,2.5,32
67.94341,76,Male,None,Medium,Immediate,Low,0.9174312,2.75,2.319852,2.25,33
68.16312,55,Male,None,Medium,Lagging,Low,0.8,3,2.626812,2,31
68.16312,89,Male,None,Low,Lagging,Low,1.041667,3,2.431159,2.25,30
68.4996,38,Female,None,Low,Lagging,Low,0.7204611,2.75,2.134058,2.5,30
68.4996,28,Female,None,Low,Lagging,High,0.7092199,2.25,1.855072,2,30
69.05078,62,Male,None,Medium,Immediate,Medium,0.8264462,2.5,1.9,1.75,31
69.05078,25,Female,None,Medium,Lagging,Low,0.7017544,2.75,2.207143,2,32
69.58878,29,Male,None,High,Lagging,Low,0.7194245,3,2.421429,2,29
69.58878,28,Male,None,High,Lagging,High,0.7117438,2.25,1.742857,1.5,32
69.58878,73,Male,None,Medium,Immediate,Low,0.8928571,3,2.425,2.75,32
70.00219,72,Male,None,High,Lagging,Medium,0.8849558,2.5,2.014286,2.25,32
70.3166,76,Female,None,Low,Lagging,Low,0.9149131,2.5,2.264085,2,33
72.14377,69,Female,None,High,Immediate,Low,0.8605852,2.75,2.24315,2,32
72.14377,82,Female,None,High,Immediate,Low,0.9487666,3,2.458905,2.25,32
72.14377,78,Male,None,Medium,Lagging,Low,0.9345794,3,2.688356,3,33
72.14377,49,Female,WakingStick,Medium,Lagging,Low,0.9300163,2.5,2.212329,2.5,29
72.14377,37,Female,None,Medium,Lagging,Low,0.7183908,3,2.356164,2.25,32
72.14377,61,Male,None,Low,Lagging,Low,0.8196721,2.75,2.109589,2.75,32
72.14377,79,Male,None,Low,Lagging,Low,0.9433963,2.75,2.318493,2.5,32
72.14377,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.130137,2.25,33
72.14377,85,Male,None,Medium,Immediate,Medium,1,2.25,1.726027,2.25,32
72.14377,54,Female,None,High,Lagging,Low,0.8084074,2.75,2.400685,2.75,33
72.9677,24,Female,None,High,Lagging,Low,0.7062147,2.75,2.445205,2.5,29
73.64257,36,Male,None,Low,Lagging,Low,0.7490637,3,2.331082,2.5,31
73.64257,75,Male,None,High,Lagging,Low,0.9090909,2.75,2.29054,2.25,33
74.09528,74,Female,None,Medium,Lagging,Low,0.90009,2.75,2.223333,2,29
74.09528,93,Female,None,High,Lagging,High,1.149425,2.25,1.77,2,32
74.51522,57,Female,None,High,Lagging,Low,0.8116883,2.75,2.316667,2.25,32
75.08061,57,Male,None,Medium,Immediate,Low,0.8130081,2.75,2.180921,1.5,33
75.08061,69,Female,None,Low,Lagging,Medium,0.8605852,2.5,1.960526,1.75,30
75.08061,43,Female,None,Medium,Immediate,Low,0.7727975,2.75,2.151316,2.5,31
75.78171,27,Male,None,Low,Immediate,Medium,0.7042254,2.75,2.243421,1.5,32
75.78171,24,Male,None,Medium,Lagging,Low,0.6944444,2.75,2.085527,2.25,31
75.78171,73,Male,None,High,Lagging,High,0.8928571,2.5,1.950658,1.75,33
75.98137,52,Female,WakingStick,Medium,Immediate,Medium,0.9389231,2.5,1.911184,1.25,31
76.99573,31,Female,None,Low,Lagging,Low,0.7107321,2.75,2.428571,2.25,32
77.3553,65,Male,None,Low,Lagging,Low,0.8333333,3,2.532051,2.25,30
77.3553,71,Female,None,High,Lagging,Low,0.8741258,2.75,2.25641,2,32
77.3553,58,Male,None,Medium,Lagging,Low,0.8196721,2.75,2.275641,2.25,31
77.3553,85,Female,None,Low,Lagging,Low,0.9633911,2.5,2.070513,2.5,30
77.70537,92,Male,None,Medium,Lagging,Low,1.136364,3,2.467948,2.5,32
78.0218,47,Female,None,Medium,Lagging,High,0.78125,2.5,1.980769,1.75,31
78.0218,27,Male,None,High,Lagging,Low,0.7042254,2.75,2.253205,2.25,32
78.38723,79,Male,None,Low,Lagging,Low,0.9433963,2.75,2.582278,2.25,30
78.38723,26,Male,WheelChair,High,Lagging,Low,0.7742935,3,2.496835,2.25,33
79.31747,55,Female,None,Medium,Lagging,Low,0.8,2.5,2.128125,2.25,31
79.31747,58,Female,None,High,Lagging,Low,0.8156607,3,2.446875,2.75,32
79.62023,36,Male,None,Low,Immediate,Low,0.7490637,3,2.237499,1.75,30
79.95169,94,Female,None,Low,Lagging,Low,1.176471,2.75,2.290123,2.25,31
80.46184,89,Female,None,Medium,Lagging,Low,1.02459,2.75,2.17284,1.75,31
80.46184,65,Male,None,Medium,Lagging,Medium,0.8333333,2.25,1.743903,2.25,32
82.62453,22,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.325302,2.75,32
82.62453,87,Male,None,Low,Immediate,Low,1.020408,2.75,2.271085,2.25,29
82.62453,29,Male,None,Low,Lagging,Medium,0.7194245,2.5,1.936747,2,33
82.62453,36,Male,None,Low,Lagging,Medium,0.7490637,2.25,1.813253,2.25,31
82.62453,87,Female,None,High,Lagging,Low,1,2.75,2.277108,2.5,32
82.62453,69,Male,None,Low,Lagging,Low,0.862069,2.5,2.216867,2,31
82.62453,77,Male,None,Medium,Lagging,High,0.9259259,2,1.686747,1,31
82.62453,37,Female,None,Low,Immediate,Low,0.7183908,3,2.240963,2.25,31
83.80956,66,Male,None,Medium,Lagging,Low,0.8403361,2.5,2.0625,1.5,32
83.80956,88,Female,None,Medium,Lagging,Low,1.01833,3,2.392857,2.5,31
83.80956,22,Female,None,High,Lagging,Low,0.7042254,3,2.449405,2.75,32
83.80956,85,Male,None,Low,Immediate,Low,1,2.75,1.961309,1.75,30
84.39161,70,Female,None,Medium,Lagging,Low,0.8643043,3,2.685294,2.75,32
84.39161,71,Female,None,High,Lagging,Low,0.8741258,2.75,2.182353,1.75,33
84.39161,59,Female,None,Low,Lagging,Low,0.8223684,2.75,2.155882,2.5,31
84.39161,33,Female,None,Low,Lagging,Low,0.7204611,3,2.447058,2.25,31
84.39161,82,Female,None,Low,Lagging,Low,0.9487666,2.75,2.211765,1.5,30
85.03817,77,Female,None,Medium,Lagging,Medium,0.9225093,2.5,1.953489,2.5,33
85.03817,33,Female,WheelChair,High,Immediate,Low,0.8005123,2.75,2.31686,2.5,33
85.48346,59,Male,None,Medium,Lagging,Low,0.8264462,2.75,2.325582,2,30
85.70537,22,Female,None,Medium,Immediate,Low,0.7042254,3,2.494187,2.5,32
85.70537,94,Male,None,High,Lagging,Low,1.162791,2.75,2.180233,1.5,31
85.92296,67,Female,None,Low,Lagging,Low,0.8474576,2.5,2.209302,2.25,30
86.20358,74,Female,None,High,Lagging,Low,0.90009,2.75,2.356322,2,31
86.5629,82,Female,WakingStick,High,Lagging,Medium,1.116196,2.5,2.140805,2.25,30
86.5629,41,Male,None,Low,Lagging,Low,0.7604563,3,2.600575,2.75,31
87.0864,25,Male,None,Medium,Lagging,Low,0.6896551,3,2.477273,2.25,32
87.0864,53,Male,None,High,Lagging,Low,0.8032128,2.75,2.125,2,31
87.0864,80,Male,None,Medium,Immediate,Medium,0.952381,2.5,1.8125,1.75,30
87.56886,48,Male,None,Low,Lagging,High,0.7874016,2,1.602273,1.75,30
88.33717,67,Female,WakingStick,Medium,Immediate,Low,0.9970091,3,2.365169,2.25,31
88.33717,49,Male,WheelChair,High,Lagging,High,0.8818343,2.5,1.960674,1.5,33
88.96074,50,Male,None,Low,Lagging,Low,0.7843137,3,2.64045,2.5,28
89.24218,98,Female,None,Medium,Lagging,Low,1.587302,3,2.111112,2,31
89.24218,26,Female,None,High,Lagging,Low,0.7042254,2.75,2.466666,2,32
89.91872,79,Female,None,High,Immediate,Low,0.9328358,2.75,2.03611,2.75,32
91.63641,87,Male,None,High,Lagging,Low,1.020408,2.5,2.065217,1.75,30
91.63641,51,Female,None,Medium,Lagging,Low,0.7936508,2.75,2.383152,2,31
91.63641,55,Male,None,Low,Lagging,Low,0.8,3,2.657609,2.25,32
91.63641,80,Male,None,Medium,Lagging,Low,0.952381,3,2.326087,2,31
91.63641,73,Male,None,Medium,Lagging,Low,0.8928571,2.75,2.285327,2,33
92.31647,69,Male,None,Medium,Lagging,Medium,0.862069,2.75,2.126344,2,31
92.31647,56,Female,None,Medium,Lagging,Low,0.8064516,2.5,2.196237,1.5,30
92.84661,77,Female,None,Low,Lagging,Low,0.9225093,2.5,2.123657,2.25,31
92.84661,25,Male,None,Low,Lagging,High,0.6896551,2,1.706989,2,32
92.84661,26,Female,None,Medium,Lagging,Medium,0.7042254,2.5,2.016129,1.5,33
93.52839,54,Female,None,Low,Lagging,Low,0.8084074,3,2.382979,2.25,33
93.52839,20,Female,None,Low,Lagging,Low,0.6993007,2.5,2.178191,2.25,32
94.85477,66,Female,None,Low,Lagging,High,0.8403361,2.25,1.815789,1.75,31
95.28751,72,Female,None,High,Lagging,Low,0.8833923,2.75,2.330729,2.75,28
95.28751,39,Male,None,High,Lagging,Low,0.7751938,3,2.632813,2,29
95.59081,92,Female,None,High,Lagging,Low,1.123595,2.75,2.276043,2,30
95.87466,55,Male,None,Medium,Lagging,Low,0.8,2.75,2.377604,2.5,30
96.23119,30,Male,None,Medium,Lagging,Low,0.7142857,2.75,2.268041,2.75,32
97.50735,35,Male,None,Low,Lagging,Low,0.7407407,3,2.433674,2,30
98.03072,29,Male,None,Low,Immediate,Low,0.7194245,2.75,2.221938,2.5,32
98.51501,81,Male,None,Low,Lagging,Low,0.9615385,2.75,2.217172,2,30
99.20193,27,Male,None,High,Lagging,Low,0.7042254,2.75,2.31,2.5,32
99.52381,95,Female,None,Medium,Lagging,Low,1.25,2.75,2.335,2,31
100.213,84,Male,None,Low,Lagging,Low,0.990099,2.75,2.247524,2,31
102.6236,57,Female,None,Low,Lagging,Medium,0.8116883,2.75,2.048544,1.75,31
102.6236,35,Male,None,Low,Lagging,Low,0.7407407,3,2.351942,2.5,31
104.363,75,Male,None,Medium,Lagging,Low,0.9090909,2.5,2.114286,2.25,29
104.9991,64,Male,None,Medium,Lagging,Low,0.8403361,2.5,2.102381,2.5,29
106.1326,93,Female,None,Medium,Immediate,Low,1.149425,3,2.31542,2,33
106.1326,80,Male,None,High,Lagging,Low,0.952381,2.75,2.511682,2.25,32
106.437,20,Female,None,Low,Lagging,Medium,0.6993007,2.75,2.058412,2,31
106.437,92,Female,None,Medium,Lagging,Low,1.123595,2.75,2.226636,2.75,33
107.4947,32,Male,None,Low,Lagging,Low,0.729927,3,2.574074,2.5,33
108.4868,50,Female,None,Low,Lagging,High,0.7874016,2.25,1.619266,1,32
108.8244,24,Male,None,Low,Lagging,Low,0.6944444,2.5,2.149082,2,30
108.8244,50,Female,None,Medium,Lagging,Low,0.7874016,2.75,2.309633,2.5,33
110.2489,47,Male,WheelChair,High,Immediate,Medium,0.8680556,2.5,2.004505,1.75,30
110.2489,94,Female,None,High,Lagging,Low,1.176471,2.75,2.220721,1.75,32
111.2913,63,Female,None,Low,Lagging,Low,0.8319467,3,2.285714,2,31
111.2913,50,Male,None,Medium,Lagging,Low,0.7843137,3,2.366071,2.25,30
111.2913,65,Female,None,Low,Lagging,Medium,0.8354219,2.25,1.977678,2.25,32
111.2913,49,Female,None,Low,Lagging,Low,0.7905138,2.75,2.276786,2,32
112.2474,34,Female,None,Low,Lagging,Low,0.7215007,2.5,2.232301,2.5,32
112.2474,73,Male,None,Low,Lagging,Medium,0.8928571,2.25,1.838495,1.75,31
114.4262,35,Female,None,Low,Immediate,Medium,0.723589,2.75,2.306522,2.25,32
114.4262,63,Male,None,Medium,Lagging,Low,0.8333333,2.75,2.345652,2.25,33
115.7308,67,Male,WheelChair,Medium,Lagging,Medium,0.9416196,2.75,2.299569,2.25,32
116.6776,65,Female,None,Medium,Lagging,Low,0.8354219,3,2.735043,3,33
116.6776,89,Male,None,Low,Lagging,Medium,1.041667,2.75,2.264957,2.25,30
117.4258,31,Female,None,Low,Lagging,Low,0.7107321,2.75,2.514831,2.5,32
120.934,87,Female,None,Low,Lagging,Medium,1,2.25,1.971074,2,33
120.934,66,Female,None,High,Lagging,Low,0.8403361,3,2.450413,2.25,32
122.1955,63,Male,None,Low,Lagging,Low,0.8333333,2.75,2.156503,2,32
122.9004,55,Female,None,Low,Immediate,Low,0.8,2.5,1.989837,2,33
125.4421,89,Female,None,High,Lagging,Low,1.02459,2.75,2.196429,2.25,30
125.6284,64,Female,None,High,Lagging,Low,0.8368201,2.75,2.311508,1.5,31
126.9469,37,Male,None,Low,Lagging,High,0.7575758,2.5,1.90748,2,32
127.3905,69,Male,None,High,Lagging,High,0.862069,2.5,2.074219,2.5,31
128.5045,88,Male,None,High,Immediate,Medium,1.030928,2.75,2.455426,2.25,29
129.996,99,Male,None,Low,Lagging,Low,1.315789,2.5,2.128846,2,32
135.6827,32,Male,None,High,Lagging,Low,0.729927,2.75,2.295956,2.25,31
136.3705,59,Male,None,Low,Lagging,Low,0.8264462,2.75,2.322993,2,32
137.0514,28,Male,None,Low,Lagging,Low,0.7117438,3,2.393116,2.25,30
137.0514,59,Male,None,High,Lagging,Low,0.8264462,3,2.567029,2.5,33
139.3508,79,Male,None,High,Lagging,Low,0.9433963,2.75,2.392856,2,31
141.6842,48,Male,None,Medium,Immediate,Low,0.7874016,3,2.549296,3,32
141.6842,38,Male,None,Low,Lagging,Low,0.7662836,3,2.559859,3,31
143.4092,41,Female,None,Low,Lagging,High,0.761035,2.5,1.921875,2.5,32
143.4092,72,Female,None,Medium,Lagging,Low,0.8833923,3,2.331597,2.5,30
144.4902,48,Female,None,Low,Lagging,Medium,0.7849293,2.75,2.317241,2,33
145.3256,41,Male,None,Low,Lagging,Medium,0.7604563,2.75,2.385274,2,32
145.8266,77,Female,None,High,Lagging,Low,0.9225093,2.75,2.381849,2.25,31
146.7519,83,Female,WakingStick,Low,Lagging,Low,1.122586,2.75,2.22449,2.5,31
151.1076,88,Male,None,Medium,Lagging,Low,1.030928,3,2.360198,1.75,32
151.1076,26,Male,None,High,Lagging,Low,0.6968641,3,2.59704,3,33
151.6256,55,Male,None,High,Lagging,Low,0.8,3,2.550987,1.5,33
152.499,81,Female,None,High,Lagging,Low,0.9433963,2.75,2.344771,2,32
153.3114,90,Female,None,Low,Lagging,Low,1.052632,2.75,2.27435,2.25,31
153.7926,53,Female,None,Low,Lagging,Low,0.8038585,2.75,2.081169,1.5,31
154.739,71,Female,None,Low,Lagging,Low,0.8741258,2.75,2.050001,2.25,31
154.739,50,Female,None,Low,Immediate,Low,0.7874016,2.75,2.030645,1.75,32
154.739,39,Male,None,Low,Lagging,Low,0.7751938,3,2.490322,2.5,33
156.1537,23,Female,None,Low,Immediate,Low,0.691085,3,2.566879,2.25,33
158.4525,88,Male,None,Medium,Lagging,Low,1.030928,2.75,2.35849,2,33
158.6583,33,Male,None,Low,Lagging,Low,0.7380074,3,2.422957,2.5,32
159.8052,79,Female,None,Low,Lagging,Medium,0.9328358,2.5,2.009375,1.75,33
160.281,50,Male,None,Low,Lagging,Low,0.7843137,3,2.237577,2,32
160.9252,70,Female,None,High,Lagging,Low,0.8643043,3,2.715838,2.5,33
160.9252,33,Male,None,Low,Lagging,Low,0.7380074,3,2.458074,2.25,31
161.5792,94,Female,None,Low,Lagging,Low,1.176471,2.75,2.155864,2.25,32
165.434,21,Female,None,Low,Lagging,Low,0.7012623,3,2.74247,2.5,33
172.0135,90,Male,None,Medium,Lagging,Low,1.111111,3,2.332849,2,31
173.5862,97,Male,None,Low,Lagging,High,1.282051,2.25,1.704023,1.5,33
174.1984,74,Female,None,Medium,Lagging,Low,0.90009,2.75,2.381429,2.5,32
174.1984,77,Female,None,High,Lagging,Low,0.9225093,2.75,2.394286,2,32
175.0011,54,Female,None,Low,Lagging,Medium,0.8084074,2.75,2.145715,1.75,30
176.1239,45,Female,None,Low,Lagging,Low,0.7722008,2.75,2.289548,2.25,31
178.439,91,Male,None,Low,Lagging,Low,1.123595,2.75,1.879888,2.25,32
178.439,58,Female,None,Low,Lagging,Medium,0.8156607,2.75,2.139664,2,33
184.8851,29,Female,None,Medium,Lagging,Medium,0.7168459,2.75,2.317568,2.25,32
185.3824,69,Female,None,Low,Immediate,Low,0.8605852,3,2.662634,2.75,31
187.6863,95,Male,None,Low,Lagging,High,1.25,2.5,1.718085,1.75,31
187.6863,93,Male,None,Low,Immediate,Low,1.149425,3,2.469415,2.25,32
190.5988,50,Male,None,Low,Lagging,Low,0.7843137,3,2.382198,2.25,31
191.1013,45,Female,None,Low,Immediate,Low,0.7722008,3,2.481771,2.75,29
201.3754,67,Female,None,Low,Lagging,Low,0.8474576,2.75,2.32797,2.5,32
201.3754,25,Female,None,Low,Lagging,Medium,0.7017544,2.75,2.19802,2.5,31
201.3754,63,Female,None,High,Lagging,Low,0.8319467,3,2.603961,3,30
204.9839,93,Male,None,Low,Lagging,Low,1.149425,2.75,2.140243,2,30
211.3014,88,Male,None,Low,Lagging,Low,1.030928,3,2.443396,2.25,28
211.3014,97,Female,None,High,Lagging,Low,1.470588,3,2.429245,2.25,29
212.1154,35,Male,None,Low,Lagging,Low,0.7407407,3,2.645541,2.5,30
214.0878,28,Female,None,Medium,Lagging,Low,0.7092199,3,2.700001,2.75,33
215.2167,94,Male,None,Low,Lagging,Low,1.162791,2.75,2.289352,2,32
217.5094,61,Female,None,Low,Lagging,Medium,0.8223684,2.75,2.302751,2.25,33
219.3146,91,Male,None,Low,Lagging,Low,1.123595,2.75,2.270455,2,32
221.5213,29,Female,None,Low,Lagging,Medium,0.7168459,2.75,2.379504,2.25,30
223.5023,56,Male,None,Low,Lagging,Low,0.8064516,3,2.344865,2,30
231.8768,49,Male,None,Medium,Lagging,Low,0.7936508,2.75,2.296337,2,31
237.9774,42,Female,None,Medium,Lagging,Low,0.7639419,3,2.79622,2.5,32
238.8658,81,Male,None,Medium,Lagging,Low,0.9615385,3,2.683055,2.5,31
243.1193,26,Male,None,Low,Lagging,Low,0.6968641,3,2.402664,2.25,32
249.0999,32,Female,WheelChair,Low,Lagging,Low,0.7953552,3,2.558,2.25,29
255.0829,26,Male,None,Medium,Lagging,Low,0.6968641,2.75,2.355468,2,30
262.7563,73,Female,None,Low,Lagging,Low,0.8912656,3,2.318441,2.25,32
279.3154,98,Female,WheelChair,Low,Lagging,High,1.763669,2.5,2.006249,2,32
290.2513,80,Female,None,Low,Lagging,Low,0.9372071,3,2.626288,2.5,31
