UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
262,31.307,20,Female,None,Medium,Immediate,Low,0.6993007,2.5,Infinity,2,33
181,31.307,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,Infinity,2,37
131,32.06364,34,Male,None,Low,Immediate,Low,0.7462686,2.5,Infinity,2,36
266,32.35754,26,Female,None,High,Immediate,Low,0.7042254,2.5,Infinity,2.25,36
298,32.80756,23,Female,None,Low,Immediate,Low,0.691085,2.5,Infinity,2.5,35
239,32.87871,33,Female,None,High,Lagging,Low,0.7204611,2.75,Infinity,2.25,36
116,33.05082,52,Female,None,Medium,Immediate,Low,0.7980846,2.75,Infinity,2.25,37
112,33.72261,20,Female,WheelChair,Medium,Immediate,Low,0.7770008,2.5,Infinity,2.25,36
313,34.05676,32,Female,None,High,Lagging,Low,0.7158197,2.75,Infinity,1.75,35
73,34.05676,20,Male,None,High,Immediate,Low,0.6666667,2.75,Infinity,2.5,37
245,34.34972,33,Male,None,High,Immediate,Low,0.7380074,2.5,Infinity,2.25,36
38,34.34972,20,Female,None,Medium,Lagging,Low,0.6993007,3,Infinity,2.25,35
278,34.97944,20,Male,None,High,Immediate,Low,0.6666667,2.5,Infinity,2.25,36
294,35.8121,21,Female,None,Medium,Immediate,Low,0.7012623,2.5,Infinity,1.75,37
233,36.46499,52,Female,None,High,Lagging,Low,0.7980846,2.5,Infinity,2.25,37
33,36.55184,50,Female,None,Medium,Lagging,Low,0.7874016,3,Infinity,2.5,34
332,36.80893,20,Male,None,Medium,Lagging,Medium,0.6666667,2.25,Infinity,2.25,34
335,36.97312,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2.5,34
273,37.13226,59,Male,None,High,Immediate,Low,0.8264462,2.5,Infinity,2.25,34
251,37.2289,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,Infinity,2.5,36
352,37.71721,31,Male,None,Low,Lagging,Low,0.7220216,2.25,Infinity,1.75,34
11,37.80348,46,Female,None,Medium,Lagging,Low,0.7794232,2.75,Infinity,1.75,36
297,37.97747,40,Male,None,High,Immediate,High,0.7547169,2.25,Infinity,2.25,36
355,38.43056,30,Female,None,High,Lagging,Medium,0.7117438,2.75,Infinity,2,36
329,38.50855,20,Female,None,High,Lagging,Low,0.6993007,3,Infinity,2.75,36
304,38.59542,20,Male,None,High,Lagging,Medium,0.6666667,2.5,Infinity,1.75,33
275,38.69234,21,Female,WheelChair,High,Immediate,Low,0.7791803,2.5,Infinity,2.5,36
224,39.60968,20,Female,None,High,Lagging,Low,0.6993007,3,Infinity,2.5,35
144,39.68881,48,Male,None,High,Immediate,Medium,0.7874016,2.5,Infinity,2,36
85,39.92677,20,Male,None,High,Lagging,Low,0.6666667,3,Infinity,2.25,34
34,40.01684,41,Male,WheelChair,Medium,Lagging,Low,0.8449514,3,Infinity,2.25,36
253,40.31548,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2,34
340,40.31548,46,Female,None,Low,Lagging,High,0.7794232,2.25,Infinity,1.5,37
373,41.04632,27,Female,None,Low,Lagging,Low,0.7072136,2.75,Infinity,2.25,33
282,41.04632,20,Female,None,High,Immediate,Low,0.6993007,2.5,Infinity,2.25,36
322,41.04632,20,Male,None,Low,Lagging,Low,0.6666667,2.5,Infinity,2.25,35
326,41.16021,38,Female,None,High,Lagging,Medium,0.7204611,2.5,Infinity,1.75,34
10,41.16021,22,Female,None,Low,Lagging,Low,0.7042254,2.75,Infinity,2,35
240,41.34333,20,Male,None,High,Lagging,Low,0.6666667,2.75,Infinity,2,37
361,41.51122,20,Female,None,High,Lagging,Low,0.6993007,3,Infinity,2.25,33
327,41.83473,20,Female,None,Low,Lagging,Low,0.6993007,3,Infinity,2.25,35
271,42.08282,20,Male,None,Low,Immediate,Low,0.6666667,2.25,Infinity,2,35
368,42.33754,20,Female,None,Medium,Lagging,High,0.6993007,2.25,Infinity,2.25,36
122,42.61263,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2,35
317,43.06986,20,Male,None,Medium,Lagging,Medium,0.6666667,2.5,Infinity,1.25,35
9,43.25575,72,Male,None,High,Lagging,Low,0.8849558,2.75,Infinity,1.75,33
108,43.62374,37,Male,None,High,Lagging,Low,0.7575758,2.75,Infinity,2.5,34
141,43.69693,20,Male,None,High,Lagging,Medium,0.6666667,2.5,Infinity,1.25,36
126,44.03139,45,Female,None,Low,Lagging,High,0.7722008,2.5,Infinity,2,34
314,44.44643,30,Male,None,High,Lagging,Medium,0.7142857,2.25,Infinity,1.75,34
214,44.79464,20,Male,None,Low,Immediate,Low,0.6666667,2.5,Infinity,2.5,33
246,45.29903,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2.25,35
104,45.29903,29,Male,None,Low,Immediate,Low,0.7194245,3,Infinity,2.5,37
82,46.04171,20,Male,None,High,Immediate,Low,0.6666667,3,Infinity,2,36
103,46.29712,37,Female,None,Low,Lagging,Low,0.7183908,2.75,Infinity,2,36
263,46.64499,50,Female,None,High,Immediate,Medium,0.7874016,2.25,Infinity,2,33
127,46.80045,74,Male,None,Medium,Lagging,Low,0.9009009,3,Infinity,2,35
285,47.22491,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2.25,36
376,47.29911,20,Male,None,Medium,Lagging,Medium,0.6666667,2.25,Infinity,2,36
6,47.71566,40,Male,None,High,Lagging,Low,0.7547169,2.75,Infinity,2.25,35
359,47.89644,20,Male,None,Medium,Lagging,High,0.6666667,2,Infinity,1.75,34
369,48.31532,20,Male,WheelChair,Medium,Lagging,High,0.7407407,2.25,Infinity,1.75,36
211,48.37946,35,Male,None,High,Immediate,Low,0.7407407,2.75,Infinity,2.25,35
92,48.72811,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2.75,35
220,48.90456,57,Female,None,Low,Lagging,Low,0.8116883,3,Infinity,2,34
41,49.06585,20,Male,None,High,Lagging,Low,0.6666667,2.75,Infinity,2.25,37
312,49.06585,20,Male,None,Low,Lagging,High,0.6666667,2,Infinity,1.5,34
155,49.65742,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2,35
19,49.74646,59,Male,None,Medium,Lagging,Medium,0.8264462,2.5,Infinity,2.25,37
78,49.74646,20,Female,None,High,Lagging,High,0.6993007,2.5,Infinity,2,35
350,50.08178,20,Male,None,Low,Immediate,Low,0.6666667,2.75,Infinity,2.25,32
184,50.08178,23,Female,None,Medium,Lagging,Low,0.691085,2.75,Infinity,1.5,34
345,50.32879,38,Male,None,High,Lagging,Low,0.7662836,2.75,Infinity,2,36
14,50.91508,71,Female,None,Medium,Lagging,Low,0.8741258,2.75,Infinity,1.75,32
341,50.91508,20,Male,None,Medium,Lagging,Low,0.6666667,2.25,Infinity,1.5,35
123,50.91508,52,Female,WheelChair,Low,Lagging,Low,0.8867607,3,Infinity,2.5,37
229,51.27285,65,Female,None,High,Lagging,Low,0.8354219,2.75,Infinity,2.75,34
42,51.34725,46,Male,None,Medium,Lagging,Low,0.7751938,3,Infinity,2.25,36
344,51.42307,24,Female,None,Medium,Lagging,Medium,0.7062147,2.25,Infinity,2,33
77,51.52362,23,Male,None,High,Lagging,Low,0.6872852,2.75,Infinity,2.5,35
296,51.69317,27,Female,None,Low,Lagging,Low,0.7072136,2.5,Infinity,1.75,37
29,52.42237,57,Male,None,High,Lagging,Low,0.8130081,3,Infinity,1.75,36
236,53.08376,20,Female,None,Low,Lagging,Medium,0.6993007,2.75,Infinity,1.75,35
119,53.08376,51,Female,None,Medium,Lagging,Low,0.7936508,2.75,Infinity,2.25,32
135,53.33686,33,Male,None,High,Lagging,Low,0.7380074,2.75,Infinity,2.25,35
114,53.67414,20,Female,None,Low,Lagging,High,0.6993007,2.5,Infinity,2,36
331,53.76241,30,Female,None,Medium,Lagging,Low,0.7117438,2.5,Infinity,2.5,37
8,54.32037,20,Female,None,Low,Lagging,Low,0.6993007,3,Infinity,2.25,37
347,54.32037,20,Male,None,Low,Lagging,Low,0.6666667,2.5,Infinity,2.25,35
175,54.50254,20,Male,None,Low,Lagging,Medium,0.6666667,2.75,Infinity,2,32
159,54.83685,21,Male,None,Low,Lagging,Low,0.6734006,2.75,Infinity,1.5,36
349,55.00946,24,Male,None,High,Lagging,Low,0.6944444,2.75,Infinity,2.25,34
259,55.66463,65,Female,None,Low,Lagging,Low,0.8354219,2.75,Infinity,2.25,35
320,55.91951,20,Female,None,Medium,Lagging,Medium,0.6993007,2.5,Infinity,2.25,35
52,56.07431,57,Female,None,High,Lagging,Low,0.8116883,2.75,Infinity,2.5,33
292,56.29668,27,Male,None,Low,Immediate,Low,0.7042254,2.5,Infinity,2.25,34
99,56.29668,20,Female,None,Low,Immediate,Low,0.6993007,2.75,Infinity,2.25,36
106,56.55082,20,Male,None,High,Lagging,High,0.6666667,2.25,Infinity,1.75,34
65,56.64036,55,Female,None,High,Lagging,Low,0.8,2.5,Infinity,2.5,34
134,56.725,21,Female,None,High,Lagging,Low,0.7012623,3,Infinity,2.75,34
364,57.05146,42,Female,None,High,Lagging,Low,0.7639419,2.75,Infinity,2,35
87,57.5501,50,Female,None,Low,Lagging,Low,0.7874016,2.75,Infinity,2.5,36
346,58.27869,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2,37
237,58.27869,77,Female,None,High,Lagging,Low,0.9225093,2.5,Infinity,2.25,35
336,58.36268,20,Male,None,High,Lagging,Medium,0.6666667,2.75,Infinity,2.25,36
142,58.36268,46,Female,None,Low,Immediate,Medium,0.7794232,2.5,Infinity,2,35
145,58.95089,20,Female,None,Low,Immediate,Low,0.6993007,2.75,Infinity,2.25,37
196,59.09959,20,Male,None,High,Immediate,High,0.6666667,2.5,Infinity,1.75,37
17,59.19484,20,Male,WalkingStick,Low,Lagging,Low,0.7843137,3,Infinity,2,36
183,59.36755,20,Male,None,Medium,Lagging,Low,0.6666667,3,Infinity,2.75,36
308,59.36755,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2.25,35
319,59.5221,28,Female,None,Low,Immediate,Medium,0.7092199,2.25,Infinity,2,37
234,59.60152,20,Female,None,High,Lagging,Low,0.6993007,3,Infinity,2,36
334,60.02087,20,Female,None,Low,Immediate,Medium,0.6993007,2.25,Infinity,1.25,33
176,60.02087,20,Male,None,Medium,Immediate,Medium,0.6666667,2.75,Infinity,1.5,37
305,60.22185,24,Male,None,Medium,Lagging,Low,0.6944444,2.5,Infinity,2,34
23,60.22185,20,Male,None,High,Lagging,Medium,0.6666667,2.25,Infinity,1.5,36
124,60.30093,20,Female,None,Low,Lagging,High,0.6993007,2.25,Infinity,1.75,34
182,60.75937,35,Female,None,Medium,Lagging,Medium,0.723589,2.75,Infinity,2,36
149,60.75937,20,Male,None,High,Immediate,Low,0.6666667,2.75,Infinity,2,35
44,60.93647,20,Male,None,High,Lagging,Low,0.6666667,2.5,Infinity,2,35
351,60.93647,54,Male,None,High,Lagging,Low,0.8097166,2.75,Infinity,2,34
178,61.27528,20,Female,None,Low,Immediate,Low,0.6993007,3,Infinity,2.25,36
96,61.27528,20,Male,WalkingStick,High,Lagging,Low,0.7843137,3,Infinity,1.75,35
219,61.51277,20,Female,None,Low,Lagging,Low,0.6993007,3,Infinity,2.25,37
47,62.45079,51,Female,None,Medium,Immediate,Low,0.7936508,2.5,Infinity,2,35
90,63.21759,27,Female,None,Low,Immediate,Low,0.7072136,2.75,Infinity,2,36
125,63.31068,52,Male,None,Low,Lagging,Low,0.7968128,2.75,Infinity,2.5,37
153,63.729,20,Male,None,High,Lagging,Low,0.6666667,2.75,Infinity,2,36
280,63.87224,39,Female,WalkingStick,High,Lagging,High,0.8714597,2,Infinity,2,35
81,64.65,20,Female,None,Medium,Lagging,Medium,0.6993007,2.25,Infinity,1.5,34
13,64.81329,35,Female,None,Medium,Lagging,High,0.723589,2.5,Infinity,2,34
148,64.97808,34,Female,None,High,Lagging,Low,0.7215007,2.75,Infinity,2.25,33
147,65.57642,20,Male,None,Low,Lagging,Low,0.6666667,2.75,Infinity,2.25,36
328,65.89909,21,Male,WheelChair,Low,Lagging,Low,0.7482229,2.75,Infinity,1.5,36
337,65.97848,20,Male,None,High,Lagging,Low,0.6666667,3,Infinity,1.5,36
51,66.25072,58,Male,None,Medium,Lagging,Low,0.8196721,2.25,Infinity,2.25,35
138,66.83481,44,Male,None,Medium,Lagging,Low,0.7782102,2.75,Infinity,1.75,34
242,66.92471,22,Male,None,High,Lagging,Low,0.6802721,2.75,Infinity,2.25,36
365,67.25424,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,Infinity,2,36
230,67.32605,20,Female,None,Medium,Lagging,Low,0.6993007,3,Infinity,2.5,35
180,67.58881,39,Female,None,High,Lagging,Low,0.7407407,3,Infinity,2.5,36
84,67.76538,20,Male,None,Low,Lagging,Low,0.6666667,2.75,Infinity,2,36
46,68.2028,53,Male,None,Medium,Lagging,Medium,0.8032128,2.5,Infinity,2.25,35
143,68.26656,20,Male,None,Medium,Lagging,Low,0.6666667,2.5,Infinity,2,34
286,68.52504,39,Female,None,Medium,Immediate,Medium,0.7407407,2.5,Infinity,1.5,32
15,68.68767,27,Male,None,High,Lagging,Medium,0.7042254,2.5,Infinity,1.75,35
56,68.77783,24,Male,None,High,Lagging,Medium,0.6944444,2.75,Infinity,1.5,37
132,69.19627,55,Female,WheelChair,High,Lagging,High,0.8888889,2.25,Infinity,2.25,35
54,69.95501,25,Female,None,Low,Lagging,Low,0.7017544,2.75,Infinity,2.25,35
94,70.27902,82,Female,None,Low,Immediate,Low,0.9487666,2.75,Infinity,2,36
218,70.69723,21,Female,None,High,Lagging,Low,0.7012623,3,Infinity,2.25,35
255,71.11874,54,Female,None,High,Lagging,Low,0.8084074,2.75,Infinity,2.25,34
356,71.28312,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2.25,35
70,71.77509,20,Female,None,High,Lagging,Low,0.6993007,3,Infinity,2.25,35
45,72.38398,34,Female,None,Medium,Lagging,Low,0.7215007,2.5,Infinity,2.25,35
53,72.88369,48,Female,None,Medium,Lagging,High,0.7849293,1.75,Infinity,1.5,35
243,73.24638,20,Male,None,High,Lagging,Low,0.6666667,2.75,Infinity,2.25,33
264,73.35067,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,1.75,36
93,73.66782,69,Male,None,Medium,Lagging,Medium,0.862069,2.5,Infinity,1.75,33
32,73.78696,58,Female,None,Low,Lagging,Low,0.8156607,2.75,Infinity,2.25,35
226,74.50725,20,Male,None,Medium,Lagging,Medium,0.6666667,2.5,Infinity,2,36
137,74.64559,38,Female,None,Medium,Lagging,Low,0.7204611,3,Infinity,2.5,35
235,74.90944,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2,37
157,75.31831,55,Male,None,Medium,Lagging,Medium,0.8,2.5,Infinity,1.75,35
362,75.58243,24,Male,None,Medium,Lagging,Low,0.6944444,3,Infinity,2.5,35
306,75.71465,56,Male,None,High,Lagging,High,0.8064516,2.5,Infinity,1.25,36
333,75.84972,43,Female,None,Low,Lagging,Low,0.7727975,2.75,Infinity,2.25,36
303,76.39187,33,Female,None,Low,Lagging,Low,0.7204611,2.75,Infinity,2.25,36
272,76.78571,20,Male,None,High,Lagging,Medium,0.6666667,2.25,Infinity,2,36
86,77.18797,28,Female,None,High,Lagging,Low,0.7092199,2.75,Infinity,2.25,37
12,78.32623,43,Male,None,High,Lagging,Low,0.7722008,3,Infinity,2.5,36
89,78.66908,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2,36
79,78.66908,50,Female,None,Medium,Lagging,Low,0.7874016,3,Infinity,2.25,37
40,79.00465,20,Female,None,High,Lagging,Medium,0.6993007,2.75,Infinity,2.25,34
202,79.32996,32,Female,None,High,Lagging,Low,0.7158197,2.5,Infinity,2.25,36
75,80.00008,54,Male,None,Medium,Lagging,Medium,0.8097166,2.75,Infinity,1.75,35
57,80.31349,20,Male,None,Medium,Lagging,Medium,0.6666667,2.25,Infinity,2,37
261,81.15998,20,Male,None,Low,Lagging,Medium,0.6666667,2.5,Infinity,2.25,37
61,81.36104,20,Male,None,Low,Lagging,Low,0.6666667,2.75,Infinity,2,37
192,81.54108,44,Male,None,High,Lagging,Medium,0.7782102,2.75,Infinity,2.25,35
208,81.74825,20,Female,None,High,Lagging,Low,0.6993007,2.5,Infinity,2.5,35
72,82.17247,39,Male,WalkingStick,Low,Lagging,Low,0.9119928,2.75,Infinity,2,35
186,82.53568,31,Female,None,Low,Immediate,High,0.7107321,2.25,Infinity,2,36
290,82.72149,20,Female,None,High,Lagging,Low,0.6993007,2.75,Infinity,2.25,36
232,83.29807,61,Male,None,High,Lagging,Medium,0.8196721,2.75,Infinity,2.25,36
170,83.50413,20,Female,None,Low,Lagging,Low,0.6993007,2.5,Infinity,2,37
88,83.89524,68,Male,None,High,Lagging,Low,0.8547009,2.75,Infinity,2.25,35
193,84.09995,31,Female,None,High,Immediate,Low,0.7107321,3,Infinity,2.5,37
74,84.45953,20,Male,WalkingStick,Low,Lagging,High,0.7843137,2.25,Infinity,1.75,36
309,84.45953,30,Female,None,High,Lagging,Low,0.7117438,2.75,Infinity,2,36
291,84.87466,20,Male,None,Medium,Lagging,Low,0.6666667,3,Infinity,2,36
69,84.87466,28,Female,None,Low,Lagging,Low,0.7092199,3,Infinity,2.75,35
260,84.87466,61,Male,None,Low,Immediate,Low,0.8196721,2.75,Infinity,2.5,34
300,85.27058,20,Female,None,High,Lagging,Medium,0.6993007,2.75,Infinity,1.5,37
140,85.45513,27,Male,None,High,Lagging,Low,0.7042254,3,Infinity,2,35
197,85.86879,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2.25,33
102,86.06016,21,Female,None,High,Lagging,Low,0.7012623,3,Infinity,2.25,33
247,86.80125,50,Male,None,Medium,Lagging,Low,0.7843137,2.5,Infinity,1.5,37
60,87.2028,20,Female,None,Low,Lagging,Low,0.6993007,3,Infinity,3,36
302,87.41416,20,Female,WheelChair,Low,Lagging,Low,0.7770008,2.5,Infinity,2,35
98,87.55444,32,Female,None,Low,Lagging,Medium,0.7158197,2.5,Infinity,1.75,36
151,87.80401,80,Female,None,High,Lagging,Low,0.9372071,2.75,Infinity,2,34
154,88.53793,62,Female,None,Medium,Lagging,Low,0.8237233,2.75,Infinity,2,36
55,88.53793,32,Male,None,High,Immediate,Low,0.729927,3,Infinity,2.25,35
250,89.34404,57,Male,None,High,Lagging,Low,0.8130081,3,Infinity,2.25,33
191,89.48679,40,Male,None,Low,Lagging,High,0.7547169,2.5,Infinity,2.5,33
353,89.94946,20,Male,None,Low,Lagging,Low,0.6666667,2.75,Infinity,2.25,33
64,90.14301,20,Female,None,Low,Lagging,High,0.6993007,2.5,Infinity,1.75,35
177,90.45637,20,Female,None,Low,Immediate,Low,0.6993007,2.75,Infinity,2,34
59,90.45637,99,Male,None,Low,Lagging,Low,1.315789,2.75,Infinity,2.25,35
256,91.21576,32,Male,None,High,Lagging,Low,0.729927,2.75,Infinity,2,35
268,91.21576,20,Male,None,Low,Lagging,Low,0.6666667,2.75,Infinity,2.25,34
115,91.21576,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2.25,35
118,91.21576,64,Male,None,Low,Lagging,Low,0.8403361,2.5,Infinity,2.25,35
130,92.34405,48,Female,None,Medium,Lagging,Low,0.7849293,2.75,Infinity,2.5,35
209,92.7253,29,Male,None,High,Lagging,Low,0.7194245,2.75,Infinity,1.5,37
5,92.92803,21,Male,None,High,Lagging,Low,0.6734006,3,Infinity,2.5,34
164,93.7264,43,Female,None,Low,Lagging,Low,0.7727975,2.75,Infinity,2.25,37
241,94.39919,61,Female,None,Medium,Lagging,Medium,0.8223684,2.5,Infinity,1.75,37
357,94.82217,20,Male,None,Low,Lagging,Low,0.6666667,3,Infinity,2.5,37
265,94.82217,20,Male,None,Medium,Lagging,High,0.6666667,2.25,Infinity,1.5,37
367,95.03215,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,Infinity,2.25,36
269,95.20593,49,Female,None,Low,Immediate,Low,0.7905138,2.5,Infinity,2.25,36
27,95.81882,20,Male,None,Medium,Immediate,Low,0.6666667,3,Infinity,2.5,34
311,95.81882,33,Female,None,Low,Immediate,High,0.7204611,2.25,Infinity,1.75,37
372,95.81882,20,Male,None,Low,Lagging,Low,0.6666667,3,Infinity,2.25,37
91,96.72251,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2.25,35
276,96.91569,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2,36
283,97.32055,29,Male,None,High,Lagging,Low,0.7194245,2.75,Infinity,1.75,37
330,97.91962,23,Male,None,Low,Lagging,Low,0.6872852,3,Infinity,2.5,34
207,97.91962,28,Male,None,Low,Immediate,Low,0.7117438,2.75,Infinity,2,34
374,98.11205,20,Male,None,Low,Immediate,Medium,0.6666667,2.25,Infinity,2,37
62,98.41227,32,Female,None,Low,Lagging,High,0.7158197,2.5,Infinity,1.5,35
198,98.59173,25,Male,None,Low,Lagging,Low,0.6896551,2.25,Infinity,2,35
117,99.22752,20,Male,None,Low,Immediate,Low,0.6666667,3,Infinity,2.75,36
195,99.22752,23,Male,None,Low,Immediate,Low,0.6872852,2.75,Infinity,2.25,37
58,99.22752,28,Female,None,Low,Lagging,Low,0.7092199,2.75,Infinity,2.5,36
43,99.64904,62,Male,None,Low,Immediate,High,0.8264462,2.25,Infinity,1.75,36
120,100.3175,20,Female,None,Low,Immediate,Low,0.6993007,3,Infinity,2.25,36
252,100.3175,30,Female,None,Low,Lagging,Low,0.7117438,2.75,Infinity,2.25,36
67,100.3175,20,Male,None,Low,Lagging,Low,0.6666667,2.75,Infinity,2.25,36
279,101.049,22,Male,None,Low,Lagging,Medium,0.6802721,2.25,Infinity,2.25,34
215,101.4891,54,Female,None,Low,Lagging,Low,0.8084074,2.75,Infinity,2.25,34
48,101.4891,38,Male,None,Low,Lagging,Low,0.7662836,3,Infinity,2,37
71,102.301,55,Male,None,Low,Lagging,Low,0.8,3,Infinity,2.5,35
80,102.6618,22,Male,None,Low,Lagging,Low,0.6802721,2.5,Infinity,2.5,37
187,103.9253,25,Female,None,Low,Lagging,Medium,0.7017544,2.5,Infinity,2,36
128,103.9253,55,Male,None,High,Immediate,Low,0.8,2.75,Infinity,2.25,34
146,103.9253,20,Female,None,Low,Lagging,Low,0.6993007,3,Infinity,2.5,35
24,105.1822,20,Male,None,Low,Lagging,Medium,0.6666667,2.5,Infinity,2,37
37,105.603,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2.5,35
109,105.7847,32,Male,None,Low,Immediate,Medium,0.729927,2.5,Infinity,2,34
200,106.3823,20,Male,None,High,Lagging,Low,0.6666667,2.75,Infinity,2.5,36
225,106.7869,20,Female,None,Low,Lagging,Low,0.6993007,2.75,Infinity,2,35
139,107.0143,56,Female,WheelChair,Low,Lagging,Low,0.8960573,3,Infinity,2.5,37
4,107.5554,55,Female,None,Low,Immediate,Medium,0.8,2.5,Infinity,2.5,35
25,108.1995,20,Male,None,High,Immediate,Low,0.6666667,3,Infinity,2.25,35
76,108.6176,36,Male,None,High,Lagging,Low,0.7490637,3,Infinity,2.25,37
3,109.4391,48,Female,None,Low,Immediate,Low,0.7849293,3,Infinity,2.25,36
152,109.6023,22,Female,None,Low,Immediate,High,0.7042254,2.25,Infinity,1.75,37
2,110.2633,20,Male,None,High,Immediate,Low,0.6666667,3,Infinity,2.25,37
188,112.1516,20,Male,None,High,Lagging,Low,0.6666667,2.75,Infinity,2,34
267,113.3819,20,Female,None,Low,Lagging,Low,0.6993007,3,Infinity,2,35
166,114.1848,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2.25,36
39,116.5994,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2,37
293,117.4132,62,Female,WheelChair,High,Lagging,Low,0.915248,3,Infinity,2,36
101,117.9987,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,Infinity,2,37
22,118.8523,99,Female,None,High,Immediate,Low,1.785714,2.5,Infinity,2,35
204,119.0735,20,Male,None,Medium,Lagging,Medium,0.6666667,2.5,Infinity,1.75,32
158,120.0669,30,Female,None,Low,Lagging,Low,0.7117438,2.75,Infinity,2,35
30,121.0739,22,Male,WheelChair,Low,Immediate,Low,0.7558579,3,Infinity,2.25,33
295,121.0739,27,Male,None,Medium,Lagging,Low,0.7042254,3,Infinity,2.25,33
199,121.8834,52,Male,None,Low,Lagging,Low,0.7968128,3,Infinity,2.25,37
