UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
40,12.77221,43,Male,None,High,Immediate,Low,0.7722008,3,2.596154,2.75,35
52,14.43583,46,Male,None,High,Immediate,Medium,0.7751938,2.25,1.833333,2.25,33
325,15.63273,27,Male,None,High,Immediate,Low,0.7042254,2.75,2.21875,2.25,33
44,17.88904,40,Female,None,High,Immediate,Low,0.7621951,2.75,2.402778,2.5,34
320,17.88904,36,Male,None,Low,Immediate,High,0.7490637,2.25,1.861111,1.5,34
330,18.68514,46,Male,None,High,Immediate,Medium,0.7751938,2.5,1.93421,2,34
324,19.24884,43,Male,None,High,Immediate,Low,0.7722008,2.75,2.197368,2.25,34
239,19.74076,42,Male,None,High,Immediate,Low,0.7662836,3,2.525,2.5,34
51,19.8876,20,Female,None,High,Immediate,Low,0.6993007,2.75,2.375,2,35
329,19.8876,20,Female,None,High,Immediate,Medium,0.6993007,2.25,1.9125,2.25,34
174,20.38259,63,Male,None,Medium,Immediate,Low,0.8333333,3,2.404762,2.5,33
111,22.11909,20,Female,None,Low,Immediate,High,0.6993007,2.25,1.852273,2,33
33,22.11909,20,Male,None,High,Lagging,Low,0.6666667,3,2.659091,3,33
327,22.11909,20,Female,None,Medium,Immediate,Low,0.6993007,2.75,2.375,2.75,34
319,22.79698,20,Male,None,Low,Immediate,Low,0.6666667,2.75,2.26087,2.75,34
41,23.48779,30,Female,None,High,Lagging,Low,0.7117438,2.75,2.572917,2,32
366,24.67608,29,Male,None,High,Immediate,Medium,0.7194245,2,1.61,1.75,34
38,25.8769,20,Male,None,High,Lagging,Low,0.6666667,2.75,2.663461,2.25,34
130,25.8769,20,Female,None,Low,Immediate,High,0.6993007,2,1.576923,1.5,34
367,26.65465,39,Female,None,High,Immediate,Low,0.7407407,2.5,2.157408,2,34
215,27.42296,46,Female,None,Medium,Immediate,Low,0.7794232,3,2.642857,2.5,35
138,27.65792,68,Male,None,Low,Immediate,Low,0.8547009,2.75,2.205357,2,35
354,28.0048,40,Female,None,High,Immediate,Low,0.7621951,2.25,1.866071,2,34
337,28.57046,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,2.232758,2.25,34
105,29.2728,57,Male,WheelChair,Low,Immediate,Medium,0.9033424,2.5,2.068965,2,33
118,29.62106,45,Male,None,Low,Immediate,Low,0.7692308,2.75,2.358334,2,34
103,29.85564,51,Female,None,Low,Immediate,Low,0.7936508,2.75,2.416667,2.25,34
99,30.42098,29,Male,None,High,Immediate,Low,0.7194245,2.75,2.419355,2.25,36
229,31.8123,20,Male,WheelChair,Low,Immediate,Low,0.6666667,2.75,2.296875,2,32
43,31.8123,44,Male,None,Low,Lagging,Low,0.7782102,2.75,2.554688,2,36
218,31.8123,20,Female,None,Medium,Immediate,Low,0.6993007,2.5,2.140625,2,35
359,32.14618,44,Male,WalkingStick,Medium,Immediate,Low,0.9155414,2.75,2.25,2,35
360,32.14618,34,Female,None,High,Immediate,Medium,0.7215007,2.5,2.054688,2,35
170,32.38151,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.575758,2.25,32
55,32.50914,20,Male,None,High,Immediate,High,0.6666667,2.25,1.704545,1.75,34
356,32.50914,20,Male,None,Medium,Immediate,Low,0.6666667,2.5,2.212121,2,32
82,32.50914,24,Female,None,Medium,Immediate,Medium,0.7062147,2,1.666667,1.5,33
162,32.87156,20,Female,None,Low,Lagging,Low,0.6993007,2.75,2.590909,2.25,33
122,33.2103,72,Male,None,Low,Immediate,Low,0.8849558,2.25,1.931818,2.25,36
289,33.79095,20,Male,None,Medium,Immediate,Low,0.6666667,2.5,2.286765,2.5,34
2,34.22795,20,Female,None,High,Lagging,Low,0.6993007,3,2.470588,2,35
349,34.93184,33,Male,None,Medium,Immediate,Low,0.7380074,2.5,2.128572,2,34
78,35.04666,20,Female,None,Medium,Immediate,Low,0.6993007,2.5,2.257143,2,36
249,35.04666,48,Female,None,High,Immediate,Low,0.7849293,2.75,2.207143,2,33
94,35.50834,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.263889,1.5,36
220,36.31062,20,Female,None,High,Immediate,Low,0.6993007,3,2.479167,2.25,31
141,36.53204,72,Female,None,Medium,Immediate,Medium,0.8833923,2.25,1.972973,2.25,36
158,36.66298,20,Male,None,Medium,Immediate,Low,0.6666667,2.75,2.331081,2.5,36
244,37.36182,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.618421,2.5,35
83,37.46438,20,Female,None,Medium,Immediate,Low,0.6993007,2.5,2.032895,2,36
34,37.94479,20,Male,None,Medium,Lagging,Low,0.6666667,2.75,2.342105,1.75,32
47,38.25124,40,Male,None,High,Lagging,Low,0.7547169,3,2.677631,2.5,33
348,38.25124,48,Male,None,Low,Immediate,High,0.7874016,1.75,1.480263,1.75,34
252,39.0685,51,Female,None,High,Immediate,High,0.7936508,2.25,1.692308,1.75,36
53,39.30202,20,Female,WheelChair,High,Lagging,Low,0.7770008,2.75,2.416667,2,35
238,39.41849,57,Male,None,Low,Lagging,Low,0.8130081,2.75,2.4375,2,35
258,39.65496,20,Female,None,High,Immediate,Low,0.6993007,2.75,2.31875,2.25,36
245,40.18678,20,Male,None,High,Immediate,Medium,0.6666667,2.5,2.05625,1.75,31
146,41.51276,20,Male,None,Medium,Lagging,Low,0.6666667,3,2.589286,2.5,35
333,41.78685,76,Male,None,High,Immediate,Low,0.9174312,2.75,2.172619,2,36
345,42.57845,75,Female,None,High,Immediate,Medium,0.9082652,2.5,1.965117,2.25,36
353,43.61635,42,Male,None,Medium,Immediate,Low,0.7662836,2.5,2.073863,2.5,34
165,43.96469,21,Male,None,Low,Lagging,Medium,0.6734006,2.5,2.125,1.25,34
232,44.26487,27,Male,None,Medium,Immediate,Low,0.7042254,3,2.357955,2.25,34
76,44.26487,20,Male,None,High,Immediate,Low,0.6666667,3,2.414773,2.5,36
248,44.61428,45,Male,None,High,Immediate,Low,0.7692308,2.25,2.044444,2,35
10,44.7308,25,Female,None,High,Lagging,Low,0.7017544,3,2.333333,2,33
181,44.96901,46,Female,None,Low,Immediate,Low,0.7794232,3,2.555556,2.25,33
219,44.96901,34,Female,None,Medium,Immediate,Low,0.7215007,2.5,2.05,2.5,36
173,45.43385,25,Female,None,Medium,Lagging,Low,0.7017544,2.75,2.391304,2,32
9,45.78364,20,Male,None,Medium,Lagging,Low,0.6666667,2.5,2.25,2.25,35
67,45.78364,40,Female,None,High,Immediate,Low,0.7621951,2.75,2.456522,2.5,34
294,45.89798,40,Male,None,High,Lagging,Low,0.7547169,2.75,2.271739,1.75,34
262,46.43068,37,Male,None,Low,Immediate,Low,0.7575758,2.5,2.058511,2.25,32
290,46.53185,25,Male,None,Medium,Lagging,Low,0.6896551,2.75,2.478724,2.25,35
30,47.24718,20,Male,WheelChair,High,Immediate,Low,0.6666667,2.75,2.18617,2.5,32
154,48.35798,20,Male,None,Low,Lagging,Low,0.6666667,2.75,2.265307,2,34
316,48.35798,20,Male,None,High,Lagging,Low,0.6666667,2.5,2.188775,2.25,33
123,49.40843,30,Female,None,High,Lagging,Low,0.7117438,3,2.54,2.25,35
315,49.50193,35,Female,None,Low,Lagging,Low,0.723589,2.75,2.575,2,33
247,49.50193,50,Female,None,Low,Immediate,Medium,0.7874016,2.25,1.83,1.75,36
332,50.16771,23,Male,None,High,Lagging,High,0.6872852,2,1.955,2,34
80,50.16771,52,Female,None,Medium,Lagging,Medium,0.7980846,2.75,2.18,1.75,35
79,50.28263,20,Female,None,Medium,Lagging,Low,0.6993007,2.75,2.225,2,33
250,51.35807,20,Female,None,Medium,Immediate,High,0.6993007,2.25,1.692308,1.75,33
241,51.35807,20,Male,None,Medium,Lagging,Medium,0.6666667,2.5,2.264423,2.5,36
156,51.35807,20,Female,None,Medium,Immediate,High,0.6993007,2.5,1.802884,1.75,34
63,51.61929,22,Female,None,High,Lagging,Low,0.7042254,2.75,2.5,2.75,33
