UniqueID,Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
249,65.08965,67,Female,WalkingStick,Medium,Immediate,Low,0.9970091,2.75,2.146154,2.25,35
229,65.68732,58,Female,None,Low,Lagging,Low,0.8156607,3,2.787879,2.5,35
109,66.6213,30,Male,None,Medium,Lagging,Low,0.7142857,3,2.58209,2,35
218,66.90187,78,Female,None,High,Lagging,Low,0.9276438,3,2.585821,3,35
133,67.35026,53,Female,None,Medium,Lagging,Low,0.8038585,2.5,2.275735,2,34
59,67.35026,44,Female,None,Medium,Immediate,Low,0.7806401,2.75,2.194853,2.25,34
234,67.80204,45,Male,None,Medium,Lagging,Low,0.7692308,3,2.481618,3,34
281,67.95119,22,Female,None,Medium,Lagging,Low,0.7042254,3,2.529412,2.25,33
312,69.03634,53,Male,None,Medium,Lagging,High,0.8032128,2.25,2.003623,1.75,35
243,69.78762,63,Female,None,Low,Immediate,Low,0.8319467,3,2.375,2.25,34
70,69.93534,61,Female,None,Low,Lagging,Low,0.8223684,3,2.378572,2,36
302,70.08546,27,Male,None,Low,Lagging,Low,0.7042254,2.5,2.242857,1.75,35
151,70.49652,21,Male,None,Medium,Immediate,Low,0.6734006,3,2.556338,2.25,34
248,70.49652,46,Female,None,Low,Immediate,High,0.7794232,2,1.665493,1.5,31
82,71.99412,75,Female,None,Low,Lagging,Low,0.9082652,2.75,2.479167,2,36
110,71.99412,21,Male,None,Low,Lagging,Low,0.6734006,3,2.565972,2.5,34
193,71.99412,58,Male,None,Medium,Immediate,Low,0.8196721,2.75,2.086806,2,34
311,71.99412,85,Male,None,High,Lagging,Low,1,2.5,2.315972,2,35
46,71.99412,65,Male,None,Medium,Immediate,Low,0.8333333,3,2.552083,2.5,33
318,72.7793,55,Female,None,High,Lagging,Medium,0.8,2.25,1.982877,2,33
93,72.7793,61,Male,None,Medium,Lagging,Medium,0.8196721,2.5,2.136986,1.75,36
345,73.05779,26,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.493151,1.75,36
6,73.05779,44,Female,None,High,Lagging,Low,0.7806401,3,2.582192,2.25,34
351,73.49934,22,Male,None,Low,Lagging,Low,0.6802721,2.5,2.29054,2.25,35
7,73.80937,90,Female,None,Low,Lagging,Medium,1.052632,2.75,2.22973,2,34
317,74.5354,30,Female,None,Medium,Lagging,Low,0.7117438,2.5,2.173333,2,35
325,74.72009,29,Male,None,Medium,Lagging,Medium,0.7194245,2.5,1.97,2.25,32
64,75.3169,83,Female,None,Low,Immediate,Low,0.9541985,2.5,2.1,2,33
185,75.59514,77,Male,None,Low,Immediate,Low,0.9259259,2.75,2.243421,2,34
121,76.46268,26,Female,None,Medium,Lagging,Low,0.7042254,2.75,2.194805,2,35
288,76.95476,36,Female,None,Low,Lagging,Medium,0.7194245,2.5,2.077922,2.25,33
29,77.56105,54,Male,None,Low,Lagging,Low,0.8097166,2.25,1.98718,1.75,34
197,77.85677,68,Male,None,High,Immediate,Medium,0.8547009,2.5,1.621795,1.25,35
77,78.39728,59,Female,None,Low,Immediate,Medium,0.8223684,2.25,1.746835,1.75,35
316,79.48403,86,Female,None,High,Lagging,Medium,0.9803922,2.75,2.1125,2.25,33
168,79.93488,42,Female,None,High,Lagging,Medium,0.7639419,2.5,2.175,1.75,34
224,81.96849,44,Female,None,Low,Immediate,Medium,0.7806401,2.5,2.036585,2,34
310,81.96849,80,Male,None,Low,Lagging,High,0.952381,2.25,2.125,2.25,34
41,81.96849,69,Male,None,High,Lagging,Low,0.862069,2.75,2.542683,2,34
47,83.63166,25,Male,None,Low,Lagging,Low,0.6896551,2.75,2.497024,2.25,32
55,85.38778,65,Female,None,Low,Lagging,Low,0.8354219,3,2.366279,2,35
37,87.12299,83,Female,None,Medium,Lagging,Low,0.9541985,3,2.658046,2.5,35
79,87.12299,25,Female,WheelChair,Medium,Lagging,High,0.7797272,2.25,2.043103,2,34
103,87.87502,67,Female,None,High,Lagging,Medium,0.8474576,2.5,2.079545,2.25,33
2,88.43624,27,Male,None,Low,Lagging,Low,0.7042254,3,2.716292,2.25,34
69,88.94138,64,Female,None,High,Lagging,Low,0.8368201,2.5,2.30618,2,35
352,89.24124,25,Male,None,Medium,Lagging,Low,0.6896551,2.75,2.238764,2.75,35
307,89.39028,88,Male,WheelChair,High,Lagging,Low,1.145475,2.5,2.188889,2.25,35
138,90.38381,35,Female,WheelChair,Low,Lagging,Low,0.8039878,3,2.673077,2.75,33
190,90.38381,60,Female,None,Medium,Immediate,Medium,0.8130081,2.5,1.961538,2.5,34
204,91.59548,74,Male,None,Low,Immediate,High,0.9009009,2.5,1.921196,1.75,36
252,91.95174,86,Female,None,High,Lagging,Medium,0.9803922,2.5,2.11413,2.25,35
297,92.46188,97,Female,None,Low,Lagging,Medium,1.470588,2.5,2.013441,1.75,35
292,93.2767,82,Male,None,Medium,Lagging,Low,0.9708738,2.75,2.204301,2,34
40,93.42521,31,Female,None,Low,Lagging,Low,0.7107321,2.75,2.444149,2.5,34
358,94.60214,39,Male,None,Medium,Lagging,Low,0.7751938,3,2.492105,2.75,34
63,94.74812,22,Male,None,High,Lagging,Low,0.6802721,2.75,2.468421,2,34
173,95.47948,61,Male,None,High,Lagging,Low,0.8196721,3,2.625,2.5,36
235,95.47948,87,Male,None,Medium,Lagging,Low,1.020408,2.75,2.408854,2.25,32
136,95.95071,56,Female,None,Medium,Lagging,Low,0.8064516,2.75,2.252604,2,36
330,97.09845,70,Male,None,Medium,Lagging,Low,0.8695652,3,2.528351,1.5,35
36,97.25027,33,Male,None,Medium,Lagging,High,0.7380074,2.25,1.93299,1.5,35
305,97.55116,84,Male,None,Low,Lagging,Low,0.990099,2.75,2.209184,2.25,32
98,97.55116,23,Female,None,Low,Lagging,Low,0.691085,2.5,2.127551,2,36
170,98.3564,43,Male,None,Medium,Lagging,Medium,0.7722008,2.75,2.10101,1.75,36
324,98.3564,68,Male,None,Medium,Lagging,Low,0.8547009,2.5,2.35101,1.75,35
347,98.51627,94,Male,WheelChair,Medium,Lagging,Low,1.29199,2.25,2.138889,2,33
344,98.51627,65,Female,None,High,Immediate,Low,0.8354219,2.75,2.477273,2,35
129,98.81084,56,Female,None,High,Lagging,High,0.8064516,2.25,1.906566,1.75,35
322,98.96474,49,Male,None,High,Lagging,Low,0.7936508,2.5,2.308081,1.5,34
250,99.86077,64,Female,None,High,Lagging,Medium,0.9844941,2.5,2.095,2,35
278,99.86077,21,Male,None,Medium,Lagging,Low,0.6734006,2.75,2.35,1.5,34
73,101.3882,30,Female,None,Low,Lagging,Low,0.7117438,2.25,2.093137,2.25,35
364,101.9915,22,Male,None,Low,Immediate,Medium,0.6802721,2.5,1.97549,1.75,34
142,102.1371,38,Female,None,High,Lagging,Low,0.7204611,2.75,2.352941,2.25,35
176,103.2367,90,Female,None,High,Lagging,Low,1.052632,2.75,2.174757,2.25,36
160,103.3868,31,Female,None,Medium,Lagging,Low,0.7107321,3,2.709135,2.25,33
201,103.6898,25,Female,None,Low,Immediate,Low,0.7017544,2.75,2.355769,1.75,33
174,103.9862,66,Male,None,High,Immediate,Low,0.8403361,3,2.355769,2.25,33
266,104.1388,80,Female,None,High,Lagging,Low,0.9372071,2.75,2.290865,2,35
179,104.7596,29,Male,None,Medium,Lagging,High,0.7194245,2.25,1.697619,2,34
90,105.6583,27,Female,WheelChair,Low,Lagging,Low,0.7857928,2.5,2.21934,1.5,34
205,105.6583,50,Female,None,Medium,Immediate,Low,0.7874016,3,2.32783,2.25,35
240,106.1095,73,Male,None,Medium,Lagging,Low,0.8928571,2.75,2.150943,2,30
123,106.4671,31,Male,None,High,Lagging,Low,0.7220216,2.75,2.320093,2,36
267,106.4671,93,Male,None,Medium,Lagging,Low,1.149425,2.75,2.317757,2.5,33
177,107.068,23,Male,WheelChair,Low,Lagging,Medium,0.7636502,2.25,2.011682,1.5,34
21,107.3653,64,Male,None,High,Lagging,High,0.8403361,2.25,1.953704,1.5,34
300,107.9685,41,Male,None,High,Lagging,Low,0.7604563,2.75,2.509259,2.25,33
255,108.4247,70,Male,None,Medium,Lagging,Medium,0.8695652,2.5,2,1.75,32
291,108.7251,93,Male,None,Medium,Lagging,Medium,1.149425,2.25,2.022936,2.25,32
236,109.1778,48,Male,None,High,Immediate,Medium,0.7874016,2.75,2.472477,2.5,36
265,109.7744,64,Female,None,High,Lagging,Medium,0.8368201,2.25,1.881818,2.25,33
290,109.9252,24,Female,WheelChair,Low,Lagging,Low,0.784683,2.75,2.302273,2.5,34
66,110.0755,74,Male,None,High,Lagging,Low,0.9009009,3,2.213636,2.25,34
339,111.2109,71,Female,None,Medium,Lagging,Low,0.8741258,2.75,2.288288,1.75,34
306,111.2109,94,Female,None,High,Lagging,Low,1.176471,2.75,2.468468,2,35
264,111.2109,93,Male,None,High,Lagging,Low,1.149425,2.75,2.25,2.25,31
23,111.2109,53,Male,None,Medium,Immediate,Low,0.8032128,2.75,2.441964,2.75,35
246,111.8643,61,Male,None,Medium,Lagging,Low,0.8196721,2.75,2.194196,2.25,34
258,112.3164,77,Male,None,High,Immediate,Low,0.9259259,3,2.59375,2,33
181,112.3164,22,Male,WheelChair,High,Lagging,Low,0.7558579,3,2.352679,2.75,34
275,112.3164,24,Female,None,Low,Lagging,Low,0.7062147,3,2.316964,2,35
18,112.913,48,Female,None,High,Lagging,Low,0.7849293,3,2.595133,2.75,35
3,113.3666,92,Female,None,Medium,Lagging,Low,1.123595,2.75,2.192982,2,36
52,113.8167,56,Male,None,High,Lagging,Low,0.8064516,3,2.559211,2.25,33
309,113.9654,25,Female,None,Medium,Lagging,Low,0.7017544,3,2.480263,2.25,35
357,114.864,80,Female,None,Medium,Lagging,Low,0.9372071,2.5,2.354348,2,34
184,115.0153,79,Female,None,High,Immediate,Low,0.9328358,2.5,2.189131,2,33
94,115.164,76,Male,None,Low,Lagging,Low,0.9174312,2.75,2.202174,2,35
87,115.3181,58,Male,None,Medium,Lagging,Low,0.8196721,2.75,2.317391,2.25,36
323,115.7667,52,Male,None,Low,Immediate,Low,0.7968128,2.75,2.0625,1.75,32
340,115.9167,98,Female,None,Low,Lagging,High,1.587302,2.25,1.756466,1,35
342,115.9167,33,Female,None,Low,Immediate,Low,0.7204611,2.75,2.045259,2.75,33
32,116.0666,60,Male,None,Low,Lagging,Medium,0.8130081,2.25,1.987069,1.75,36
113,116.6797,89,Male,None,Medium,Lagging,Low,1.041667,2.75,2.438034,2,36
61,116.9795,42,Female,None,Low,Lagging,Low,0.7639419,3,2.388889,2.25,34
19,120.118,94,Male,None,High,Lagging,High,1.162791,2.5,2.129167,1.5,35
13,121.0786,34,Female,None,Low,Lagging,Medium,0.7215007,2.75,2.301653,2,34
5,121.677,48,Male,None,High,Lagging,Low,0.7874016,3,2.243852,1.75,33
233,122.4093,70,Male,None,Low,Lagging,Low,0.8695652,3,2.552845,2.25,35
17,122.4093,40,Female,None,Medium,Lagging,Medium,0.7621951,2.5,2.367886,2,33
198,122.5302,38,Male,None,High,Lagging,High,0.7662836,2,1.650406,1.5,34
328,123.6063,82,Male,None,Low,Immediate,High,0.9708738,2.25,1.667339,1.25,34
145,124.3648,21,Female,None,Medium,Lagging,Low,0.7012623,2.75,2.316,2,34
4,124.4824,96,Male,None,Low,Immediate,Low,1.265823,3,2.082,2.25,34
232,124.9637,74,Female,None,Medium,Immediate,Low,0.90009,2.75,2.452,2,35
180,125.1162,55,Female,None,Low,Lagging,Low,0.8,2.75,2.41,2.25,33
273,125.5647,34,Female,None,Medium,Lagging,Low,0.7215007,3,2.523809,1.75,35
135,125.8645,40,Male,None,Medium,Immediate,Medium,0.7547169,2.75,2.440476,2.25,29
262,127.0338,43,Female,None,High,Lagging,Medium,0.7727975,2.75,2.375984,2.25,35
196,128.074,82,Female,None,Medium,Immediate,Low,1.116196,2.75,2.367188,2.5,33
11,128.3444,95,Male,None,High,Lagging,Low,1.25,2.5,2.244186,1.75,34
139,128.4546,28,Female,None,High,Lagging,Low,0.7092199,2.75,2.337209,2,32
100,129.1045,75,Female,None,Low,Lagging,Medium,0.9082652,2.25,1.922481,1.75,34
10,129.4022,95,Female,None,Medium,Lagging,Low,1.25,3,2.484615,2.25,35
285,130.0037,75,Female,None,High,Lagging,Medium,0.9082652,2.5,2.180769,1.75,33
175,130.9535,21,Female,None,Low,Lagging,Low,0.7012623,3,2.433206,2.5,31
72,130.9535,87,Male,None,High,Immediate,Low,1.020408,3,2.39313,2,35
112,131.5483,81,Female,None,High,Lagging,Low,0.9433963,2.75,2.467803,2,34
239,131.7026,29,Male,None,High,Lagging,Low,0.7194245,3,2.695076,2.5,33
88,131.7026,47,Female,None,High,Lagging,Low,0.78125,3,2.393939,2.25,32
71,131.8522,59,Female,None,Low,Lagging,Medium,0.8223684,2.75,2.267045,2,35
141,131.8522,86,Male,None,Medium,Lagging,Low,1.010101,3,2.511364,2,33
210,132.543,43,Female,None,Medium,Lagging,Medium,0.7727975,2.5,1.849624,2,33
294,132.9923,97,Male,None,Low,Lagging,High,1.282051,2.25,1.676692,1,33
114,133.5936,58,Female,None,Medium,Lagging,Low,0.8156607,3,2.578358,2,34
127,133.7411,69,Male,None,Low,Lagging,Low,0.862069,3,2.300373,2,33
217,134.2749,73,Female,None,Medium,Lagging,Medium,0.8912656,2.5,2.347015,1.25,35
348,134.426,56,Female,None,Low,Immediate,High,0.8064516,2.25,1.525926,1.25,34
242,134.7266,95,Female,None,Medium,Lagging,Medium,1.25,2.5,2.101852,2.25,32
50,135.1697,35,Male,None,High,Lagging,Low,0.7407407,2.5,2.333333,2,34
116,135.1697,22,Female,None,High,Lagging,Medium,0.7042254,2.75,2.394444,1.5,35
268,135.3254,42,Male,None,Low,Lagging,High,0.7662836,2,1.588889,1.5,34
137,135.6242,75,Female,None,Low,Lagging,Low,0.9082652,3,2.297794,2,34
293,136.3371,62,Male,None,Medium,Lagging,Low,0.8264462,3,2.541971,2.25,36
117,137.689,62,Male,None,High,Lagging,Medium,0.8264462,2.75,2.347826,2.25,36
54,137.689,73,Female,None,Low,Lagging,Medium,0.8912656,2.5,2.117754,1.75,35
245,137.8362,32,Male,None,Medium,Lagging,High,0.729927,2.5,2.208333,1.25,35
16,137.987,30,Male,None,Low,Lagging,Medium,0.7142857,2.25,1.905797,1.75,35
30,138.1381,22,Female,None,Medium,Lagging,Low,0.7042254,3,2.472826,2,34
356,138.1381,73,Male,None,Medium,Lagging,Low,0.8928571,2.75,2.487319,2.25,35
132,138.6647,96,Male,None,Low,Lagging,Low,1.265823,2.75,2.365108,2.5,36
101,138.6647,82,Male,None,Low,Lagging,Low,0.9708738,2.75,2.356115,2.5,31
230,139.4129,22,Female,None,Low,Lagging,Low,0.7042254,3,2.310714,2,35
202,140.0128,75,Female,None,Low,Lagging,Medium,0.9082652,2.25,1.767857,1.5,34
189,140.8578,45,Female,None,Low,Lagging,Low,0.7722008,2.75,2.173759,2.25,34
158,140.8578,34,Female,None,High,Lagging,Low,0.7215007,3,2.478723,2.5,32
219,140.8578,95,Male,None,High,Immediate,Low,1.25,2.75,2.457447,2.25,35
227,141.7548,89,Male,None,Low,Immediate,Medium,1.041667,2.5,1.908451,2.25,36
209,142.416,97,Female,None,Low,Lagging,Low,1.470588,2.5,2.024476,1.5,34
192,143.7647,59,Female,None,Low,Lagging,Low,0.8223684,2.5,2.227431,2.25,35
183,143.7647,73,Female,None,High,Lagging,Low,0.8912656,2.75,2.317708,2,35
22,144.8943,68,Male,None,Low,Lagging,Low,0.8547009,3,2.294828,2.5,31
299,145.0352,47,Female,None,Low,Lagging,Medium,0.78125,2.25,1.941379,2,34
76,145.7958,56,Male,None,Medium,Lagging,Low,0.8064516,2.75,2.280822,2.25,33
169,146.0951,36,Male,None,Low,Lagging,Low,0.7490637,2.75,2.363014,2,36
48,146.0951,89,Male,None,Low,Lagging,Low,1.041667,2.75,2.154109,2,34
165,146.2939,67,Female,None,High,Lagging,Low,0.8474576,3,2.635274,2.75,32
287,146.443,82,Male,None,High,Lagging,Low,0.9708738,3,2.537415,1.75,36
200,146.7439,21,Female,None,High,Lagging,Medium,0.7012623,2.5,2.096939,1.75,34
68,146.8928,94,Male,None,Medium,Lagging,Low,1.162791,2.25,1.896258,1.5,35
354,147.3416,54,Male,None,Low,Lagging,Low,0.8097166,3,2.47973,2.25,34
332,147.4919,78,Male,None,Low,Lagging,Low,0.9345794,2.75,2.423986,2,35
31,147.4919,77,Female,None,Low,Lagging,Medium,0.9225093,2.25,2.094594,1.75,30
172,147.4919,44,Male,None,Medium,Lagging,Low,0.7782102,3,2.27027,1.75,35
148,148.0905,58,Female,None,High,Lagging,Medium,0.8156607,2.5,2.27196,1.75,35
122,148.8764,82,Male,None,Low,Lagging,Low,0.9708738,3,2.510067,2,35
85,149.1779,90,Male,None,Medium,Lagging,Low,1.111111,2.5,2.172819,2,34
182,149.7796,44,Male,None,Low,Lagging,Low,0.7782102,2.75,2.24,2.25,33
24,150.4109,81,Male,None,High,Immediate,Low,0.9615385,3,2.475166,2.25,36
171,150.9437,68,Female,None,Low,Lagging,Low,0.8547009,3,2.403974,2.25,31
62,151.2933,22,Female,None,High,Lagging,Low,0.7042254,3,2.509934,2.25,35
42,151.4407,29,Male,None,Medium,Lagging,Low,0.7194245,2.75,2.361842,2,33
43,152.2124,67,Male,None,Medium,Lagging,Low,0.8474576,2.75,2.143092,1.75,35
363,152.5157,38,Male,None,High,Lagging,Low,0.7662836,2.75,2.464052,2,35
38,153.2614,31,Female,None,High,Lagging,Low,0.7107321,2.75,2.385621,2,33
26,153.2614,33,Female,None,Low,Immediate,Low,0.7204611,2.75,2.088235,2.25,34
51,153.7125,71,Female,None,Low,Lagging,High,0.8741258,2.5,2.003247,2,36
237,154.6423,59,Male,None,Low,Lagging,Low,0.8264462,2.75,2.287097,2,34
126,154.7732,64,Male,None,Low,Lagging,Low,0.8403361,2.75,2.298387,1.75,35
203,155.3762,43,Male,None,Medium,Lagging,Low,0.7722008,2.5,2.211539,1.75,35
274,155.9747,69,Male,None,Low,Lagging,Low,0.862069,2.5,1.934295,1.5,36
301,155.9747,37,Male,None,High,Lagging,Low,0.7575758,2.75,2.331731,2,35
208,156.1233,61,Female,None,Low,Lagging,Medium,0.8223684,2.5,2.171474,1.75,33
131,157.3406,36,Male,None,Low,Lagging,Low,0.7490637,2.5,2.060127,2.5,36
65,157.4884,53,Female,None,Low,Lagging,Low,0.8931762,3,2.501582,2.5,34
150,159.0213,72,Female,None,High,Lagging,Medium,0.8833923,2.5,2.106918,1.75,33
8,159.6201,23,Female,None,Low,Lagging,Low,0.691085,2.75,2.264062,2.25,36
106,159.6201,55,Female,None,High,Lagging,Low,0.8,3,2.479687,2,33
153,159.7725,87,Male,None,Medium,Lagging,Low,1.020408,3,2.276562,2,35
206,160.3741,72,Male,None,High,Lagging,Low,0.8849558,2.5,2.173913,2,35
221,160.3741,39,Male,WalkingStick,Low,Lagging,Low,0.9119928,2.75,2.295031,2,36
211,161.1481,35,Male,None,High,Lagging,Low,0.7407407,2.5,2.312112,2,34
251,161.449,89,Female,None,High,Lagging,Medium,1.02459,2.5,2.216049,1.75,34
272,161.6005,73,Male,None,Low,Lagging,High,0.8928571,2.25,1.888889,2,35
277,162.1897,26,Male,None,Low,Lagging,Low,0.6968641,3,2.520062,2,33
191,162.9515,24,Female,None,High,Lagging,Low,0.7062147,2.75,2.21319,2.5,36
253,163.7007,47,Male,WheelChair,Low,Lagging,Low,0.8680556,2.75,2.262195,2,34
49,164.4515,73,Female,None,Low,Lagging,Medium,0.8912656,2.5,2.213636,2,35
130,164.7508,34,Female,None,Low,Lagging,Low,0.7215007,3,2.124242,2.25,34
149,165.498,88,Female,None,Low,Lagging,Medium,1.01833,2.75,2.408133,2.25,34
195,165.7986,67,Male,None,Low,Lagging,Low,0.8474576,2.75,2.331325,2.25,34
35,166.5016,31,Male,None,Medium,Immediate,Low,0.7220216,3,2.582335,2.25,36
350,168.0482,56,Male,None,Medium,Lagging,Low,0.8064516,2.75,2.324405,2.25,35
44,169.5502,59,Female,None,Low,Lagging,Low,0.8223684,2.75,2.369118,2.25,36
178,169.7031,76,Female,None,Medium,Lagging,Low,0.9149131,3,2.730882,2.5,31
188,170.8422,93,Female,None,Low,Lagging,Low,1.149425,2.75,2.302632,2.5,35
284,171.5908,86,Male,None,Low,Lagging,Low,1.010101,2.75,2.100291,2.25,36
125,173.5441,73,Male,None,Low,Lagging,Low,0.8928571,3,2.175287,2.5,35
34,174.893,78,Female,None,Low,Lagging,Low,0.9276438,2.75,2.344286,2.25,33
194,177.5895,24,Female,None,Medium,Lagging,High,0.7062147,2.5,1.985955,2.25,35
105,177.8927,65,Male,WheelChair,Low,Lagging,Low,0.9259259,3,2.518258,2.75,35
222,178.791,61,Male,WheelChair,Low,Lagging,Low,0.9107468,2.75,2.319832,2.5,34
355,179.2426,59,Female,None,Low,Lagging,Low,0.8223684,3,2.592179,2.25,35
304,180.4431,52,Female,None,Low,Lagging,Low,0.7980846,3,2.338398,2.25,33
335,183.6159,35,Female,None,Low,Lagging,Low,0.723589,2.75,2.315217,2.25,35
107,184.0658,79,Female,None,High,Lagging,Low,0.9328358,3,2.436141,2.25,36
225,184.6671,76,Male,None,Low,Lagging,Low,0.9174312,2.75,2.336487,2,33
84,184.8139,69,Male,WalkingStick,Low,Lagging,Low,1.014199,2.5,2.132432,1.75,33
91,188.7158,81,Female,None,Low,Lagging,Medium,0.9433963,2.75,2.166667,2.25,33
45,190.7493,97,Male,None,Low,Lagging,Low,1.282051,2.75,2.22644,2,34
